epoch,stft_mean_power,wavelet_mean_power
29,"[6.836334158891492e-08, 1.3455429902341318e-07, 1.927635242679609e-07, 1.8787146362970797e-07, 1.9290311750556841e-07]","[5.368253896834222e-06, 1.0790492857958826e-05, 1.5634524844650338e-05, 1.5136217368653596e-05, 1.4810835478489169e-05]"
30,"[5.452610587890557e-08, 1.1083177629252126e-07, 1.5892294080891762e-07, 1.4821498274794893e-07, 1.4064806373503065e-07]","[3.60774013185035e-06, 7.266013081415271e-06, 1.042532182164167e-05, 1.0041736921781275e-05, 1.0113476811093304e-05]"
31,"[6.116221182984593e-08, 1.2257716950519616e-07, 1.743650047014783e-07, 1.6295580132275718e-07, 1.562456348069579e-07]","[4.413474393600911e-06, 9.11904930239934e-06, 1.3095179801393994e-05, 1.1943205120359324e-05, 1.091202220726478e-05]"
32,"[5.8928687664943754e-08, 1.2037179867684767e-07, 1.7165007705684729e-07, 1.584024899601297e-07, 1.4752141988027478e-07]","[4.27826735341614e-06, 8.99795450992892e-06, 1.3069745799748586e-05, 1.240578829900049e-05, 1.099567825326239e-05]"
33,"[5.7795055188336204e-08, 1.1482632597783443e-07, 1.619167916867155e-07, 1.512381193633146e-07, 1.531127053714025e-07]","[4.202560140599845e-06, 8.50330654879912e-06, 1.2077765737763055e-05, 1.1117497945249062e-05, 1.0509779983975332e-05]"
34,"[6.617627447491844e-08, 1.354493877749736e-07, 1.9308059788606097e-07, 1.7709885251280336e-07, 1.5900422652077744e-07]","[4.9942589667012046e-06, 1.0572424670967127e-05, 1.5305715012148146e-05, 1.3990485828567661e-05, 1.180516353642509e-05]"
35,"[5.58562847597808e-08, 1.1170889268843786e-07, 1.6201612264326758e-07, 1.6490516265944663e-07, 1.6994718601050572e-07]","[3.881042745589485e-06, 7.758033318245513e-06, 1.1311769137659641e-05, 1.1789586779037177e-05, 1.249474904918617e-05]"
36,"[1.4042732095408697e-07, 2.119820536586982e-07, 2.9346435692522707e-07, 4.0405337077659577e-07, 4.287365600529626e-07]","[4.462765952205692e-06, 8.326348376026202e-06, 1.2077324271613784e-05, 1.369346577900226e-05, 1.6568655957938267e-05]"
37,"[1.0779091773394535e-07, 1.7019701361489911e-07, 2.293125271834331e-07, 2.766092220559456e-07, 3.2038678722974156e-07]","[3.414101463519262e-06, 6.739495680717933e-06, 9.911548797037157e-06, 1.0629885649447542e-05, 1.1983854568816773e-05]"
38,"[1.0033853457614464e-07, 1.801623673893335e-07, 2.6073771651908187e-07, 3.194761441674389e-07, 3.782535919427489e-07]","[3.739147771466969e-06, 7.3774515683376415e-06, 1.0970172692580606e-05, 1.229739688230721e-05, 1.4031250693079126e-05]"
39,"[1.3876073973610246e-07, 2.1904476264409894e-07, 2.7921575598799785e-07, 3.3116125278943936e-07, 3.5175299205287017e-07]","[4.380539978507934e-06, 8.121225962200781e-06, 1.154107880130471e-05, 1.2851494354973718e-05, 1.4912035176170012e-05]"
40,"[9.359734184671622e-08, 1.6465565080399538e-07, 2.356423079330612e-07, 2.645317551914736e-07, 2.68260793465991e-07]","[3.309147060332761e-06, 6.586865842563339e-06, 9.794244182914424e-06, 1.139517539531245e-05, 1.1075327656658065e-05]"
41,"[8.396068550880445e-08, 1.6733545461466443e-07, 2.510759849828399e-07, 2.9449513981581845e-07, 3.2692241311797976e-07]","[4.477095266565086e-06, 9.266072467187954e-06, 1.4060544046446532e-05, 1.5408428902347122e-05, 1.6126578362238023e-05]"
42,"[5.4873026995751835e-08, 1.112221807904598e-07, 1.6550172614678624e-07, 1.8427442342524275e-07, 1.9536565308928806e-07]","[3.981048166914765e-06, 8.182752476323754e-06, 1.2369791193026271e-05, 1.4212570248356868e-05, 1.5198740940192585e-05]"
43,"[7.270701537751585e-08, 1.4476511302506402e-07, 2.1454851704339193e-07, 2.3725759554883008e-07, 2.5894333607560134e-07]","[4.008596353581248e-06, 8.37095969522739e-06, 1.2794886147731313e-05, 1.4027526263860189e-05, 1.542999213200686e-05]"
44,"[5.1607211500185473e-08, 1.0682880910320496e-07, 1.5795927205736507e-07, 1.6315450156796947e-07, 1.5881433811337114e-07]","[3.4333656687797997e-06, 7.070164385186786e-06, 1.0521158363820355e-05, 1.131458240098408e-05, 1.1344514981450745e-05]"
45,"[5.6716544167250584e-08, 1.1512164207178766e-07, 1.6726574938025723e-07, 1.708283586012145e-07, 1.7415222013925472e-07]","[3.8781612727703575e-06, 7.908695954274061e-06, 1.16663703727844e-05, 1.2527150034050685e-05, 1.32975302492539e-05]"
46,"[6.17043712115007e-08, 1.2627777274148855e-07, 1.8461954553444996e-07, 1.812062043380708e-07, 1.857801309197549e-07]","[4.512977743036499e-06, 9.093516071393885e-06, 1.3315018556630098e-05, 1.3139399980720966e-05, 1.4281105613733245e-05]"
47,"[6.118413915321857e-08, 1.240608096820602e-07, 1.8155572824225916e-07, 1.8987769701153242e-07, 2.0213863311566913e-07]","[4.045154240713141e-06, 7.981579130059848e-06, 1.1793003288245793e-05, 1.3304724587587454e-05, 1.5511607061510237e-05]"
48,"[7.898956851907795e-08, 1.6457650888743485e-07, 2.4115863514149203e-07, 2.3375342352602002e-07, 2.2882076785797662e-07]","[5.4365043429021835e-06, 1.1067410219463163e-05, 1.6285399361431478e-05, 1.6455629049473166e-05, 1.755060334050902e-05]"
49,"[6.896193542428542e-08, 1.408441196144009e-07, 2.0629175286239077e-07, 2.1415200686837851e-07, 2.1908714108909666e-07]","[5.014242235193388e-06, 1.0013615737552529e-05, 1.4700506908253398e-05, 1.5765442158914157e-05, 1.7492222562640875e-05]"
50,"[7.462220683589911e-08, 1.5181731523157412e-07, 2.221644480591418e-07, 2.2980946413591147e-07, 2.489685275866007e-07]","[5.510732599975079e-06, 1.0427583093240401e-05, 1.4984183732895229e-05, 1.6394928004637717e-05, 2.1351975867680768e-05]"
51,"[8.087294889211038e-08, 1.709230742643184e-07, 2.5128618060602363e-07, 2.444794071095157e-07, 2.231003060208262e-07]","[5.405009614596614e-06, 1.1459309772393803e-05, 1.689200830986161e-05, 1.625421896542612e-05, 1.5255404304302276e-05]"
52,"[7.473671643899005e-08, 1.5419370182067147e-07, 2.2729527434203933e-07, 2.3721036779082037e-07, 2.5083492142059864e-07]","[5.339058690519724e-06, 1.0686126061466811e-05, 1.5815789735521438e-05, 1.6972664204790912e-05, 2.0434660282936855e-05]"
53,"[8.625324809283911e-08, 1.792704624081375e-07, 2.657058474443075e-07, 2.7548151519106e-07, 2.699842439683342e-07]","[6.287871227868439e-06, 1.2925986197379098e-05, 1.922908966128035e-05, 2.0445041341268392e-05, 2.2019572916662998e-05]"
54,"[8.352165230647786e-08, 1.7165674943402013e-07, 2.51913972654367e-07, 2.5820246933980085e-07, 2.702252948874553e-07]","[6.792359335136382e-06, 1.3431246032403268e-05, 1.9561046874887436e-05, 2.0676995293903985e-05, 2.4244335507948074e-05]"
55,"[8.495335836548554e-08, 1.8069279443707367e-07, 2.6916201535750874e-07, 2.734556486311251e-07, 2.699467565936026e-07]","[6.211915205003434e-06, 1.283476627169059e-05, 1.903312172031526e-05, 1.9494875280462696e-05, 2.112658939278522e-05]"
56,"[8.724926308567387e-08, 1.8397950881952264e-07, 2.7443771032974433e-07, 2.909352609103349e-07, 2.951988726670831e-07]","[6.49261293426954e-06, 1.3347686968703734e-05, 2.00597288855929e-05, 2.1819051675485602e-05, 2.4221489691476575e-05]"
57,"[8.940916995764822e-08, 1.8479185724692404e-07, 2.71763775556917e-07, 2.8112568234621697e-07, 2.966292665146778e-07]","[6.616561301456442e-06, 1.337221644372458e-05, 1.9792064246492918e-05, 2.1740954777046963e-05, 2.4963184556997988e-05]"
58,"[8.415969362383506e-08, 1.7510414142237964e-07, 2.6219829555509326e-07, 2.8178844581946563e-07, 2.9574244637207003e-07]","[6.156407174643994e-06, 1.2544623379576036e-05, 1.8784970773009334e-05, 2.0494047975984605e-05, 2.3098777602015074e-05]"
59,"[8.894483417194811e-08, 1.85804636904007e-07, 2.7791388990110086e-07, 3.009640064468679e-07, 3.1204013893294613e-07]","[5.895536983486275e-06, 1.1624017137457881e-05, 1.7294866512051034e-05, 1.9132586648935386e-05, 2.326191568813254e-05]"
60,"[8.289613187395401e-08, 1.75710802685105e-07, 2.6304840132192296e-07, 2.7599230554488366e-07, 2.809947252438111e-07]","[5.879922024542014e-06, 1.1683190304903744e-05, 1.740536304115191e-05, 1.905887653961125e-05, 2.206751630208123e-05]"
61,"[9.080131076647831e-08, 1.905345997626898e-07, 2.833823023478691e-07, 2.996333859980336e-07, 3.0653874953456213e-07]","[6.511974337069208e-06, 1.3210862102664048e-05, 1.9667629053155685e-05, 2.182855152242984e-05, 2.4727465337160375e-05]"
62,"[8.803459099392821e-08, 1.82376774051513e-07, 2.7127996735726396e-07, 2.9643658916234264e-07, 3.1640530585444234e-07]","[6.169083265045739e-06, 1.2321609191950548e-05, 1.8306033482726276e-05, 2.0246449796600366e-05, 2.4013786356788335e-05]"
63,"[9.675867196805169e-08, 2.0585113238689899e-07, 3.077094528261353e-07, 3.236935901178224e-07, 3.272260017775248e-07]","[6.5719540462911645e-06, 1.3459879452437057e-05, 2.0141978780285194e-05, 2.2529808089006765e-05, 2.5592448828680935e-05]"
64,"[1.038126213964555e-07, 2.126421329867196e-07, 3.124042294411871e-07, 3.2629078468157864e-07, 3.389618538612103e-07]","[6.76210820618348e-06, 1.3392583400823874e-05, 1.964695472220348e-05, 2.1383308974853357e-05, 2.5393126303931126e-05]"
65,"[8.784460961232794e-08, 1.849132555827014e-07, 2.7678395443727426e-07, 2.9704046956519287e-07, 3.080409930479163e-07]","[5.922676345407027e-06, 1.2138481427334135e-05, 1.8339692095119596e-05, 2.026239522042235e-05, 2.2913070067889732e-05]"
66,"[1.0086066124458896e-07, 2.1154047682930212e-07, 3.1476946788623853e-07, 3.3266240833090773e-07, 3.421510843351618e-07]","[6.905215191743067e-06, 1.4024293740228416e-05, 2.088902278412746e-05, 2.2825532850852142e-05, 2.5908865095509907e-05]"
67,"[1.0649888695339853e-07, 2.266090245965238e-07, 3.375082501977833e-07, 3.539771065793189e-07, 3.526820022335682e-07]","[6.554277381620996e-06, 1.3459271613542555e-05, 2.0154565114746418e-05, 2.2074718931011744e-05, 2.4362017693912912e-05]"
68,"[1.0249338374999952e-07, 2.1766991553599162e-07, 3.284032680365251e-07, 3.683059278381305e-07, 3.8208964020651936e-07]","[6.423661287459619e-06, 1.2933434031584028e-05, 1.93513674286571e-05, 2.195118131890174e-05, 2.5761664944177858e-05]"
69,"[9.857165323728266e-08, 2.1226725641665964e-07, 3.199681501046713e-07, 3.444809597600948e-07, 3.5209508229435775e-07]","[6.227850441995676e-06, 1.276830438271614e-05, 1.8948358489887917e-05, 1.9724283049777494e-05, 2.3008674731917684e-05]"
70,"[1.0563250786457135e-07, 2.2661487334728773e-07, 3.413813367342486e-07, 3.657982887643334e-07, 3.596576589622104e-07]","[6.3323296247877426e-06, 1.2975825748521295e-05, 1.9383028616264666e-05, 2.1263320430961573e-05, 2.353379953016034e-05]"
71,"[9.539207511719985e-08, 1.963657692038044e-07, 2.9080637637137893e-07, 3.1016564715033794e-07, 3.303187799918038e-07]","[5.8702630101775786e-06, 1.1589432453780434e-05, 1.7246639671517863e-05, 1.947403892333306e-05, 2.326750129273027e-05]"
72,"[1.1177995055127516e-07, 2.3677379259535086e-07, 3.54139933534811e-07, 3.7516718560921505e-07, 3.7637378576498875e-07]","[6.341244056883235e-06, 1.289204625062356e-05, 1.91452774189669e-05, 2.0965639735383144e-05, 2.355022785826538e-05]"
73,"[1.075268935660643e-07, 2.237396290333879e-07, 3.3473753181526697e-07, 3.701966744687314e-07, 3.865573801901749e-07]","[6.4858191189390494e-06, 1.2834936395585684e-05, 1.890286626504732e-05, 2.091650417874692e-05, 2.4561161054572017e-05]"
74,"[1.112420238916916e-07, 2.395240964682803e-07, 3.609732022576809e-07, 3.944637791670999e-07, 3.980634116012322e-07]","[6.438790482273853e-06, 1.3440831290971576e-05, 2.0081875443300297e-05, 2.200554940512605e-05, 2.4565134315590452e-05]"
75,"[1.1149955381613879e-07, 2.3102131803340682e-07, 3.4176107016736373e-07, 3.6148005410765393e-07, 3.638937640904662e-07]","[6.463865286949014e-06, 1.3237948135016602e-05, 1.9624831303573827e-05, 2.1122659749373597e-05, 2.355613869793574e-05]"
76,"[1.0159667483690918e-07, 2.157405782022661e-07, 3.249504221314253e-07, 3.576961659908496e-07, 3.610232489442405e-07]","[5.824201575647995e-06, 1.192391358276601e-05, 1.7751579068582212e-05, 1.930221123406044e-05, 2.2318579786554774e-05]"
77,"[1.0857809333147827e-07, 2.300121923378407e-07, 3.4265369992802114e-07, 3.6263415171946977e-07, 3.586451712664872e-07]","[5.867693774398483e-06, 1.208709663728172e-05, 1.804507839665841e-05, 1.975629485190942e-05, 2.1872667186755828e-05]"
78,"[1.12378692158857e-07, 2.405248521933271e-07, 3.6036575410606816e-07, 3.8320206246131363e-07, 3.787123630114741e-07]","[6.343968386889596e-06, 1.2864544921230437e-05, 1.9117535591774863e-05, 2.1102153275421237e-05, 2.284856848940966e-05]"
79,"[1.1507441387749185e-07, 2.45761390807233e-07, 3.680211220842248e-07, 3.9277076037547615e-07, 3.8752458714982815e-07]","[6.650809075612043e-06, 1.3413248309697042e-05, 1.9884672931118853e-05, 2.1945515710347e-05, 2.530122817190836e-05]"
80,"[1.1215907994330015e-07, 2.4032616460991755e-07, 3.585945822432911e-07, 3.7456436332404795e-07, 3.758369860936912e-07]","[6.551971474221314e-06, 1.3301976775421485e-05, 1.966174833539814e-05, 2.1149895881534268e-05, 2.3995884030183326e-05]"
81,"[1.1713826234324248e-07, 2.4798484547901023e-07, 3.70410757213007e-07, 3.938625205515e-07, 3.9532224196364805e-07]","[6.355565439634043e-06, 1.3090933217374303e-05, 1.9506055424148353e-05, 2.0845093023863167e-05, 2.2809174682291186e-05]"
82,"[1.0641255057908416e-07, 2.241391002636004e-07, 3.3462824629158624e-07, 3.6274805794450773e-07, 3.693809405943778e-07]","[6.0604539498321704e-06, 1.2339191273459816e-05, 1.838018130005661e-05, 2.0251822412850118e-05, 2.3177379650124582e-05]"
83,"[1.0824866837772462e-07, 2.2432677868659848e-07, 3.335800811761673e-07, 3.639133218860126e-07, 3.8288806224576557e-07]","[6.026696224769481e-06, 1.2528209521610578e-05, 1.8895812977384165e-05, 2.1293119365026924e-05, 2.3610032444959557e-05]"
84,"[1.1944792365753244e-07, 2.519787810857129e-07, 3.7759852615953e-07, 4.132916933582894e-07, 4.2200255401265403e-07]","[6.229674879991254e-06, 1.255393129664875e-05, 1.872927646548195e-05, 2.049968510882162e-05, 2.3125294104965377e-05]"
85,"[1.2030608314593597e-07, 2.573040903458777e-07, 3.9052959356546013e-07, 4.343044505377425e-07, 4.3385812796876855e-07]","[6.541737549390081e-06, 1.2732452988157707e-05, 1.8632346043170644e-05, 2.102296369386905e-05, 2.5523007248062772e-05]"
86,"[1.1572711035410995e-07, 2.4475127676449794e-07, 3.677146174172676e-07, 4.1019569828401043e-07, 4.2514529502012296e-07]","[6.189139095458134e-06, 1.2367170725994306e-05, 1.8113153643685723e-05, 1.9799933864688855e-05, 2.2936282505853497e-05]"
87,"[1.229240646726154e-07, 2.7767007507524557e-07, 4.2742468319508116e-07, 4.686899947063069e-07, 4.502891442734426e-07]","[6.409553831769355e-06, 1.2952220419324192e-05, 1.896937690460562e-05, 2.0205173937763055e-05, 2.2470656668516018e-05]"
88,"[1.0849692547865951e-07, 2.311363782622587e-07, 3.480114456949385e-07, 3.790665818209836e-07, 3.8718855377395873e-07]","[6.147704127298347e-06, 1.2209246688096684e-05, 1.8173986596317528e-05, 2.0480288071130186e-05, 2.4790758209812726e-05]"
89,"[1.2258140598998335e-07, 2.56476861762391e-07, 3.8117606804423477e-07, 4.113587121543964e-07, 4.292349135696808e-07]","[6.604791038124019e-06, 1.3383682002176854e-05, 1.9868200558540245e-05, 2.2331708404783104e-05, 2.492226400134713e-05]"
90,"[1.2231949788154073e-07, 2.619479550662469e-07, 3.9407259593711307e-07, 4.3114105769675327e-07, 4.305828377330588e-07]","[6.4453605503168416e-06, 1.3177824092913512e-05, 1.9598634240673176e-05, 2.1274417981379543e-05, 2.3958997628355746e-05]"
91,"[1.0786084456721312e-07, 2.2570501396271167e-07, 3.360578284238105e-07, 3.515720449501212e-07, 3.6499163659374934e-07]","[6.28368432736187e-06, 1.2330273260609738e-05, 1.8060151515065105e-05, 1.9428834418183973e-05, 2.3456163356192482e-05]"
92,"[1.122194795855899e-07, 2.376313985318128e-07, 3.6024703385421785e-07, 4.128844228309773e-07, 4.2537122684619656e-07]","[5.9986766968065854e-06, 1.1751673240710567e-05, 1.7391654872950135e-05, 1.9567933739651605e-05, 2.2989327646390853e-05]"
93,"[1.1245633085651341e-07, 2.410525675386546e-07, 3.6687841693839375e-07, 4.187839372278625e-07, 4.290939840972121e-07]","[6.122277847480248e-06, 1.2413177280755378e-05, 1.845409802548944e-05, 2.035498494893068e-05, 2.3387583552567293e-05]"
94,"[1.1758241926917037e-07, 2.5707864277898456e-07, 3.9005957631931706e-07, 4.1108996054516133e-07, 3.9244026748477003e-07]","[6.117633605513396e-06, 1.2247356993692249e-05, 1.7885170939256818e-05, 1.914051318098662e-05, 2.2026428478483734e-05]"
95,"[1.0703462527375649e-07, 2.28999635597378e-07, 3.472723312450381e-07, 3.8653653420647486e-07, 3.9637679971835063e-07]","[6.28394077982139e-06, 1.2236152044155677e-05, 1.798180956415262e-05, 2.032332715077723e-05, 2.485769774502835e-05]"
96,"[1.2496966263579855e-07, 2.6906591140273934e-07, 4.0717413307171746e-07, 4.5628182948956776e-07, 4.594512975383685e-07]","[6.042230677024819e-06, 1.2494774403461471e-05, 1.8652606005107868e-05, 2.0172015022339674e-05, 2.255241887679138e-05]"
97,"[1.1971272133813135e-07, 2.5736327742007725e-07, 3.938980771967081e-07, 4.4755156547236457e-07, 4.453252545866201e-07]","[6.191623643488578e-06, 1.2289816302749471e-05, 1.8245631968133094e-05, 2.0858506902626644e-05, 2.4875808404524008e-05]"
98,"[1.0688683562570315e-07, 2.2489358337478023e-07, 3.409465078763585e-07, 3.866787697115411e-07, 4.073553859537568e-07]","[6.078912594381955e-06, 1.2013083174494168e-05, 1.7733696533570477e-05, 1.992561861708339e-05, 2.411330084348347e-05]"
99,"[1.150547496211408e-07, 2.4549492458081645e-07, 3.7044498046611703e-07, 4.0869740238179295e-07, 4.138844499538984e-07]","[6.1202200838340585e-06, 1.2074869841634966e-05, 1.780274219052186e-05, 1.9141155930984482e-05, 2.3035824565529055e-05]"
100,"[1.0783354550762289e-07, 2.3033000553110836e-07, 3.4886375780879935e-07, 3.9007853725289005e-07, 3.9730783922890234e-07]","[5.840145576861404e-06, 1.1528744082818225e-05, 1.69586345145643e-05, 1.8484161074802057e-05, 2.253321491444404e-05]"
101,"[1.135847144727275e-07, 2.4128270494198006e-07, 3.621266941511001e-07, 3.867052085400941e-07, 4.0300639772196023e-07]","[6.164115886389926e-06, 1.2770107693681753e-05, 1.914372532670086e-05, 2.0765113321150788e-05, 2.240757047767835e-05]"
102,"[1.271557207458417e-07, 2.617225429379437e-07, 3.886095226528816e-07, 4.244583524389477e-07, 4.4280534923523846e-07]","[6.227629612225897e-06, 1.2561233574271672e-05, 1.860359198543439e-05, 2.0158568521350584e-05, 2.3397986471061606e-05]"
103,"[1.235297948644143e-07, 2.640858113210517e-07, 4.010388979663903e-07, 4.5603569523741555e-07, 4.7518526909883334e-07]","[6.2043504594950656e-06, 1.2655428013410006e-05, 1.8876358286768516e-05, 2.1479292901186102e-05, 2.387725297252456e-05]"
104,"[1.0741141702743926e-07, 2.2786026298712802e-07, 3.4256036727876053e-07, 3.7678449791134247e-07, 3.951779343243138e-07]","[5.916942518211699e-06, 1.178225478173388e-05, 1.7574582174658038e-05, 1.9659651733851856e-05, 2.3448979925747737e-05]"
105,"[1.124070195564684e-07, 2.3738412894446126e-07, 3.5465024115279335e-07, 3.8775916937801654e-07, 4.0777446275050956e-07]","[5.880116179830578e-06, 1.1919912174625265e-05, 1.7737583525291227e-05, 1.9585202487285565e-05, 2.2511741486149585e-05]"
