mean,std,variance,skew,kurtosis,rms,zcr,delta_power,delta_relative_power,theta_power,theta_relative_power,alpha_power,alpha_relative_power,beta_power,beta_relative_power,gamma_power,gamma_relative_power,epoch
"[ 2.62606048e-07  3.01527026e-07  2.17219945e-07 -1.76532890e-07
  1.16964747e-07]","[9.44417712e-06 1.87696847e-05 2.83611863e-05 3.38415018e-05
 3.02097622e-05]","[8.91924814e-11 3.52301064e-10 8.04356887e-10 1.14524724e-09
 9.12629730e-10]",[ 0.35040817 -0.10442964 -0.26459859 -0.04946498 -0.38191498],[2.52028552 1.86845099 1.88389195 3.39248235 3.24543186],"[9.44782744e-06 1.87721065e-05 2.83620181e-05 3.38419622e-05
 3.02099886e-05]",[0.01575521 0.01393229 0.01367188 0.01367188 0.0155599 ],"[1.04294922e-11 4.63124006e-11 1.04573276e-10 1.21075600e-10
 1.06761617e-10]",[0.67136106 0.68735564 0.69135003 0.67041348 0.62845843],"[4.96723346e-12 2.15513100e-11 4.93634723e-11 6.46907516e-11
 6.70903219e-11]",[0.31974779 0.31985849 0.32634952 0.35820225 0.39493106],"[1.66235362e-12 6.64444877e-12 1.46841278e-11 2.06745770e-11
 2.46111363e-11]",[0.10700804 0.09861504 0.09707903 0.11447819 0.14487488],"[6.98071457e-13 2.76934124e-12 5.78777975e-12 6.57304101e-12
 6.42912948e-12]",[0.04493584 0.04110178 0.0382639  0.0363959  0.03784544],"[1.28933578e-14 4.75071464e-14 1.00264477e-13 1.94952573e-13
 2.56051769e-13]",[0.00082996 0.00070509 0.00066286 0.00107948 0.00150726],308
"[-7.79662877e-08  8.20089010e-08  3.49765335e-07  7.94575457e-07
  5.01091193e-07]","[1.13428440e-05 2.12691552e-05 3.00638508e-05 3.29343918e-05
 3.69894819e-05]","[1.28660109e-10 4.52376965e-10 9.03835124e-10 1.08467416e-09
 1.36822177e-09]",[ 0.41132323  0.39906963  0.23672902 -0.11709265  0.04837052],[2.54042832 1.25042837 0.569324   0.37744869 1.28884058],"[1.13431119e-05 2.12693133e-05 3.00658853e-05 3.29439754e-05
 3.69928759e-05]",[0.01653646 0.01679687 0.01731771 0.01588542 0.01451823],"[1.04619523e-11 3.95616701e-11 8.65562039e-11 1.26634349e-10
 1.36220638e-10]",[0.60064982 0.55923857 0.53456244 0.53793783 0.61270694],"[6.46429193e-12 2.95265785e-11 7.30339124e-11 1.10483006e-10
 8.92412312e-11]",[0.371133   0.41738384 0.45105013 0.46932754 0.40139822],"[2.13266756e-12 9.94070218e-12 2.52231469e-11 3.94806963e-11
 2.98271235e-11]",[0.12244238 0.14052046 0.15577563 0.16771247 0.13415945],"[1.25383439e-12 5.20647338e-12 1.08035827e-11 1.06721851e-11
 9.08292257e-12]",[0.07198612 0.07359802 0.06672184 0.04533503 0.04085409],"[3.33624173e-14 1.54430891e-13 3.46270441e-13 3.75639137e-13
 3.05963153e-13]",[0.00191543 0.00218301 0.00213853 0.0015957  0.00137619],309
"[-2.16062353e-07 -4.38186104e-07 -6.34121690e-07 -6.50776938e-07
 -6.46794647e-07]","[6.65740862e-06 1.32344372e-05 2.00001697e-05 2.41021435e-05
 2.48466672e-05]","[4.43210895e-11 1.75150327e-10 4.00006789e-10 5.80913322e-10
 6.17356873e-10]",[0.0501833  0.00839159 0.05551899 0.19553707 0.18075009],[0.86915967 0.60696222 0.50553633 0.89280289 0.86111101],"[6.66091378e-06 1.32416893e-05 2.00102199e-05 2.41109277e-05
 2.48550843e-05]",[0.01966146 0.01914063 0.01861979 0.01855469 0.01673177],"[5.14707035e-12 2.10387411e-11 4.84295878e-11 6.80300730e-11
 7.25150917e-11]",[0.53511035 0.48993003 0.46451739 0.44575704 0.51628051],"[4.49652414e-12 2.17465773e-11 5.51280230e-11 8.39762185e-11
 7.29639160e-11]",[0.46747692 0.50641344 0.52876612 0.55024181 0.51947597],"[1.38725981e-12 7.39308942e-12 2.03741370e-11 3.39757829e-11
 2.46978325e-11]",[0.14422517 0.17216318 0.19542064 0.22262132 0.17583939],"[8.49861911e-13 3.51641479e-12 7.31786560e-12 7.43976770e-12
 5.82800794e-12]",[0.0883551  0.0818869  0.07019006 0.04874798 0.04149325],"[1.41567518e-14 7.51973975e-14 1.77604632e-13 1.85367991e-13
 1.05357685e-13]",[0.00147179 0.00175112 0.00170351 0.0012146  0.00075011],310
"[2.78566566e-08 8.19061143e-08 1.29598726e-07 9.70652560e-08
 4.67706788e-09]","[1.09379720e-05 1.95808301e-05 2.87958513e-05 3.80318919e-05
 3.89049632e-05]","[1.19639231e-10 3.83408907e-10 8.29201049e-10 1.44642480e-09
 1.51359616e-09]",[-1.12955147 -0.41471034 -0.00332565  0.10592521 -0.2667625 ],[7.48515528 2.67684684 1.4976633  2.19400404 6.1544463 ],"[1.09380075e-05 1.95810014e-05 2.87961429e-05 3.80320158e-05
 3.89049635e-05]",[0.01946615 0.01894531 0.01972656 0.01770833 0.01757812],"[1.26434461e-11 4.16670234e-11 8.64827957e-11 1.32764704e-10
 1.47101334e-10]",[0.67933992 0.62107579 0.57835552 0.56259076 0.61921392],"[5.95132278e-12 2.50375505e-11 6.18660235e-11 1.02656389e-10
 9.05524294e-11]",[0.31976813 0.373202   0.41373034 0.4350067  0.38117482],"[1.65819851e-12 8.45709005e-12 2.33393555e-11 4.22182242e-11
 3.32136720e-11]",[0.089096   0.12605878 0.15608243 0.17889983 0.13981089],"[1.20980096e-12 4.54137893e-12 9.09465907e-12 9.56532098e-12
 9.88801645e-12]",[0.06500333 0.06769239 0.06082072 0.04053307 0.04162299],"[2.65416039e-14 9.97454253e-14 2.01876712e-13 2.14987291e-13
 2.49644513e-13]",[0.0014261  0.00148677 0.00135005 0.00091101 0.00105086],311
"[ 2.14288534e-07  1.84816235e-07  3.89329580e-08 -3.40599650e-07
  1.58663124e-08]","[7.03056458e-06 1.36775964e-05 1.99027202e-05 2.23076256e-05
 2.34187721e-05]","[4.94288383e-11 1.87076643e-10 3.96118273e-10 4.97630159e-10
 5.48438887e-10]",[-0.22476919 -0.32896319 -0.37904455 -0.56661079 -0.59952023],[2.78199569 2.54361919 2.02526495 1.34596679 2.30639299],"[7.03382953e-06 1.36788450e-05 1.99027583e-05 2.23102256e-05
 2.34187775e-05]",[0.025      0.02395833 0.02434896 0.021875   0.02109375],"[6.43757731e-12 2.56762100e-11 5.64208092e-11 6.83717572e-11
 7.42371485e-11]",[0.53032358 0.50208678 0.48380773 0.45030898 0.48690182],"[5.86370275e-12 2.65116005e-11 6.31180437e-11 8.73185378e-11
 8.19918692e-11]",[0.48304815 0.51842247 0.54123643 0.57509597 0.53776299],"[1.73625129e-12 7.82169092e-12 1.94715818e-11 3.06831377e-11
 2.88557356e-11]",[0.14303129 0.15294966 0.16696857 0.20208479 0.18925714],"[1.10820632e-12 4.45715532e-12 8.99288265e-12 8.24831341e-12
 7.72944292e-12]",[0.09129334 0.08715768 0.07711386 0.05432491 0.05069537],"[3.05965728e-14 1.14920034e-13 2.34178875e-13 2.66246135e-13
 3.29095677e-13]",[0.00252053 0.00224721 0.00200808 0.00175355 0.00215845],312
"[-1.64913958e-07 -1.17835451e-07  3.08379579e-08  3.81085519e-07
  8.58792869e-08]","[1.13582980e-05 2.04073793e-05 2.90149677e-05 3.34546768e-05
 3.06982038e-05]","[1.29010934e-10 4.16461131e-10 8.41868350e-10 1.11921540e-09
 9.42379717e-10]",[-0.92086255 -0.34652563  0.03807072  0.02541194 -0.36894177],[5.00419496 2.0688075  1.68584796 2.79351773 2.5329258 ],"[1.13594952e-05 2.04077195e-05 2.90149841e-05 3.34568473e-05
 3.06983239e-05]",[0.01855469 0.01894531 0.01842448 0.01855469 0.0172526 ],"[8.51561175e-12 2.88673492e-11 5.84698497e-11 7.96223502e-11
 9.20757685e-11]",[0.5975555  0.53067986 0.47490451 0.42156924 0.49388625],"[5.55038043e-12 2.48689884e-11 6.31030819e-11 1.05108257e-10
 9.21915449e-11]",[0.38947999 0.45717642 0.5125366  0.55650716 0.49450726],"[1.91216081e-12 9.28412356e-12 2.61939573e-11 4.96465396e-11
 3.95885218e-11]",[0.1341797  0.1706737  0.21275287 0.26285903 0.21234932],"[9.49416497e-13 3.60715129e-12 7.61440437e-12 9.73559245e-12
 9.16888380e-12]",[0.06662223 0.06631168 0.06184581 0.05154616 0.04918108],"[1.64774194e-14 7.32155316e-14 1.61394951e-13 1.73023091e-13
 1.43016164e-13]",[0.00115625 0.00134595 0.00131088 0.00091609 0.00076713],313
"[-1.84532459e-08 -1.89676960e-08  2.56339166e-09  1.11262558e-07
  1.44524648e-07]","[4.60081995e-06 9.56209734e-06 1.44951229e-05 1.67393927e-05
 1.72211302e-05]","[2.11675442e-11 9.14337056e-11 2.10108588e-10 2.80207266e-10
 2.96567325e-10]",[ 0.04262228  0.10713009  0.07883734 -0.0640032  -0.17518705],[1.23256896 1.13394399 1.08291518 1.04162171 1.16915478],"[4.60085696e-06 9.56211616e-06 1.44951231e-05 1.67397624e-05
 1.72217366e-05]",[0.02721354 0.02760417 0.02630208 0.02513021 0.02356771],"[3.19031232e-12 1.35945918e-11 3.06732648e-11 3.88003765e-11
 4.40435877e-11]",[0.42695144 0.41286796 0.39909454 0.35973075 0.38193315],"[4.10034546e-12 1.86071986e-11 4.48117191e-11 6.85092069e-11
 7.31258071e-11]",[0.54873888 0.56510091 0.58305213 0.63517085 0.63412568],"[1.63240791e-12 7.29221685e-12 1.79488538e-11 2.91850772e-11
 2.98715081e-11]",[0.21846103 0.22146474 0.23353528 0.27058422 0.25903701],"[7.43197423e-13 3.05603636e-12 6.26212407e-12 5.84432346e-12
 5.31981650e-12]",[0.09946023 0.09281187 0.08147745 0.0541846  0.0461319 ],"[9.76362696e-15 4.39929598e-14 9.51310276e-14 8.15391517e-14
 5.46493084e-14]",[0.00130664 0.00133607 0.00123776 0.00075598 0.0004739 ],314
"[-2.70961741e-07 -3.96484774e-07 -3.91488694e-07  9.05188931e-08
  6.63452545e-08]","[6.41857706e-06 1.09501570e-05 1.52328360e-05 2.01042348e-05
 2.17713593e-05]","[4.11981315e-11 1.19905938e-10 2.32039292e-10 4.04180257e-10
 4.73992085e-10]",[-0.77875478 -0.44741629  0.01917345  0.21246605  0.35666973],[7.61925418 3.78493595 1.75356407 2.69706576 5.18746106],"[6.42429387e-06 1.09573326e-05 1.52378659e-05 2.01044386e-05
 2.17714604e-05]",[0.02792969 0.02792969 0.028125   0.02447917 0.0235026 ],"[5.23417540e-12 1.74458337e-11 3.53395970e-11 4.89040518e-11
 6.51023191e-11]",[0.50022339 0.4426362  0.39928991 0.37818132 0.47332562],"[4.95759114e-12 2.06709963e-11 4.99865199e-11 7.49787907e-11
 6.62218848e-11]",[0.47379059 0.52446512 0.56478044 0.57982063 0.48146541],"[1.90151015e-12 8.69722701e-12 2.26920334e-11 3.65721604e-11
 2.86852463e-11]",[0.18172487 0.2206663  0.25638946 0.28281722 0.20855573],"[9.07959197e-13 3.44308191e-12 6.96905071e-12 7.53023665e-12
 7.68209966e-12]",[0.08677249 0.08735797 0.0787409  0.05823229 0.05585261],"[2.45904442e-14 9.34607215e-14 1.91766042e-13 2.26495825e-13
 2.85968409e-13]",[0.00235008 0.00237129 0.0021667  0.00175152 0.00207913],315
"[ 2.42800857e-07  3.46386978e-07  3.15632238e-07 -2.17668198e-07
 -2.47480542e-07]","[6.21442205e-06 1.22914060e-05 1.81547287e-05 2.10764382e-05
 2.14009620e-05]","[3.86190414e-11 1.51078661e-10 3.29594175e-10 4.44216246e-10
 4.58001176e-10]",[ 0.55511075  0.11487776 -0.07136331 -0.04081668  0.13637267],[1.89211242 0.94479789 0.7629172  1.49399782 2.54422619],"[6.21916342e-06 1.22962858e-05 1.81574723e-05 2.10775621e-05
 2.14023929e-05]",[0.0235026  0.02324219 0.02226563 0.021875   0.021875  ],"[4.30400085e-12 1.77688195e-11 3.90851503e-11 5.05980393e-11
 6.11027734e-11]",[0.46284115 0.42210083 0.3901513  0.3540191  0.43099158],"[4.79553263e-12 2.34040878e-11 5.92655539e-11 9.16440852e-11
 8.46764588e-11]",[0.51569921 0.55596743 0.59159381 0.6412058  0.59726979],"[1.88248476e-12 1.00377296e-11 2.68822501e-11 4.40157783e-11
 3.44663694e-11]",[0.20243756 0.23844769 0.26834091 0.30796502 0.24311032],"[7.67668706e-13 3.22736228e-12 6.77648017e-12 6.69142158e-12
 5.84890785e-12]",[0.08255311 0.07666645 0.0676434  0.04681784 0.04125557],"[1.10341777e-14 4.14293888e-14 7.95015821e-14 6.52901257e-14
 6.52459804e-14]",[0.00118659 0.00098416 0.00079359 0.00045682 0.00046022],316
"[5.84080741e-08 1.15298546e-07 1.75172734e-07 2.43733971e-07
 2.98100172e-07]","[5.74778533e-06 1.26263222e-05 1.97258774e-05 2.37827511e-05
 2.31177272e-05]","[3.30370362e-11 1.59424012e-10 3.89110240e-10 5.65619248e-10
 5.34429312e-10]",[ 0.13523238  0.19854105  0.23786134  0.15675587 -0.03808899],[2.10338024 2.07314372 2.32962721 2.86323598 1.81956473],"[5.74808209e-06 1.26268486e-05 1.97266552e-05 2.37840000e-05
 2.31196491e-05]",[0.0249349  0.02545573 0.02480469 0.02233073 0.02018229],"[5.25086929e-12 2.63387865e-11 6.34195599e-11 8.32409984e-11
 7.40746569e-11]",[0.5097598  0.51996241 0.52231395 0.51695723 0.5199463 ],"[4.77231675e-12 2.35985009e-11 5.73660763e-11 7.77179059e-11
 6.79396648e-11]",[0.46330143 0.46586556 0.47245837 0.48265679 0.47688344],"[1.87963206e-12 9.41182941e-12 2.32272824e-11 3.31783000e-11
 2.80738364e-11]",[0.18247662 0.18580194 0.1912964  0.20604945 0.19705643],"[8.46205179e-13 3.67443094e-12 7.72414590e-12 7.49322350e-12
 6.06024927e-12]",[0.08215047 0.07253812 0.0636149  0.04653567 0.04253822],"[8.04940465e-15 3.18990822e-14 6.29976180e-14 5.11524932e-14
 4.59191410e-14]",[0.00078144 0.00062973 0.00051884 0.00031768 0.00032232],317
"[ 1.00399500e-08  2.35120766e-08  1.98491899e-08 -7.94348890e-08
 -1.61549249e-07]","[1.26314513e-05 2.24051062e-05 3.15632825e-05 3.70503784e-05
 3.55351388e-05]","[1.59553561e-10 5.01988785e-10 9.96240803e-10 1.37273054e-09
 1.26274609e-09]",[-1.11183911 -0.3612529   0.00804491 -0.26682867 -0.30378923],[6.46427905 2.96906054 2.39301723 3.54234454 3.10276703],"[1.26314552e-05 2.24051186e-05 3.15632888e-05 3.70504636e-05
 3.55355060e-05]",[0.02102865 0.02050781 0.0202474  0.01998698 0.01998698],"[1.15177550e-11 3.46510444e-11 6.65868353e-11 9.94882671e-11
 1.10328009e-10]",[0.61812847 0.55875457 0.52203943 0.52742309 0.5355769 ],"[5.92417400e-12 2.37216903e-11 5.43594966e-11 8.32507477e-11
 8.66703271e-11]",[0.31793527 0.38251669 0.42617735 0.44134216 0.42073292],"[2.18592387e-12 9.35292212e-12 2.26271863e-11 3.65656635e-11
 3.78781806e-11]",[0.11731295 0.15081762 0.17739668 0.19384774 0.18387605],"[1.19110439e-12 4.63264035e-12 9.73654407e-12 1.14781893e-11
 1.30970885e-11]",[0.06392353 0.07470219 0.07633431 0.06085001 0.06357858],"[2.13106129e-14 8.42095994e-14 1.74454223e-13 1.86848352e-13
 2.11094240e-13]",[0.00114369 0.0013579  0.00136772 0.00099055 0.00102474],318
"[-5.01571534e-08 -1.07278688e-07 -1.62200638e-07 -1.86395594e-07
 -1.85937264e-07]","[8.22782994e-06 1.48231653e-05 2.03247589e-05 2.14456881e-05
 2.32958064e-05]","[6.76971856e-11 2.19726231e-10 4.13095824e-10 4.59917536e-10
 5.42694598e-10]",[-0.06191508 -0.07807182  0.03486888  0.2460242   0.08818477],[5.19650312 2.91542389 1.80974215 1.6565471  2.73127797],"[8.22798282e-06 1.48235535e-05 2.03254061e-05 2.14464981e-05
 2.32965485e-05]",[0.02311198 0.02454427 0.02376302 0.02233073 0.0202474 ],"[6.76007169e-12 2.33284873e-11 4.75056749e-11 6.38654752e-11
 8.56976454e-11]",[0.58781157 0.52145059 0.47524751 0.44216457 0.51268937],"[4.95789160e-12 2.21461194e-11 5.39722207e-11 8.32135921e-11
 8.30370119e-11]",[0.43110579 0.49502168 0.53993893 0.57611881 0.49677203],"[1.49953061e-12 7.57292402e-12 2.03588255e-11 3.49965977e-11
 3.18206713e-11]",[0.13038936 0.16927397 0.20367001 0.24229453 0.19036836],"[9.45354007e-13 3.61794837e-12 7.47243144e-12 8.41280632e-12
 1.04243626e-11]",[0.08220179 0.08087028 0.07475432 0.058245   0.06236414],"[5.57700912e-14 2.13338142e-13 4.36831413e-13 4.96378786e-13
 6.28965355e-13]",[0.0048494  0.00476865 0.00437007 0.00343662 0.00376281],319
"[7.58761136e-08 2.04660466e-07 3.55536826e-07 5.21400393e-07
 5.05286939e-07]","[4.00580588e-06 8.65933808e-06 1.34420326e-05 1.59923060e-05
 1.51439281e-05]","[1.60464807e-11 7.49841359e-11 1.80688241e-10 2.55753852e-10
 2.29338558e-10]",[0.32873783 0.24770646 0.23824974 0.37961268 0.3170915 ],[1.27493728 1.36072729 1.58234874 2.49003844 2.70734929],"[4.00652442e-06 8.66175628e-06 1.34467337e-05 1.60008034e-05
 1.51523553e-05]",[0.028125   0.02942708 0.02877604 0.028125   0.02669271],"[2.59091391e-12 1.12367553e-11 2.50795118e-11 3.06277233e-11
 3.13446571e-11]",[0.43339965 0.40063316 0.37424659 0.33097253 0.3776195 ],"[2.75196799e-12 1.36451538e-11 3.44993553e-11 5.29939625e-11
 4.75227626e-11]",[0.46034025 0.48650175 0.51481329 0.57266894 0.57252251],"[1.23241268e-12 6.64401494e-12 1.77312026e-11 2.96371126e-11
 2.42308187e-11]",[0.20615398 0.23688446 0.26459215 0.32026769 0.29191672],"[8.80053503e-13 3.98021602e-12 8.62642309e-12 8.50839694e-12
 5.82962575e-12]",[0.14721249 0.14190987 0.12872696 0.09194434 0.07023144],"[9.40059040e-15 3.74416078e-14 7.35652314e-14 5.69452603e-14
 5.07138615e-14]",[0.0015725  0.00133494 0.00109777 0.00061537 0.00061097],320
"[-5.11565334e-08 -1.71090896e-07 -3.17902765e-07 -4.82173467e-07
 -4.23490858e-07]","[5.34801848e-06 1.18107494e-05 1.85110251e-05 2.24622597e-05
 2.09220017e-05]","[2.86013016e-11 1.39493801e-10 3.42658049e-10 5.04553112e-10
 4.37730154e-10]",[ 0.13605392 -0.1267398  -0.26455971 -0.57718881 -0.52288264],[1.76443523 2.01751451 2.5232167  3.90811761 3.96671288],"[5.34826314e-06 1.18119885e-05 1.85137547e-05 2.24674343e-05
 2.09262873e-05]",[0.02441406 0.02272135 0.02272135 0.0235026  0.0235026 ],"[5.04091584e-12 2.41207332e-11 5.53574088e-11 6.36811780e-11
 5.43851012e-11]",[0.51822898 0.51259305 0.50105717 0.45985624 0.4583244 ],"[4.74040481e-12 2.30411661e-11 5.49603629e-11 7.37457456e-11
 6.66542225e-11]",[0.48733508 0.48965102 0.49746338 0.53253477 0.56172105],"[1.58338663e-12 7.87431099e-12 1.95007176e-11 2.91403887e-11
 2.54343980e-11]",[0.16277932 0.16733808 0.17650708 0.21042936 0.21434556],"[9.06272799e-13 4.26012658e-12 9.41256136e-12 9.73354335e-12
 6.87835169e-12]",[0.09316895 0.09053254 0.08519603 0.07028813 0.05796654],"[6.12460792e-15 2.34296397e-14 4.51976935e-14 3.50992323e-14
 3.22095861e-14]",[0.00062964 0.00049791 0.0004091  0.00025346 0.00027144],321
"[-1.89932117e-08 -3.91830010e-08 -5.94914023e-08 -7.54505773e-08
 -8.40475478e-08]","[4.73195181e-06 1.04581066e-05 1.60452969e-05 1.81162823e-05
 1.71846864e-05]","[2.23913679e-11 1.09371995e-10 2.57451552e-10 3.28199684e-10
 2.95313447e-10]",[ 0.04652395  0.08678314  0.04562704 -0.06835743 -0.01529858],[0.46305829 0.52487012 0.49796706 0.49272002 0.30305292],"[4.73198993e-06 1.04581800e-05 1.60454072e-05 1.81164394e-05
 1.71848919e-05]",[0.02265625 0.02291667 0.02200521 0.02317708 0.02311198],"[4.73907403e-12 2.17647783e-11 4.73360786e-11 4.62001043e-11
 3.88264705e-11]",[0.50225495 0.4839293  0.4580456  0.37533064 0.36646244],"[4.70250096e-12 2.25920102e-11 5.38109003e-11 7.29462405e-11
 6.52817108e-11]",[0.49837887 0.5023224  0.52069894 0.59261683 0.61615942],"[1.77001512e-12 9.09232662e-12 2.28343734e-11 3.39797097e-11
 2.91304964e-11]",[0.18758915 0.20216348 0.22095587 0.27605189 0.27494729],"[6.81898370e-13 3.40604670e-12 7.84031537e-12 8.34117360e-12
 6.20796120e-12]",[0.07226872 0.0757318  0.07586649 0.06776387 0.05859365],"[7.66017504e-15 2.97979879e-14 5.77012493e-14 4.25210230e-14
 3.37693136e-14]",[0.00081184 0.00066254 0.00055834 0.00034544 0.00031873],322
"[6.50977456e-08 1.34718359e-07 2.00308764e-07 2.27345549e-07
 2.35317815e-07]","[4.72250914e-06 1.01608882e-05 1.55199568e-05 1.84257998e-05
 1.84115452e-05]","[2.23020926e-11 1.03243649e-10 2.40869060e-10 3.39510100e-10
 3.38984998e-10]",[ 0.14810913  0.13464451  0.11228474  0.04333091 -0.023718  ],[1.11518471 0.72308111 0.55085679 0.67077425 1.03534236],"[4.72295779e-06 1.01617812e-05 1.55212494e-05 1.84272023e-05
 1.84130490e-05]",[0.02623698 0.02480469 0.0235026  0.02415365 0.02526042],"[4.06801285e-12 1.87254093e-11 4.20810137e-11 5.20245226e-11
 5.04253813e-11]",[0.46205829 0.45792436 0.43639262 0.37567246 0.35906619],"[4.82815667e-12 2.34314766e-11 5.73395827e-11 8.94483880e-11
 9.02083172e-11]",[0.54839793 0.57300985 0.59462851 0.64591262 0.64235026],"[1.77082077e-12 8.79399793e-12 2.30325096e-11 4.03125020e-11
 4.27648801e-11]",[0.20113565 0.21505462 0.23885397 0.2910992  0.30451773],"[7.10545192e-13 2.86632700e-12 6.11066296e-12 6.74622313e-12
 6.80556192e-12]",[0.08070606 0.07009518 0.06336939 0.04871492 0.04846066],"[9.37517286e-15 3.61801219e-14 6.84058474e-14 4.32737174e-14
 3.39813290e-14]",[0.00106486 0.00088477 0.00070939 0.00031248 0.00024197],323
"[-4.46762296e-08 -8.35289000e-08 -1.12909572e-07 -9.59464541e-08
 -9.85686697e-08]","[3.94977312e-06 8.16740311e-06 1.23429203e-05 1.45803507e-05
 1.58564124e-05]","[1.56007077e-11 6.67064735e-11 1.52347682e-10 2.12586626e-10
 2.51425814e-10]",[-0.20705647 -0.22476548 -0.19253623 -0.06256535 -0.02310507],[0.52863205 0.8998563  0.96991828 0.98308145 0.76218175],"[3.95002578e-06 8.16783022e-06 1.23434367e-05 1.45806664e-05
 1.58567187e-05]",[0.02799479 0.02760417 0.02721354 0.02591146 0.02721354],"[2.46565908e-12 1.02865876e-11 2.21232610e-11 2.56329303e-11
 2.82992479e-11]",[0.38349188 0.37717548 0.35512425 0.29353428 0.27947061],"[4.22501267e-12 1.80752246e-11 4.18305068e-11 6.17854230e-11
 7.06750997e-11]",[0.65712979 0.6627593  0.67146644 0.70753282 0.69795542],"[1.48510012e-12 6.33126485e-12 1.61380874e-11 2.94405498e-11
 3.75589326e-11]",[0.23098239 0.23214675 0.25904979 0.33713705 0.37091508],"[4.51030385e-13 1.88491354e-12 4.08392992e-12 4.39911174e-12
 4.77893246e-12]",[0.0701502  0.06911361 0.06555555 0.05037622 0.04719458],"[1.11506193e-14 4.43923172e-14 8.47767708e-14 5.29988125e-14
 3.77520998e-14]",[0.00173429 0.00162772 0.00136084 0.00060691 0.00037282],324
"[-3.39803809e-08 -6.67813226e-08 -1.00512118e-07 -1.35620584e-07
 -1.64494881e-07]","[3.61230019e-06 7.95096756e-06 1.24819964e-05 1.52225682e-05
 1.54453863e-05]","[1.30487126e-11 6.32178851e-11 1.55800235e-10 2.31726582e-10
 2.38559959e-10]",[-0.07907859 -0.13033023 -0.14622511 -0.15709158 -0.04801786],[0.48355058 0.5398658  0.62144597 0.90745969 0.52153007],"[3.61246001e-06 7.95124801e-06 1.24824011e-05 1.52231723e-05
 1.54462622e-05]",[0.03157552 0.02988281 0.02910156 0.02949219 0.02845052],"[1.97320549e-12 8.92552755e-12 1.94084220e-11 1.95933788e-11
 1.90546262e-11]",[0.33503792 0.31254893 0.27531243 0.18622105 0.1744766 ],"[3.34362711e-12 1.73879699e-11 4.53881066e-11 7.54456507e-11
 7.77793138e-11]",[0.56772692 0.60888181 0.64383957 0.71705695 0.7121982 ],"[1.77118756e-12 9.50959054e-12 2.64551968e-11 4.88977428e-11
 5.32595963e-11]",[0.30073654 0.33300131 0.37527238 0.46473807 0.48767965],"[7.46174026e-13 2.96862782e-12 6.21724952e-12 6.36937256e-12
 6.16089505e-12]",[0.12669567 0.10395368 0.08819296 0.06053633 0.05641318],"[1.71930209e-14 6.97862361e-14 1.35097140e-13 8.54294623e-14
 5.24392501e-14]",[0.00291927 0.00244373 0.00191638 0.00081195 0.00048017],325
"[3.11751546e-08 6.40178493e-08 1.01383329e-07 1.54452616e-07
 1.89131343e-07]","[3.93136652e-06 8.36425114e-06 1.28388820e-05 1.48835155e-05
 1.56265738e-05]","[1.54556427e-11 6.99606971e-11 1.64836890e-10 2.21519034e-10
 2.44189810e-10]",[-0.01747325 -0.08135465 -0.11124924 -0.12005459 -0.04505429],[0.06762224 0.28788129 0.33532156 0.25054483 0.15019916],"[3.93149013e-06 8.36449612e-06 1.28392823e-05 1.48843169e-05
 1.56277183e-05]",[0.03235677 0.03196615 0.03079427 0.02701823 0.02766927],"[1.90081793e-12 8.19413152e-12 1.79947099e-11 2.03316240e-11
 2.29256876e-11]",[0.30187689 0.28885529 0.26933398 0.22890968 0.23523231],"[3.58154876e-12 1.70083611e-11 4.17094934e-11 5.87288356e-11
 6.19108297e-11]",[0.56880082 0.59956996 0.62428258 0.6612162  0.63524496],"[2.06000514e-12 9.65759813e-12 2.47517189e-11 3.93138325e-11
 4.43823376e-11]",[0.32715808 0.34044466 0.37046882 0.44262657 0.45539135],"[8.37018730e-13 3.39180377e-12 7.00600341e-12 6.50682469e-12
 6.70155255e-12]",[0.13293047 0.11956612 0.10486164 0.07325904 0.06876224],"[2.59194757e-14 1.05241273e-13 2.06123158e-13 1.46151639e-13
 9.07376786e-14]",[0.00411638 0.00370991 0.00308513 0.00164549 0.00093103],326
