epoch,channel,lyapunov_exponent
30,4,0.05531583518111832
31,0,0.05792934051367123
31,1,0.05814880774086993
31,2,0.05753499661888691
31,3,0.056169507597961146
31,4,0.057121200927880846
32,0,0.05531094490408476
32,1,0.05590901827039413
32,2,0.05594228316326534
32,3,0.05644763909897463
32,4,0.058406810279653935
33,0,0.056539722273186654
33,1,0.05581380992948939
33,2,0.056108710345100093
33,3,0.057625706868440735
33,4,0.057470486699318556
34,0,0.05581007990659652
34,1,0.05569958465869269
34,2,0.05622137548256616
34,3,0.05713093971719557
34,4,0.05716672977479574
35,0,0.05141453315945517
35,1,0.051413111463457624
35,2,0.051977004226373275
35,3,0.0533684287008261
35,4,0.055097104149277
36,0,0.05147761716991495
36,1,0.050424864266385344
36,2,0.04978582558511687
36,3,0.05029860891500163
36,4,0.0524059811302451
37,0,0.04976188297889964
37,1,0.05014072766252506
37,2,0.04954691659073308
37,3,0.048819452997873984
37,4,0.04982855866650865
38,0,0.04946837774416415
38,1,0.04891746530155032
38,2,0.04847025721299278
38,3,0.049628779261338477
38,4,0.0491601638061231
39,0,0.05224499710467698
39,1,0.050749853713458214
39,2,0.05029631235734045
39,3,0.052595597458343725
39,4,0.05167135575238421
40,0,0.049623156818879924
40,1,0.05022637911060415
40,2,0.05134932473355566
40,3,0.05248914954470566
40,4,0.05320915542730774
41,0,0.04919734776234716
41,1,0.048986114236343956
41,2,0.04858137476487187
41,3,0.049667939716169666
41,4,0.05089057757502422
42,0,0.0512206261899293
42,1,0.05085759807463033
42,2,0.05112613197134332
42,3,0.0537628595139229
42,4,0.054813458830798106
43,0,0.048519551069939826
43,1,0.04913221608833962
43,2,0.048761216904364454
43,3,0.050557408052332414
43,4,0.05295683083414031
44,0,0.05148579069689405
44,1,0.0510272631238776
44,2,0.05242236642276553
44,3,0.05371232031631021
44,4,0.05603627927306201
45,0,0.05148476549127972
45,1,0.05118732173045001
45,2,0.05172034159427943
45,3,0.05498394708530387
45,4,0.05784061766185968
46,0,0.05304481973453451
46,1,0.054218059324560045
46,2,0.05484102246855774
46,3,0.05629461148778375
46,4,0.05899645591268752
47,0,0.05538482409565401
47,1,0.05503380568230717
47,2,0.05457369136924808
47,3,0.05858918857459987
47,4,0.06063883448276786
48,0,0.05658723590754682
48,1,0.05666254251944938
48,2,0.05641160527626595
48,3,0.05850092399020158
48,4,0.06040662012180359
49,0,0.056109808089495575
49,1,0.05600298232391098
49,2,0.05585606564708412
49,3,0.05952487799013649
49,4,0.06059085163606469
50,0,0.05903422585770154
50,1,0.05845337143035938
50,2,0.058353384872015295
50,3,0.059270702375799025
50,4,0.06282879535175905
51,0,0.059526234474502705
51,1,0.05972155677456541
51,2,0.05957816170901969
51,3,0.061693993164282444
51,4,0.06009015668340088
52,0,0.057201852420655945
52,1,0.05755733471672371
52,2,0.05842168970554534
52,3,0.06039012689121065
52,4,0.061419987260651496
53,0,0.05916123178397345
53,1,0.059247527517476764
53,2,0.059471740356298826
53,3,0.060680784566634366
53,4,0.0627486712305772
54,0,0.06004902678234382
54,1,0.05889639567069508
54,2,0.05893040889451498
54,3,0.06116550088358103
54,4,0.06338147372901823
55,0,0.058395425629358275
55,1,0.058446683940910425
55,2,0.05888255912716653
55,3,0.059149600849861615
55,4,0.06169613873686684
56,0,0.06034565168840987
56,1,0.05991775050169001
56,2,0.06114107317426492
56,3,0.061129132759671474
56,4,0.06316293155445789
57,0,0.06219032360869159
57,1,0.061390030072087556
57,2,0.061271616739957714
57,3,0.06289235782508806
57,4,0.06454287301163152
58,0,0.06177026306738531
58,1,0.060317036421502254
58,2,0.06087992650978846
58,3,0.06275733242515757
58,4,0.06377667288534072
59,0,0.06111655721859077
59,1,0.060633572627659525
59,2,0.0605308075683887
59,3,0.06283342395796206
59,4,0.06601172727697056
60,0,0.061132109093637636
60,1,0.059864234145806924
60,2,0.05968302476019701
60,3,0.062071831509703516
60,4,0.06382530125392441
61,0,0.06286958018986415
61,1,0.06192125501323583
61,2,0.0628660119137989
61,3,0.06393581335427242
61,4,0.06701046425039761
62,0,0.06216226776965675
62,1,0.062175774408274154
62,2,0.061002252860372745
62,3,0.06336607609047046
62,4,0.06439228048702403
63,0,0.06279152699593032
63,1,0.06303000428381812
63,2,0.0626980441071692
63,3,0.06483938017956217
63,4,0.06708810039213453
64,0,0.06469870518092505
64,1,0.06435402988099552
64,2,0.06465063463740002
64,3,0.06486021360143181
64,4,0.06783322305667881
65,0,0.06316611240748757
65,1,0.06272575639447675
65,2,0.06291519778687842
65,3,0.06554237159646588
65,4,0.06724817067635165
66,0,0.06278335191193192
66,1,0.06266940992705684
66,2,0.06434219241285385
66,3,0.06488043342031655
66,4,0.06700731893404344
67,0,0.06473543334264874
67,1,0.06554013832705938
67,2,0.06559454804565865
67,3,0.06808488261942973
67,4,0.06846223888420126
68,0,0.06379674629861708
68,1,0.06399783163082146
68,2,0.06427878783959871
68,3,0.06531983305712438
68,4,0.066982630698764
69,0,0.06412776809637441
69,1,0.06369136095905654
69,2,0.06481846977682695
69,3,0.06463891779245888
69,4,0.06832559253559835
70,0,0.0651426197615278
70,1,0.06512606489128868
70,2,0.06469329531739457
70,3,0.06746330174220556
70,4,0.06809711131156569
71,0,0.06401069892984056
71,1,0.06437594263779746
71,2,0.06449040498767873
71,3,0.06668511311690209
71,4,0.0683646894732014
72,0,0.06538928289516499
72,1,0.06588025687264676
72,2,0.06621018220825933
72,3,0.0675419799877961
72,4,0.0693139094779758
73,0,0.06435215115404079
73,1,0.06423029552702429
73,2,0.06393109563161212
73,3,0.06616785294440058
73,4,0.06877911337569703
74,0,0.06448075829147575
74,1,0.06474890467356391
74,2,0.06607138250197545
74,3,0.06544652313745333
74,4,0.06804818500276108
75,0,0.06557311530874564
75,1,0.06526806303576126
75,2,0.06576725834987332
75,3,0.0669695874565648
75,4,0.06898069104656028
76,0,0.06553023284509121
76,1,0.06577760767392905
76,2,0.06564472111476442
76,3,0.06659801803717112
76,4,0.06819653230554923
77,0,0.06412378473728367
77,1,0.06424915171757195
77,2,0.06556962868460382
77,3,0.06664513843257044
77,4,0.068269127597328
78,0,0.06689414542977834
78,1,0.0653472373293801
78,2,0.065915298187146
78,3,0.06823405665366737
78,4,0.06994498991307956
79,0,0.06718429038790816
79,1,0.0662881912103221
79,2,0.06718467057538358
79,3,0.0673217979055637
79,4,0.06950425252193175
80,0,0.0657732973865817
80,1,0.065423113031834
80,2,0.06558186580296203
80,3,0.06641677494667317
80,4,0.06938433034651854
81,0,0.06425110889082208
81,1,0.06606914213439279
81,2,0.06570852840647984
81,3,0.06686978916017101
81,4,0.06857356983931266
82,0,0.0654673961259309
82,1,0.06487729630121108
82,2,0.06665652500624278
82,3,0.06790872873807742
82,4,0.06947375298691265
83,0,0.06496795480277082
83,1,0.06561432599162727
83,2,0.06517171294176856
83,3,0.06762740475218419
83,4,0.07037145923738151
84,0,0.0669631655762892
84,1,0.06659912461994077
84,2,0.06616452321284974
84,3,0.06745177888355065
84,4,0.06959282022135038
85,0,0.06680215379914188
85,1,0.06556022350956993
85,2,0.0663491627119598
85,3,0.06781740291636683
85,4,0.07000793539461694
86,0,0.06573107436639211
86,1,0.06463030037759732
86,2,0.06392485422819043
86,3,0.06608382436837044
86,4,0.06901825280893607
87,0,0.06656800397160828
87,1,0.0664268500521547
87,2,0.06646427557534243
87,3,0.06735090944947335
87,4,0.06950115254231583
88,0,0.06800290298919873
88,1,0.06692488753924432
88,2,0.06638699003771442
88,3,0.06799394504505912
88,4,0.07048673659527298
89,0,0.0662550691510735
89,1,0.06739943592488284
89,2,0.06812182404700175
89,3,0.06777226762897548
89,4,0.07070810178319376
90,0,0.06762290134864984
90,1,0.0669351675759416
90,2,0.06706982927448346
90,3,0.06891013526687545
90,4,0.06945102874829143
91,0,0.06747841641539437
91,1,0.06657212540167448
91,2,0.06682682408290473
91,3,0.06843221158397435
91,4,0.07054824581810284
92,0,0.06668079403697515
92,1,0.06604021051780103
92,2,0.06628632526008456
92,3,0.06847105788726635
92,4,0.07102741465849047
93,0,0.06555874461601051
93,1,0.06550322666603267
93,2,0.06616667304433993
93,3,0.06824735176663446
93,4,0.0693661461471797
94,0,0.06642505732761864
94,1,0.0656531090524589
94,2,0.06565696890328407
94,3,0.06761280169721702
94,4,0.06943143178291832
95,0,0.06696982279545126
95,1,0.06620863439369892
95,2,0.06591821819364962
95,3,0.06698789814082366
95,4,0.06971824966558889
96,0,0.06634610664944696
96,1,0.06671158331496657
96,2,0.06710717222985385
96,3,0.0685476222959887
96,4,0.0704991704933928
97,0,0.06588339156463367
97,1,0.06487018594364023
97,2,0.06549114648606028
97,3,0.0684874481256127
97,4,0.07085965654572396
98,0,0.06572410349943217
98,1,0.0663580685417478
98,2,0.06696426675528618
98,3,0.06839320728901914
98,4,0.07032327425293862
99,0,0.06571733110663702
99,1,0.06674716624320627
99,2,0.0653112447218878
99,3,0.06708897346780514
99,4,0.0693978320393099
100,0,0.06608838107691813
100,1,0.06639992190723952
100,2,0.06612501261185647
100,3,0.06575423841716878
100,4,0.06987778973894254
101,0,0.06693288970251189
101,1,0.06716429917609142
101,2,0.06737830694411566
101,3,0.06794662049695373
101,4,0.07056336786423567
102,0,0.06648156233623828
102,1,0.066954847658668
102,2,0.06702292860198285
102,3,0.06761532686194609
102,4,0.07002341028879817
103,0,0.06616887109763339
103,1,0.06606593357557865
103,2,0.06687613428855449
103,3,0.06957914753120494
103,4,0.07091199748942559
104,0,0.06654968884526474
104,1,0.0673635850519408
104,2,0.06699275920084831
104,3,0.06769580108349493
104,4,0.06940043771109514
105,0,0.0660555616747432
105,1,0.06531898548909326
105,2,0.06556949272018393
105,3,0.06772735870471236
105,4,0.06905399578960016
106,0,0.06653309450000705
106,1,0.06565438109142596
106,2,0.066933679844008
106,3,0.06817346167593023
106,4,0.06913744346004998
107,0,0.06667301077230217
107,1,0.06642344956781539
107,2,0.06690975463977102
107,3,0.06909784758935322
107,4,0.07146938351451429
108,0,0.06618964104806951
108,1,0.06639317790714928
108,2,0.06696069275488521
108,3,0.06748239666044648
108,4,0.06989083907183487
109,0,0.06779720549108317
109,1,0.06897729005847948
109,2,0.06755094663292577
109,3,0.06896071215351383
109,4,0.06911931847323902
110,0,0.06668340671534738
110,1,0.06782614594604945
110,2,0.06665111628757944
110,3,0.06851366136969932
110,4,0.07088638113326395
111,0,0.06614843402876289
111,1,0.06576333227993361
111,2,0.06696897435732112
111,3,0.0679021239538296
111,4,0.07049430086976208
112,0,0.06694263659748581
112,1,0.06626029359192404
112,2,0.06777189453967628
112,3,0.06928124408332673
112,4,0.07122631288233071
113,0,0.06565297189737715
113,1,0.06662271465287779
113,2,0.06762643862171344
113,3,0.06805779991745237
113,4,0.06850968703216148
114,0,0.06726897263727274
114,1,0.0675205180338737
114,2,0.06860696588816192
114,3,0.06701065127589133
114,4,0.07050536353762717
115,0,0.06688451004486284
115,1,0.06581901394591043
115,2,0.06597677306396194
115,3,0.06819890291321608
115,4,0.06903887259860002
116,0,0.06809197832270134
116,1,0.06772737070291988
116,2,0.06738216075004216
116,3,0.06862376260013295
116,4,0.0709628167673321
117,0,0.06743367807633326
117,1,0.06747130875971001
117,2,0.06816883352767392
117,3,0.07008171301357456
117,4,0.0709085577590413
118,0,0.06646182203350096
118,1,0.06645063521624475
118,2,0.06714428561646844
118,3,0.06791173506756226
118,4,0.07122946552583449
119,0,0.0660036419047601
119,1,0.06697832448714357
119,2,0.06763921176686022
119,3,0.06721086536421199
119,4,0.07038249140598635
120,0,0.06810204280381596
120,1,0.06700227771772779
120,2,0.06762466416925676
120,3,0.06943061791977546
120,4,0.07004113113751369
121,0,0.06845689656783138
121,1,0.06801636713034827
121,2,0.06770221888804358
121,3,0.06848337688652122
121,4,0.07103969047335734
122,0,0.06629936868546264
122,1,0.06609402925598963
122,2,0.06668438571412469
122,3,0.06619437044837471
122,4,0.06869593749670283
123,0,0.06549816900942508
123,1,0.06471178556261387
123,2,0.0657896441199772
123,3,0.06698443029250278
123,4,0.06852826648542722
124,0,0.06481765476881685
124,1,0.065648263745806
124,2,0.0668654515791912
124,3,0.06743047542503336
124,4,0.06928362348357331
125,0,0.06727515867492036
125,1,0.06778020563388949
125,2,0.0675586476503443
125,3,0.06865931370106643
125,4,0.0695998578569613
126,0,0.0665138675556894
126,1,0.06656372230593902
126,2,0.06712006512810215
126,3,0.06753125116318513
126,4,0.06967463192247131
127,0,0.06859091393515415
127,1,0.06730367809355198
127,2,0.06738582510335699
127,3,0.06925931777129808
127,4,0.07124871161233066
128,0,0.06765869168101821
128,1,0.06757299017934817
128,2,0.06740956305312655
128,3,0.0686361600914781
128,4,0.0713711445729415
129,0,0.06705451168504521
129,1,0.06794179744651768
129,2,0.0672643318496833
129,3,0.06772569127443478
129,4,0.0702021679643538
130,0,0.0683826616889432
130,1,0.06708936977500983
130,2,0.0677278712846223
130,3,0.06880410999238559
130,4,0.07074441527404425
131,0,0.06686400213161448
131,1,0.06772005884873483
131,2,0.06686364855085115
131,3,0.06830303966068851
131,4,0.06929899268362151
132,0,0.06836253780992387
132,1,0.06708832496926992
132,2,0.06882311886241324
132,3,0.06958419456344558
132,4,0.07144366205955037
133,0,0.06766377186861085
133,1,0.06772460740582874
133,2,0.06732865483534727
133,3,0.06869760982701195
133,4,0.07169437202371201
134,0,0.0676141736143922
134,1,0.06828670941337968
134,2,0.06858514714784844
134,3,0.07022394324551119
134,4,0.07080768630999763
135,0,0.06798181806291864
135,1,0.06681858960319981
135,2,0.06708593416614689
135,3,0.06831101292750993
135,4,0.07003266392921922
136,0,0.06725759055147959
136,1,0.0666593217334543
136,2,0.06696901763329856
136,3,0.06782467529553333
136,4,0.06951957766749277
137,0,0.06661338329887624
137,1,0.06605816574371451
137,2,0.06756025788306055
137,3,0.06771139637190346
137,4,0.06962794378310411
138,0,0.06605542474863485
138,1,0.06471975933317664
138,2,0.06596526431006974
138,3,0.06720901997578817
138,4,0.06803490523101334
139,0,0.06845727712166419
139,1,0.06704017259064275
139,2,0.06589827932515778
139,3,0.06783859143022453
139,4,0.06965225366269558
140,0,0.06778138960967696
140,1,0.06601252332598077
140,2,0.06633220585597531
140,3,0.06901142321857948
140,4,0.06934827655732707
141,0,0.06461580297096876
141,1,0.06573386399542737
141,2,0.06514396058411163
141,3,0.06642879389915164
141,4,0.06935429159762058
142,0,0.06541168867754617
142,1,0.06626398876506188
142,2,0.06674055710846355
142,3,0.06802283036322436
142,4,0.06845125663180325
143,0,0.06718349855200875
143,1,0.06688758263925686
143,2,0.06678372171317269
143,3,0.06838314834906144
143,4,0.07107355907756176
144,0,0.06625686063915322
144,1,0.06628647903863695
144,2,0.06648423092992083
144,3,0.0682168087266646
144,4,0.0693042296722157
145,0,0.06529334518231106
145,1,0.06704728212390922
145,2,0.06597038891850696
145,3,0.06780974700671293
145,4,0.06977136957688358
146,0,0.06684357619085235
146,1,0.06680392651140045
146,2,0.06727418366028065
146,3,0.06846914856946199
146,4,0.0684584731414538
147,0,0.06863874831548832
147,1,0.06735043748944915
147,2,0.06714668754769978
147,3,0.06863961704066414
147,4,0.0698875326955734
148,0,0.0678821052652019
148,1,0.06744179591697523
148,2,0.06671419805409957
148,3,0.0678484494231043
148,4,0.0699328389803187
149,0,0.06615284117186918
149,1,0.06607421165182399
149,2,0.06656886692665362
149,3,0.06696344322946467
149,4,0.06907918332433073
150,0,0.06670188912967533
150,1,0.06649350874993568
150,2,0.06760182178034804
150,3,0.06915539035133104
150,4,0.07018424168068117
151,0,0.06505426674759264
151,1,0.06586329420073708
151,2,0.06644306347722194
151,3,0.06685753257907173
151,4,0.06968227940590314
152,0,0.0635971923864762
152,1,0.06366275704923094
152,2,0.064442480529199
152,3,0.06515884953529764
152,4,0.06710511733074595
153,0,0.05672873356190629
153,1,0.057991126290604246
153,2,0.058610227294042645
153,3,0.06084535198051387
153,4,0.061804528848893155
154,0,0.055042361045370435
154,1,0.055595033469320466
154,2,0.05566917854483119
154,3,0.05869296116273665
154,4,0.05919712240670195
155,0,0.06015412924813486
155,1,0.06060604077141107
155,2,0.06246964897714453
155,3,0.06441714535240371
155,4,0.06685368536757966
156,0,0.06066859530372215
156,1,0.060233922273743544
156,2,0.0613824122178168
156,3,0.06399839362319636
156,4,0.06474281027108114
157,0,0.06320585248564767
157,1,0.06387138765112993
157,2,0.0641536989246384
157,3,0.06698862165105311
157,4,0.06858072704484619
158,0,0.05658182558606955
158,1,0.0570330148355731
158,2,0.058249287507972
158,3,0.05972423896926951
158,4,0.058761095273680876
159,0,0.06095394015455316
159,1,0.062229789193509376
159,2,0.06254790591163226
159,3,0.0643750943370513
159,4,0.06560675965637726
160,0,0.06222907708615684
160,1,0.06204005787495677
160,2,0.06284658768597773
160,3,0.06379989711033346
160,4,0.0663221399094307
161,0,0.060545659838031986
161,1,0.06036688970632215
161,2,0.06145046344038114
161,3,0.06239216446161001
161,4,0.06326793336353109
162,0,0.05814091685868687
162,1,0.057925246652005755
162,2,0.05791272853746004
162,3,0.05899581199362081
162,4,0.060380963786882
163,0,0.05916509832082271
163,1,0.05826494145937184
163,2,0.05884460898006667
163,3,0.05946398827780624
163,4,0.06039422624823864
164,0,0.05731207976965207
164,1,0.05842183982052304
164,2,0.05883309981402243
164,3,0.06051106886846537
164,4,0.06437382820559877
165,0,0.061143654300099055
165,1,0.06166776764722019
165,2,0.061875604398253556
165,3,0.0654953800215155
165,4,0.0659739667656614
166,0,0.060501305624789024
166,1,0.06184233515488717
166,2,0.06294009626555698
166,3,0.06320404277128351
166,4,0.06264406527076179
167,0,0.05679133535433232
167,1,0.057397019888888186
167,2,0.058516519828146214
167,3,0.06020929260986631
167,4,0.05985125982460874
168,0,0.053838384887036045
168,1,0.05512623217927306
168,2,0.055497047818150874
168,3,0.06008297186367227
168,4,0.062333284403239014
169,0,0.05716026732042922
169,1,0.059008310095889166
169,2,0.059060367387311546
169,3,0.06255619768048824
169,4,0.06403269746008756
170,0,0.05781956552457408
170,1,0.05810459164439697
170,2,0.05934257195920381
170,3,0.060220164176510604
170,4,0.06043310730969649
171,0,0.05832433721169136
171,1,0.05879362415437377
171,2,0.05878084647555321
171,3,0.060101227869077484
171,4,0.060615221506693594
172,0,0.04984692018286818
172,1,0.050885635641585956
172,2,0.050345840179333426
172,3,0.05345768350369934
172,4,0.05755105521212399
173,0,0.050889078531803474
173,1,0.05196474837798898
173,2,0.051631494593076664
173,3,0.054960029895136896
173,4,0.05806962103689146
174,0,0.056193341991337735
174,1,0.055872939752072796
174,2,0.0559490123716724
174,3,0.05836144249264654
174,4,0.05845186125903016
175,0,0.052031336460365556
175,1,0.05152118769871222
175,2,0.052441259981776
175,3,0.055684735411498654
175,4,0.05854835968200768
176,0,0.05703822947636089
176,1,0.05875079069103229
176,2,0.057569168612879744
176,3,0.05790986531636578
176,4,0.058866615936535846
177,0,0.05640600069373465
177,1,0.05670645806540402
177,2,0.055724159964278853
177,3,0.058031865334024255
177,4,0.05808834739950682
178,0,0.05463688730191793
178,1,0.056266955756912276
178,2,0.05659999375726857
178,3,0.05744892537092976
178,4,0.058725666581940374
179,0,0.04968905564545155
179,1,0.04989812280808334
179,2,0.05009758041400168
179,3,0.05469212141643774
179,4,0.058127150381026386
180,0,0.05527640591148574
180,1,0.05602718802059407
180,2,0.056612033134176565
180,3,0.057946367756086914
180,4,0.05835968741134158
181,0,0.05597156648303854
181,1,0.055780792007354765
181,2,0.055829740663965954
181,3,0.05726924841286631
181,4,0.05833700750197543
182,0,0.05652487348393944
182,1,0.05567517197003333
182,2,0.05659228655756749
182,3,0.058481228657844976
182,4,0.05984912345675596
183,0,0.05464241156057158
183,1,0.054757649764007287
183,2,0.055387982738261454
183,3,0.05498111244009329
183,4,0.05607698227606486
184,0,0.050905462862635385
184,1,0.05106404504856152
184,2,0.050684786289393824
184,3,0.05353024202234622
184,4,0.05606641419079841
185,0,0.05325314502326813
185,1,0.05380647583740529
185,2,0.05298211023300929
185,3,0.05392295947309594
185,4,0.05527081318977785
186,0,0.05101497118928153
186,1,0.051373075597426564
186,2,0.052737295922397315
186,3,0.05564642348638685
186,4,0.05739498513944155
187,0,0.05114985751075332
187,1,0.05093947164437068
187,2,0.05197886046813766
187,3,0.054844181706496124
187,4,0.05777521025805348
188,0,0.05393047625849653
188,1,0.054589655717023226
188,2,0.05431707966084378
188,3,0.05711162003864074
188,4,0.057270185051559716
189,0,0.04954004500665015
189,1,0.0491577773992898
189,2,0.04909860095771714
189,3,0.053972919047379796
189,4,0.05846386693104984
190,0,0.055467117556861865
190,1,0.055322129843759026
190,2,0.05563699468129543
190,3,0.05774192178091941
190,4,0.058194174840956917
191,0,0.05446056672791191
191,1,0.054710497861864514
191,2,0.0546585284046481
191,3,0.05620430185013459
191,4,0.0570003583708874
192,0,0.0559578733684636
192,1,0.05636870353304904
192,2,0.05672961831522176
192,3,0.05819898250437875
192,4,0.057067845219752916
193,0,0.0510527139322527
193,1,0.05180799216354025
193,2,0.05255479407339118
193,3,0.05566828389986382
193,4,0.05656392247450751
194,0,0.05377295655505869
194,1,0.052758043616616644
194,2,0.052855523740257856
194,3,0.05430118308920268
194,4,0.056241916734345185
195,0,0.052476855778322014
195,1,0.05239844767557899
195,2,0.05242622842594081
195,3,0.05603236057606643
195,4,0.059581344348041965
196,0,0.051886485810755195
196,1,0.053133096225550784
196,2,0.05321901529776968
196,3,0.057163951319663696
196,4,0.058910266514442845
197,0,0.056521398400058306
197,1,0.05773751422566119
197,2,0.05700720866044201
197,3,0.058333339301907414
197,4,0.05868941028865161
198,0,0.05236537663160973
198,1,0.05235005166922734
198,2,0.05236328431824401
198,3,0.05413842268780077
198,4,0.05584117385662767
199,0,0.051928814616667054
199,1,0.0524712876483602
199,2,0.052403871689667224
199,3,0.056609381896679585
199,4,0.05768500965754963
200,0,0.05834430786169454
200,1,0.05860968027652962
200,2,0.05985207753450496
200,3,0.061732614707259895
200,4,0.061447854105021064
201,0,0.05660994082081077
201,1,0.055506786378492
201,2,0.056233252288342105
201,3,0.059824252454888385
201,4,0.06075653085330835
202,0,0.05629655400673474
202,1,0.05724343014793818
202,2,0.057211167288570876
202,3,0.05953671587043037
202,4,0.05933688512941797
203,0,0.05397067222274669
203,1,0.05490714220869011
203,2,0.05524740606081315
203,3,0.058703068874034085
203,4,0.060293909830778106
204,0,0.05592500588186943
204,1,0.05562989023123906
204,2,0.05660000548070796
204,3,0.05806368009239837
204,4,0.05711386576420129
205,0,0.0533150595290608
205,1,0.05400462421907258
205,2,0.0535224744652501
205,3,0.057166029665650674
205,4,0.05664036648900298
206,0,0.051314353255950795
206,1,0.05160669516830171
206,2,0.05327601090485027
206,3,0.0545145984571808
206,4,0.05756372889121483
207,0,0.05216665545002184
207,1,0.05190975138834847
207,2,0.05321853871248228
207,3,0.05539068636487807
207,4,0.05912337176081383
208,0,0.05256564759692943
208,1,0.053023570222156195
208,2,0.05329788881189691
208,3,0.056133414425340436
208,4,0.057198637679559246
209,0,0.055929572527863736
209,1,0.056136464717723156
209,2,0.05706893527064151
209,3,0.05884666850443805
209,4,0.0598769649308699
210,0,0.054276085632617405
210,1,0.054601665052617876
210,2,0.05557271982584546
210,3,0.05619826533213382
210,4,0.05697558211822336
211,0,0.055544353453051185
211,1,0.05600585204785055
211,2,0.05744436037354412
211,3,0.057832655110994675
211,4,0.05815392497636271
212,0,0.051271214891596334
212,1,0.05292461734144361
212,2,0.05282175396098387
212,3,0.054688544485176994
212,4,0.057736918482603074
213,0,0.052346674036436024
213,1,0.05243657056023108
213,2,0.05398613974398359
213,3,0.05670685849413017
213,4,0.05895963959619501
214,0,0.049117214207460326
214,1,0.050255578626103935
214,2,0.050697934447216424
214,3,0.05158593130855878
214,4,0.05223117429955392
