epoch,stft_mean_power,wavelet_mean_power
14,"[1.8197846097784116e-07, 2.0922632050331327e-07, 2.0982952736649136e-07, 2.429327316039955e-07, 2.48325814511126e-07]","[1.4706219796157499e-05, 1.7147208530785284e-05, 1.7201723398428084e-05, 1.9913618730346425e-05, 2.0378144994108757e-05]"
15,"[1.905564114692237e-07, 2.195338497262601e-07, 2.2176381864499119e-07, 2.567917730154835e-07, 2.6084483077508263e-07]","[1.2873386763706641e-05, 1.5394100226465906e-05, 1.5916591048787985e-05, 1.8435205336448862e-05, 1.8458926004837186e-05]"
16,"[2.0920035167725353e-07, 2.4157365411092667e-07, 2.426061989647249e-07, 2.8090270246701976e-07, 2.867147824331226e-07]","[1.5507930995102075e-05, 1.8394900168566173e-05, 1.87556898908296e-05, 2.1717927966862395e-05, 2.1975896841412135e-05]"
17,"[1.8923047099987982e-07, 2.22581367791316e-07, 2.2730191259959308e-07, 2.632289209452098e-07, 2.656101607548395e-07]","[1.496818099471058e-05, 1.7675246244296586e-05, 1.785918001218496e-05, 2.067604230729032e-05, 2.1066926366653974e-05]"
18,"[2.1767036056278439e-07, 2.463359277947517e-07, 2.40460383699519e-07, 2.782861978079379e-07, 2.898691778224721e-07]","[1.495141779074569e-05, 1.7202817008015504e-05, 1.6969398708606762e-05, 1.9639435894981632e-05, 2.0342392860627553e-05]"
19,"[2.066336559280344e-07, 2.3361833381220558e-07, 2.304493927890651e-07, 2.6675647973502573e-07, 2.753475278580411e-07]","[1.4276867498794562e-05, 1.65138153379553e-05, 1.640686715539524e-05, 1.8990370819190095e-05, 1.956916379092392e-05]"
20,"[1.932352043518846e-07, 2.2332036975812123e-07, 2.269141238561592e-07, 2.627741601529378e-07, 2.658851419611089e-07]","[1.4927325444975364e-05, 1.747967653481056e-05, 1.7931467126211666e-05, 2.0767897527784925e-05, 2.0881516628985478e-05]"
21,"[1.9977545331144187e-07, 2.3106240336705526e-07, 2.3366371309072383e-07, 2.705614839575251e-07, 2.7474005568679017e-07]","[1.500168907400017e-05, 1.729832818773485e-05, 1.731226664220017e-05, 2.0042603545794985e-05, 2.0521113180345947e-05]"
22,"[1.7863677392761787e-07, 2.0293151434755262e-07, 2.0454211056149497e-07, 2.3685646910011984e-07, 2.4080222598369765e-07]","[1.4639785705473034e-05, 1.6447314201658656e-05, 1.607854892568043e-05, 1.8608483643901287e-05, 1.9356749815882512e-05]"
23,"[1.7110884569535295e-07, 1.9556641769719956e-07, 1.99196945276863e-07, 2.3073100712194292e-07, 2.324930869611444e-07]","[1.149505059657426e-05, 1.3316548220851102e-05, 1.3679989021541538e-05, 1.584641768331032e-05, 1.5890666196110818e-05]"
24,"[1.9282603387721773e-07, 2.17241839694767e-07, 2.1489998420803203e-07, 2.4877431405544e-07, 2.564206592624319e-07]","[1.3272943512401842e-05, 1.4919045142329139e-05, 1.4662982292618102e-05, 1.6973077243627464e-05, 1.757131124227344e-05]"
25,"[1.8135458966718074e-07, 2.033068065111341e-07, 1.9878649716739687e-07, 2.3006246244317187e-07, 2.393073057099639e-07]","[1.2706361152820286e-05, 1.4372293914247504e-05, 1.4168351521164623e-05, 1.64001116656076e-05, 1.6957316729752364e-05]"
26,"[1.7955532049446617e-07, 2.0303355987569096e-07, 2.018903087382254e-07, 2.3374162711510767e-07, 2.3988586347627057e-07]","[1.3569686666051014e-05, 1.5382486735479005e-05, 1.520008371617173e-05, 1.759523779038983e-05, 1.815751901897767e-05]"
27,"[1.6459050404104083e-07, 1.882296789394092e-07, 1.8888138794594772e-07, 2.1870868612216608e-07, 2.231653942832242e-07]","[1.2289088196684099e-05, 1.4163827478005258e-05, 1.430351347662155e-05, 1.656233004482891e-05, 1.683736555013643e-05]"
28,"[1.719970139476093e-07, 1.999062833425845e-07, 2.046021974626403e-07, 2.3697135008242367e-07, 2.384563391475121e-07]","[1.0623421630697468e-05, 1.2559814852463988e-05, 1.3201539261229458e-05, 1.5296636514969957e-05, 1.5104283764872183e-05]"
29,"[2.70897297831965e-07, 3.2187942272513425e-07, 3.2549474170990846e-07, 3.7683253500799266e-07, 3.839966999553877e-07]","[1.3046202134911121e-05, 1.521724645718411e-05, 1.5337888878311914e-05, 1.7758365625398852e-05, 1.8097943386568967e-05]"
30,"[2.2052485831719585e-07, 2.5430087472110513e-07, 2.5391969843622044e-07, 2.9393854015936003e-07, 3.0165822500880383e-07]","[1.0262808661004396e-05, 1.2203899488665197e-05, 1.273902011409118e-05, 1.4758227271825057e-05, 1.4657737252903821e-05]"
31,"[2.321230705558564e-07, 2.762733390886698e-07, 2.828372894324393e-07, 3.275133507684448e-07, 3.3039597876248563e-07]","[1.1252146761113785e-05, 1.3502347038652654e-05, 1.4060132971493123e-05, 1.628657862126233e-05, 1.6225083970943634e-05]"
32,"[2.2717554506938927e-07, 2.7278884948395614e-07, 2.8181605836047024e-07, 3.2638747636667294e-07, 3.2728225093730057e-07]","[1.061858301573151e-05, 1.297367963234552e-05, 1.3866990636973119e-05, 1.607045728472764e-05, 1.5704283115790368e-05]"
33,"[2.9889652123989804e-07, 3.59598337557439e-07, 3.6577746251667574e-07, 4.2346325212341243e-07, 4.3012136640949185e-07]","[1.120603182950919e-05, 1.3546891644608496e-05, 1.4113090756356755e-05, 1.6347645376293827e-05, 1.6288734986523433e-05]"
34,"[1.5819460199080782e-07, 1.914257318129452e-07, 2.0428234959108918e-07, 2.3675317603203432e-07, 2.3140354717047972e-07]","[1.0534872355167986e-05, 1.2937338167280425e-05, 1.3820470624604203e-05, 1.6015142430318e-05, 1.5674123041481263e-05]"
35,"[1.337524099381177e-07, 1.6071289790089002e-07, 1.7106660641370892e-07, 1.982513591880177e-07, 1.9389229509033473e-07]","[9.487330222647313e-06, 1.1458025442966196e-05, 1.2058487542197871e-05, 1.3971189163490382e-05, 1.3804816485223468e-05]"
36,"[1.302194532394607e-07, 1.574284974593989e-07, 1.6791976542598847e-07, 1.946034253413709e-07, 1.9028300259525793e-07]","[9.424191377353872e-06, 1.1401995358248357e-05, 1.2079250052784587e-05, 1.3996579641501678e-05, 1.3764962005354262e-05]"
37,"[1.3922865309210024e-07, 1.676751796932927e-07, 1.808126554591709e-07, 2.095944614139817e-07, 2.0328014859660955e-07]","[1.0398824793796373e-05, 1.2861489723243228e-05, 1.3887273294948886e-05, 1.609565947882188e-05, 1.5627105669043026e-05]"
38,"[1.428314183413378e-07, 1.7563522899290645e-07, 1.9186284970671896e-07, 2.2242744949105216e-07, 2.1390455529528422e-07]","[1.0539399138689463e-05, 1.3228193346546609e-05, 1.4486317005749152e-05, 1.6792683180948704e-05, 1.6152483432665736e-05]"
39,"[1.2401606852158015e-07, 1.4984559266499086e-07, 1.6325730470925243e-07, 1.8929244784950377e-07, 1.818636399662237e-07]","[9.462264448199097e-06, 1.1784782844595974e-05, 1.2856881629534834e-05, 1.4904259026083814e-05, 1.4359128125828453e-05]"
40,"[1.6641983565913517e-07, 1.9597704498223183e-07, 2.0228898729347942e-07, 2.3429975849184214e-07, 2.3442542270317804e-07]","[1.0427584018302342e-05, 1.264341061367029e-05, 1.3247274155615045e-05, 1.5346035992818137e-05, 1.5231116289044e-05]"
41,"[2.1518956721376197e-07, 2.491657352204332e-07, 2.491782262015086e-07, 2.884527800467919e-07, 2.9567451162030934e-07]","[1.1160452900135626e-05, 1.292903620187241e-05, 1.3256504263031726e-05, 1.535507932466118e-05, 1.5413261801041752e-05]"
42,"[2.1011801717593206e-07, 2.428596240147324e-07, 2.440189320756618e-07, 2.825233840642177e-07, 2.8837416982109327e-07]","[1.0968501854750035e-05, 1.2534785461693797e-05, 1.266389956823714e-05, 1.4665945605599141e-05, 1.487900468967529e-05]"
43,"[2.1833382163699658e-07, 2.553924836177605e-07, 2.5785949951501254e-07, 2.9855970040653306e-07, 3.039239603646659e-07]","[1.190290709829088e-05, 1.3934757362840097e-05, 1.411017262141451e-05, 1.6337905717948347e-05, 1.6597572128297162e-05]"
44,"[1.8855345696962754e-07, 2.2561565120009296e-07, 2.3320412928148082e-07, 2.7009581427038724e-07, 2.706753488318294e-07]","[1.0976855927573145e-05, 1.3228921272188295e-05, 1.3787638253670691e-05, 1.5970810162670445e-05, 1.5907993661885685e-05]"
45,"[2.3352372126189805e-07, 2.692909969831416e-07, 2.7104433740220023e-07, 3.1384591311865716e-07, 3.1955366038638923e-07]","[1.103029383419879e-05, 1.2706859069081681e-05, 1.304386057489639e-05, 1.5110102117221357e-05, 1.5147283379333187e-05]"
46,"[2.8785566241909e-07, 3.365997464715844e-07, 3.36867071108194e-07, 3.89935509094241e-07, 3.998768401017621e-07]","[1.3396553420533679e-05, 1.553390519623394e-05, 1.5551433665875607e-05, 1.8003588222746465e-05, 1.8436597122282878e-05]"
47,"[2.845713341589718e-07, 3.3528123769979385e-07, 3.3844286548679044e-07, 3.918379479870895e-07, 3.9917404930975155e-07]","[1.2062745445715402e-05, 1.4254252673970659e-05, 1.468127063633582e-05, 1.70050285087165e-05, 1.7055150910037462e-05]"
48,"[2.0292831235295884e-07, 2.3882792779037415e-07, 2.4425441421857093e-07, 2.8288381720821947e-07, 2.851037777504034e-07]","[1.0823708588026123e-05, 1.2653291297126208e-05, 1.2955761753962113e-05, 1.5004656505724928e-05, 1.5109210013449296e-05]"
49,"[2.035613347784794e-07, 2.3053912736773775e-07, 2.302557693154073e-07, 2.6662115691120924e-07, 2.727507090306611e-07]","[1.0129949154382873e-05, 1.2048347439267415e-05, 1.2421864454233397e-05, 1.4386609556560181e-05, 1.4434134593726654e-05]"
50,"[1.4345977510033846e-07, 1.7632680602656695e-07, 1.8852047207880542e-07, 2.184616064703064e-07, 2.1363891622936536e-07]","[1.0177592108315258e-05, 1.2626780813778149e-05, 1.357622528009832e-05, 1.5733280393931963e-05, 1.533388591900588e-05]"
51,"[1.3467170096276984e-07, 1.600255078269955e-07, 1.6776343637630867e-07, 1.943705863782628e-07, 1.9221046327136126e-07]","[8.686674515343519e-06, 1.0511528987904746e-05, 1.106451025045604e-05, 1.2818806063744794e-05, 1.2673196649330602e-05]"
52,"[1.3655268619001855e-07, 1.6574292430648603e-07, 1.777223141241729e-07, 2.0597749601632007e-07, 2.006242154328207e-07]","[9.752091302049997e-06, 1.2002928639326087e-05, 1.2957861752273623e-05, 1.5018547152555478e-05, 1.4578563855257185e-05]"
53,"[1.5033913522477607e-07, 1.8567164074431786e-07, 2.071003370201206e-07, 2.401804271189574e-07, 2.2734419394364173e-07]","[1.080018723297279e-05, 1.3547803156058952e-05, 1.5142490387752566e-05, 1.7561343645029225e-05, 1.6612057991344738e-05]"
54,"[1.3992543269545024e-07, 1.71384302338328e-07, 1.8746646323097977e-07, 2.1734304096639614e-07, 2.0871885339263294e-07]","[1.0090829024025721e-05, 1.2597848526173827e-05, 1.3858185396702913e-05, 1.6066880969614877e-05, 1.5388524417180673e-05]"
55,"[1.337755790939394e-07, 1.581190869292959e-07, 1.6691756674328494e-07, 1.9342653940727742e-07, 1.9025278253767722e-07]","[9.450304674764914e-06, 1.1082290781361216e-05, 1.1548989980434848e-05, 1.3380194804607567e-05, 1.3287703992861146e-05]"
56,"[1.285117273759818e-07, 1.5263252412271732e-07, 1.6188284270759343e-07, 1.8760766443950633e-07, 1.838849306417647e-07]","[8.855676780774688e-06, 1.0630702279300646e-05, 1.1242239093237752e-05, 1.3026716526761173e-05, 1.2819960825910185e-05]"
57,"[2.3447980092871652e-07, 2.820743108152834e-07, 2.8976667713158e-07, 3.3553704702615413e-07, 3.380485852456936e-07]","[1.0394576974991483e-05, 1.2547716063528581e-05, 1.3092970354684743e-05, 1.5166348038851442e-05, 1.5094935103433117e-05]"
58,"[1.2491968108413741e-07, 1.52126141263507e-07, 1.6506612376447251e-07, 1.9134570781161166e-07, 1.8488336753551594e-07]","[9.340780274862937e-06, 1.1421615190953068e-05, 1.228062286710099e-05, 1.4233243141159894e-05, 1.3851294423191153e-05]"
59,"[1.4820107696784965e-07, 1.7889106338232666e-07, 1.9222760401106578e-07, 2.2279585540326292e-07, 2.1671456268507076e-07]","[1.0056814073058132e-05, 1.2301700386784744e-05, 1.3260322955858515e-05, 1.5369396175033648e-05, 1.4926720617456851e-05]"
60,"[1.4984740025374058e-07, 1.8059149066047292e-07, 1.9032845750124877e-07, 2.2051499765438393e-07, 2.1772478658791397e-07]","[9.705781776232952e-06, 1.1881596820377399e-05, 1.2679185449636357e-05, 1.4692666433667794e-05, 1.4385279634614154e-05]"
61,"[1.2540874941045567e-07, 1.5048661517281182e-07, 1.604469728977356e-07, 1.8593773708786877e-07, 1.8186084181940876e-07]","[8.689408660237656e-06, 1.049338295681921e-05, 1.1163444948114131e-05, 1.2936681262453436e-05, 1.2676709408819406e-05]"
62,"[1.424903198387992e-07, 1.7151239194022663e-07, 1.8097718893399773e-07, 2.0969627345723327e-07, 2.066524817625757e-07]","[9.787390060979521e-06, 1.1927393190593084e-05, 1.2626457632606429e-05, 1.4629818077148602e-05, 1.4404696513942011e-05]"
63,"[1.0859375025723182e-07, 1.3285586862214105e-07, 1.4538639552892007e-07, 1.6855379789639085e-07, 1.6171616254028107e-07]","[8.300518931667677e-06, 1.024704942170366e-05, 1.106427295284287e-05, 1.2823938459239168e-05, 1.2448140002053748e-05]"
64,"[1.1206731876567196e-07, 1.3708959342692157e-07, 1.5141038927944304e-07, 1.7558168526826355e-07, 1.6714072657508758e-07]","[7.78964723414929e-06, 9.430742996688955e-06, 1.023735752856937e-05, 1.1868658688969693e-05, 1.1445042995076144e-05]"
65,"[1.124711898538507e-07, 1.4120459325353039e-07, 1.5910655273195702e-07, 1.8455704515625218e-07, 1.734864836363102e-07]","[7.851030257345577e-06, 9.857410314527024e-06, 1.1071531130003175e-05, 1.2841150267439843e-05, 1.2106827119952116e-05]"
66,"[1.4434318233583984e-07, 1.7160052423309354e-07, 1.8141829707080815e-07, 2.102220442655453e-07, 2.0667477566088517e-07]","[1.0422918711344097e-05, 1.2631393626195703e-05, 1.3406096913408349e-05, 1.5534888797228887e-05, 1.525236381512608e-05]"
67,"[1.271351681878855e-07, 1.5471187599052548e-07, 1.7040285089367908e-07, 1.975828589153299e-07, 1.8877401665999873e-07]","[8.851509395772326e-06, 1.0679642079228975e-05, 1.1691395948328212e-05, 1.3556182771232108e-05, 1.29912952048113e-05]"
68,"[1.41112004344112e-07, 1.7011637711437417e-07, 1.8792748272201153e-07, 2.179517475240498e-07, 2.0723793138199866e-07]","[1.0837808009422676e-05, 1.2700746352656534e-05, 1.401365928057227e-05, 1.6254491415423186e-05, 1.543958578075787e-05]"
69,"[1.3773995179775265e-07, 1.6285868332408752e-07, 1.7597058419449595e-07, 2.0402436956072249e-07, 1.97060793211972e-07]","[1.03254040930942e-05, 1.16667920235024e-05, 1.1875429221050145e-05, 1.3756325928434791e-05, 1.3851328216497461e-05]"
70,"[1.562670240985727e-07, 1.8347954145354205e-07, 1.8945732827345024e-07, 2.194449359381293e-07, 2.1942169435310624e-07]","[8.49189796280858e-06, 1.0227872865148049e-05, 1.0809293084740321e-05, 1.2524622305583574e-05, 1.2336522858261839e-05]"
71,"[1.4294859961787845e-07, 1.6657611364621502e-07, 1.7304792166710484e-07, 2.004913081462018e-07, 1.9937764514207674e-07]","[9.245217185094394e-06, 1.0742643533215652e-05, 1.1044733885911876e-05, 1.27932353390049e-05, 1.283012870401773e-05]"
72,"[1.1820692869344201e-07, 1.4001042805217753e-07, 1.5214285071521723e-07, 1.7640237709107892e-07, 1.6956436792932906e-07]","[8.348250962363694e-06, 1.001535177651863e-05, 1.0786726193734511e-05, 1.2503271266573058e-05, 1.2132238040708911e-05]"
73,"[1.2710774343025562e-07, 1.5327183024305885e-07, 1.6887942379806178e-07, 1.9583895322712145e-07, 1.8685244429618493e-07]","[9.195673379585928e-06, 1.0792538418025445e-05, 1.169099870708517e-05, 1.3555536397557856e-05, 1.3058264372772823e-05]"
74,"[1.4024145161778918e-07, 1.6721880659268803e-07, 1.8240256539574955e-07, 2.115224406549661e-07, 2.0274693324543087e-07]","[1.0621132682221655e-05, 1.2097986518338612e-05, 1.3017439968522244e-05, 1.5094109552896897e-05, 1.4573977044695757e-05]"
75,"[1.3926554220196238e-07, 1.679045326866269e-07, 1.858596367828041e-07, 2.1555587034960626e-07, 2.0471303867558934e-07]","[1.075213516798388e-05, 1.2813044292053468e-05, 1.3693238581914515e-05, 1.58716720646185e-05, 1.5472238684797638e-05]"
76,"[1.6761918833018772e-07, 2.07002366264355e-07, 2.2987605030567242e-07, 2.6658717991953006e-07, 2.5324396467680123e-07]","[1.1875816583967234e-05, 1.4411045490643968e-05, 1.6048747746581958e-05, 1.8614105222674173e-05, 1.7608571297827186e-05]"
77,"[1.5565852088278095e-07, 1.8860816646256677e-07, 2.0832069512407657e-07, 2.41601686923055e-07, 2.2986753617578894e-07]","[1.1944103918289571e-05, 1.3897833366184664e-05, 1.4896559702318944e-05, 1.7270969404586486e-05, 1.6748101655098604e-05]"
78,"[1.6759328734762493e-07, 1.993742523973213e-07, 2.1777571511947937e-07, 2.5249059149222914e-07, 2.42363460315632e-07]","[1.2307566558713248e-05, 1.4336450688630567e-05, 1.5559175313654122e-05, 1.804244252750143e-05, 1.7341645792111643e-05]"
79,"[1.6799534389865097e-07, 1.9354780340579316e-07, 2.062369868092553e-07, 2.391021785357526e-07, 2.3262749191785442e-07]","[1.330714177183455e-05, 1.4586324144735468e-05, 1.4480818446106247e-05, 1.6770104330839416e-05, 1.7165325856717876e-05]"
80,"[1.698344496987525e-07, 2.0309185497958752e-07, 2.1978225482480174e-07, 2.5479225271271346e-07, 2.462904036831577e-07]","[1.1925646184144569e-05, 1.3509552063168347e-05, 1.4163651074741824e-05, 1.6417211500256072e-05, 1.6148542622925273e-05]"
81,"[1.82819037322379e-07, 2.200506473717545e-07, 2.396769337080935e-07, 2.778784027146583e-07, 2.673774149336501e-07]","[1.3613062460897292e-05, 1.5801004490156107e-05, 1.6591958132859186e-05, 1.922872264529538e-05, 1.8944399299616473e-05]"
82,"[1.8889860901256157e-07, 2.14271451934184e-07, 2.2865595785504335e-07, 2.651121145876387e-07, 2.57241111213007e-07]","[1.345972935233077e-05, 1.5581570967819654e-05, 1.6664486447903492e-05, 1.9318154361780316e-05, 1.8774108913338336e-05]"
83,"[1.8278008834786537e-07, 2.1306324140580672e-07, 2.2887752932849646e-07, 2.653318612708781e-07, 2.5697108050070966e-07]","[1.4157736637959341e-05, 1.6171387783757547e-05, 1.6463866696294717e-05, 1.9068883165154355e-05, 1.9233940780843535e-05]"
84,"[1.8565381171319423e-07, 2.1191418844460113e-07, 2.2373082975588455e-07, 2.5932523856397134e-07, 2.5417287222405016e-07]","[1.4559479587886627e-05, 1.6048107233929713e-05, 1.6089720612032104e-05, 1.863605252014206e-05, 1.8936518497060163e-05]"
85,"[1.9975049963352983e-07, 2.3495005116477964e-07, 2.474942559992448e-07, 2.8680215920771095e-07, 2.825679397599658e-07]","[1.4983049145862825e-05, 1.728289847810233e-05, 1.7921527112154218e-05, 2.0764465752681234e-05, 2.0648173797771208e-05]"
86,"[2.277782568294728e-07, 2.687654778310161e-07, 2.882463050630704e-07, 3.341308892484636e-07, 3.246864223936237e-07]","[1.501274998510543e-05, 1.75670668410591e-05, 1.8553001460556028e-05, 2.1500024996439984e-05, 2.1135577895866364e-05]"
87,"[2.1247809194400807e-07, 2.5073660737672945e-07, 2.71487342526309e-07, 3.147698340178002e-07, 3.032643974208009e-07]","[1.4722800920477344e-05, 1.6635660780097918e-05, 1.7188045378684387e-05, 1.9916607350693898e-05, 1.9820286586822182e-05]"
88,"[2.1856446139249482e-07, 2.550888160513099e-07, 2.675699223828525e-07, 3.1007143766063175e-07, 3.060222723207252e-07]","[1.5700819551129975e-05, 1.7819021085792858e-05, 1.816596158412648e-05, 2.1041556108418172e-05, 2.118450740478137e-05]"
89,"[2.0112478104189226e-07, 2.375921931846587e-07, 2.6021601492232383e-07, 3.0173877586377223e-07, 2.8814423544764425e-07]","[1.4464378359125952e-05, 1.6241573933399862e-05, 1.6546071362828353e-05, 1.916769922749555e-05, 1.9277467722265397e-05]"
90,"[2.2330814690179175e-07, 2.765754748828924e-07, 3.171586716113837e-07, 3.6799498412134375e-07, 3.4120449066184295e-07]","[1.5813701398336366e-05, 1.8630067247429365e-05, 1.978072248365492e-05, 2.292609022094014e-05, 2.2433194600290472e-05]"
91,"[2.3509177383466314e-07, 2.757845344713565e-07, 2.862573674595312e-07, 3.316168458772601e-07, 3.3059701923599465e-07]","[1.4911396937860707e-05, 1.7258626038398133e-05, 1.7824466274142415e-05, 2.0648534671227956e-05, 2.0628680097339234e-05]"
92,"[2.4915269395698593e-07, 2.9506336363572885e-07, 3.109823868749389e-07, 3.6035200763729403e-07, 3.550161163883407e-07]","[1.6046685985745203e-05, 1.8280382247571687e-05, 1.872978842910402e-05, 2.1697574574416172e-05, 2.1750572064189676e-05]"
93,"[2.5150881904699245e-07, 2.971141024851168e-07, 3.1472528181911087e-07, 3.6473592673029414e-07, 3.5781945276586584e-07]","[1.5698669651002267e-05, 1.766734565724432e-05, 1.7845732908848993e-05, 2.0668969205588615e-05, 2.0938626400321148e-05]"
94,"[2.69265931813134e-07, 3.187403228378387e-07, 3.4429409203866556e-07, 3.99182660197281e-07, 3.8576054159148135e-07]","[1.4547048093930112e-05, 1.7039021493207222e-05, 1.8065095500413872e-05, 2.0939221382015215e-05, 2.0496762051082317e-05]"
95,"[2.7703334730375205e-07, 3.2170002393392355e-07, 3.3292427251789413e-07, 3.8571447000250366e-07, 3.843773149078542e-07]","[1.5629609240198413e-05, 1.7979723236017253e-05, 1.8450751218305936e-05, 2.1372960410274564e-05, 2.1437218542137147e-05]"
96,"[2.689484202027246e-07, 3.1208347103704156e-07, 3.353946808817811e-07, 3.8891866107764e-07, 3.765256383089868e-07]","[1.5062877066119639e-05, 1.723029068729044e-05, 1.8053489992588047e-05, 2.0923358532971594e-05, 2.0619505297495408e-05]"
97,"[2.695421437794293e-07, 3.246151664330771e-07, 3.6350977556224976e-07, 4.216206302171228e-07, 3.970095277978841e-07]","[1.4965060728112868e-05, 1.7908380044190805e-05, 1.954008342349136e-05, 2.2655383169253626e-05, 2.1752211743188302e-05]"
98,"[2.7593229680511697e-07, 3.2135061491715754e-07, 3.3749269100862275e-07, 3.9108245429618374e-07, 3.851836969347754e-07]","[1.5332922100873886e-05, 1.7625409416392453e-05, 1.804240771616665e-05, 2.08993088333166e-05, 2.1000793734086685e-05]"
99,"[2.94253685062763e-07, 3.4073094772881044e-07, 3.5665118717360414e-07, 4.1326433155995985e-07, 4.086794591116172e-07]","[1.32978967487099e-05, 1.5569696483586922e-05, 1.6727419144166123e-05, 1.939219791034688e-05, 1.8799950678340802e-05]"
100,"[2.683152659520091e-07, 3.1593403604791e-07, 3.508293766490876e-07, 4.0688031137369677e-07, 3.8517148131617604e-07]","[1.404277343400585e-05, 1.678276863277951e-05, 1.8167277701220266e-05, 2.106195843714516e-05, 2.034090049678633e-05]"
101,"[2.7875756763238623e-07, 3.2634425536578845e-07, 3.431843074288626e-07, 3.9766384480970785e-07, 3.9185735731469737e-07]","[1.362800911894848e-05, 1.5973271197759285e-05, 1.736542105686617e-05, 2.0135592766961448e-05, 1.9344420555567794e-05]"
102,"[3.2665737495388186e-07, 3.9051577458376166e-07, 4.115685082924285e-07, 4.769298330694322e-07, 4.70861639767563e-07]","[1.6233255659900726e-05, 1.9020812169872765e-05, 1.9991940518109014e-05, 2.3166751030109466e-05, 2.284704100474358e-05]"
103,"[3.270386327024054e-07, 3.757020814164062e-07, 3.8977539943861105e-07, 4.5166115866332836e-07, 4.4864680238077956e-07]","[1.4853303580584443e-05, 1.6842082036327102e-05, 1.746505456096216e-05, 2.0238308200259162e-05, 2.0095847824460942e-05]"
104,"[3.331316030898208e-07, 3.932129598067903e-07, 4.167679253869919e-07, 4.830167300279217e-07, 4.7336045488592415e-07]","[1.5355555245859742e-05, 1.767053365255984e-05, 1.8512030333167437e-05, 2.1452554626802107e-05, 2.1171336961220883e-05]"
