epoch,channel,lyapunov_exponent
28,1,0.056254813754115
28,2,0.0560621403102257
28,3,0.0563603369814724
28,4,0.0564521381062192
29,0,0.0461156537810438
29,1,0.045771162575748
29,2,0.0458673255526577
29,3,0.0457250783308929
29,4,0.0451090349927814
30,0,0.0487826664937215
30,1,0.0483934176698024
30,2,0.0483858348026711
30,3,0.048379444429139
30,4,0.0490533096478338
31,0,0.0473311719402116
31,1,0.0470537286875199
31,2,0.0467796107700894
31,3,0.0466985765711314
31,4,0.0465744183415555
32,0,0.0511694224656414
32,1,0.0506801671626904
32,2,0.0511985508162006
32,3,0.0510175555665382
32,4,0.051030483268747
33,0,0.0529642709134435
33,1,0.0521248463679906
33,2,0.0519089610178789
33,3,0.0520710477794633
33,4,0.052336019078652
34,0,0.0545511704132336
34,1,0.0555424545306404
34,2,0.0557066740880924
34,3,0.0556879744695732
34,4,0.0553443109116204
35,0,0.0568754425598365
35,1,0.0567487602646039
35,2,0.056483191527954
35,3,0.056503689595345
35,4,0.0571279297241357
36,0,0.0560191567319066
36,1,0.0560230533100693
36,2,0.0552262748819011
36,3,0.0552420346648181
36,4,0.0561954590796281
37,0,0.0560193076711886
37,1,0.0568596119325417
37,2,0.0559747373528269
37,3,0.0557978598696558
37,4,0.0564978527879657
38,0,0.0561074862073737
38,1,0.0572169705742404
38,2,0.0571294991537876
38,3,0.0568863151797586
38,4,0.0573559425143349
39,0,0.0566889029018589
39,1,0.0587547661276426
39,2,0.0584860101725017
39,3,0.0580258820752422
39,4,0.0571891906023885
40,0,0.0562272777763449
40,1,0.0559371650576736
40,2,0.0550768756294022
40,3,0.0554136589480765
40,4,0.0558065218885406
41,0,0.0478899111524495
41,1,0.0479760651971971
41,2,0.0480464936218629
41,3,0.0477979619276911
41,4,0.0473293991821582
42,0,0.0528321390964834
42,1,0.0532439170278708
42,2,0.0524086600735264
42,3,0.0524543606505102
42,4,0.0521792742670799
43,0,0.0500042267120471
43,1,0.048243777812028
43,2,0.0488075168879808
43,3,0.048623594075692
43,4,0.0487342078402406
44,0,0.0469997883644425
44,1,0.046625180147132
44,2,0.0467529126518773
44,3,0.0467359997587903
44,4,0.047059153709091
45,0,0.0470384057401036
45,1,0.0470994462085373
45,2,0.0463630003087661
45,3,0.0465014517006754
45,4,0.0467982118384465
46,0,0.0468003701419533
46,1,0.0460126470174253
46,2,0.0467497704495617
46,3,0.0466624065092346
46,4,0.0461226712211985
47,0,0.0461749555626694
47,1,0.04586036086798
47,2,0.0457962455612129
47,3,0.0458748050611847
47,4,0.0459447468257323
48,0,0.0500224393956802
48,1,0.0501869407736241
48,2,0.0508661282964114
48,3,0.0507038905497502
48,4,0.0503940613415776
49,0,0.0513512604290984
49,1,0.0510291907595557
49,2,0.0508946299009106
49,3,0.0506767340725352
49,4,0.0511695927760753
50,0,0.0567938502610518
50,1,0.0562418403946051
50,2,0.0554954303040797
50,3,0.0554868878093231
50,4,0.0558915469111229
51,0,0.0553225843102133
51,1,0.0565930228445138
51,2,0.0553470343215412
51,3,0.0555026725503433
51,4,0.0558621368316614
52,0,0.0557778828541916
52,1,0.0561434342566372
52,2,0.0556443052532292
52,3,0.0555801229488378
52,4,0.055775599851757
53,0,0.0564364597462521
53,1,0.0567169718839684
53,2,0.0558863666621434
53,3,0.0555647764171587
53,4,0.0564153933210248
54,0,0.0567890663192769
54,1,0.0568526099251958
54,2,0.0565924423968806
54,3,0.0564513719611379
54,4,0.0571004637664392
55,0,0.0574094433916145
55,1,0.0572177485343503
55,2,0.0559908646380915
55,3,0.0563516316866103
55,4,0.0576798415441617
56,0,0.0575067707899811
56,1,0.0581541327926433
56,2,0.0569690407596144
56,3,0.0568033810509068
56,4,0.0578632508148523
57,0,0.0527888997090535
57,1,0.0525642011718018
57,2,0.0530618098832551
57,3,0.0532710962192494
57,4,0.0534271806714629
58,0,0.0561139153232094
58,1,0.0569545241192182
58,2,0.0564892872126878
58,3,0.0565199530740032
58,4,0.0578342916298601
59,0,0.0556399739461215
59,1,0.0574629881402025
59,2,0.0575396314531672
59,3,0.0576493976496848
59,4,0.057368217733871
60,0,0.0562855520626221
60,1,0.057820345820213
60,2,0.0567388698032924
60,3,0.0566051164423289
60,4,0.0581061389552159
61,0,0.0559593197935913
61,1,0.0581829600889428
61,2,0.0571522930461247
61,3,0.0571317835758571
61,4,0.0576771404820474
62,0,0.0568605251243564
62,1,0.0576538939092484
62,2,0.057140273131958
62,3,0.0567304561747795
62,4,0.0571349844411643
63,0,0.0593175297768033
63,1,0.0589948193938219
63,2,0.0578654430980156
63,3,0.0575533264453243
63,4,0.0588708723235387
64,0,0.0599892244648104
64,1,0.0604616372611057
64,2,0.0607586624585138
64,3,0.0605717913386058
64,4,0.0608674238280519
65,0,0.0608272029972879
65,1,0.0611809796703106
65,2,0.059951226553854
65,3,0.0604213899610137
65,4,0.0616538158842638
66,0,0.0578842773987037
66,1,0.0582410688732281
66,2,0.0568376526483397
66,3,0.0572643072121426
66,4,0.0576325471289591
67,0,0.0621620669599627
67,1,0.0636066344720262
67,2,0.0629814196033638
67,3,0.0625660620388293
67,4,0.0627751428940717
68,0,0.0628256245277653
68,1,0.0634774188606106
68,2,0.0634317541408653
68,3,0.0638638788797991
68,4,0.063403447255367
69,0,0.0622428728724156
69,1,0.0625161287964893
69,2,0.0605129349102921
69,3,0.0606326171215558
69,4,0.0612868354586709
70,0,0.0547800357172899
70,1,0.054751227105222
70,2,0.0548978268828283
70,3,0.0545418840754076
70,4,0.0545057721269661
71,0,0.0584822523980297
71,1,0.059277461259162
71,2,0.0583859747512287
71,3,0.0578104268746072
71,4,0.0590678096189649
72,0,0.0577189538229843
72,1,0.0590077040948216
72,2,0.0567349795447966
72,3,0.0566755167490582
72,4,0.0583545596430713
73,0,0.0619310011754945
73,1,0.0618843536560134
73,2,0.0633639665125084
73,3,0.0632714494336554
73,4,0.0632330817306171
74,0,0.0635300835269412
74,1,0.0637079488472636
74,2,0.0619617694337256
74,3,0.0619547449411893
74,4,0.0632549216738699
75,0,0.0633797636180939
75,1,0.0636789527975497
75,2,0.0626667129406695
75,3,0.0624960848291954
75,4,0.0631916078198858
76,0,0.0659598649335224
76,1,0.06633949229411
76,2,0.0641816411928542
76,3,0.064324436851767
76,4,0.0649434635304317
77,0,0.0635810160551037
77,1,0.0643568082445381
77,2,0.0630954756627995
77,3,0.0627950764045853
77,4,0.0641354794633919
78,0,0.0649041697214774
78,1,0.0655699397221047
78,2,0.0637399202692552
78,3,0.0638778650345636
78,4,0.0651344956470138
79,0,0.0649747239899378
79,1,0.0642554053023797
79,2,0.0635829795022258
79,3,0.0634627074554188
79,4,0.0650225613927212
80,0,0.0655943665613218
80,1,0.0651422357730935
80,2,0.0640039498465402
80,3,0.0638034589293482
80,4,0.0643514363448017
81,0,0.0655732568143224
81,1,0.065275632439255
81,2,0.0646680661095005
81,3,0.0648850975174005
81,4,0.0657638893264826
82,0,0.0645670658400081
82,1,0.0651406028262135
82,2,0.0647141926686446
82,3,0.0644997548427332
82,4,0.0650383928443203
83,0,0.0664147480739122
83,1,0.065767769052201
83,2,0.0654326226645443
83,3,0.0655563881131067
83,4,0.066548903466416
84,0,0.066626142751412
84,1,0.0653528352258873
84,2,0.0654531256319668
84,3,0.0657232988868156
84,4,0.0652457714653245
85,0,0.0659789286655824
85,1,0.0670234807942953
85,2,0.0658610291498191
85,3,0.0656646555869662
85,4,0.0660984647002111
86,0,0.0664632997821932
86,1,0.0671538390288976
86,2,0.0663741410107744
86,3,0.0661090768857592
86,4,0.066152457595587
87,0,0.0675503364645419
87,1,0.0665824033776109
87,2,0.0664777027143866
87,3,0.0663989571506093
87,4,0.0669316685414401
88,0,0.0677361862255889
88,1,0.0673787475347805
88,2,0.0678763546892146
88,3,0.0684202645291516
88,4,0.0672814933163207
89,0,0.0685140668816354
89,1,0.0673523306417295
89,2,0.0681253903081009
89,3,0.0680771816478057
89,4,0.0673999459860849
90,0,0.0694388615126228
90,1,0.0683900163611588
90,2,0.0675379972698309
90,3,0.067500805849073
90,4,0.0686778930627428
91,0,0.0684934402227689
91,1,0.069144778165783
91,2,0.0678082925675154
91,3,0.0677009349424586
91,4,0.068095583463488
92,0,0.0688564554697613
92,1,0.0688210261368952
92,2,0.0675395658751782
92,3,0.0672884469644792
92,4,0.0680488452705302
93,0,0.0703596287758269
93,1,0.0717692984939338
93,2,0.0694239532818743
93,3,0.0694046481660292
93,4,0.0700692592405615
94,0,0.0690554348417834
94,1,0.0684021154543361
94,2,0.0677795386343015
94,3,0.0678752952749704
94,4,0.0684332849655977
95,0,0.0703848013356955
95,1,0.0703872581747543
95,2,0.0697923597997548
95,3,0.0694672695127856
95,4,0.070526496181969
96,0,0.0699990794810357
96,1,0.0700381451866637
96,2,0.0687965547394495
96,3,0.0690564273957875
96,4,0.0695875328128078
97,0,0.0702035748686682
97,1,0.0708487197216534
97,2,0.0694407790276755
97,3,0.069474985550861
97,4,0.0704637385960244
98,0,0.0698317969460734
98,1,0.0688542392359777
98,2,0.068271923958182
98,3,0.0680834882628589
98,4,0.0686086173818893
99,0,0.0701384639854479
99,1,0.0703369800526412
99,2,0.0695578672905932
99,3,0.0701339897531277
99,4,0.069194544028549
100,0,0.0697218848476891
100,1,0.0691032664744365
100,2,0.0703101028772105
100,3,0.0697723844786937
100,4,0.0700593303575093
101,0,0.0684701279345967
101,1,0.0681901845668688
101,2,0.0687824361922504
101,3,0.0687201956740949
101,4,0.0695207859144634
102,0,0.0711862483946216
102,1,0.0717797215474324
102,2,0.0722003863954029
102,3,0.0717311224874472
102,4,0.0726322708496241
103,0,0.0702642415150875
103,1,0.071254923111823
103,2,0.0705488756324063
103,3,0.0704707121190762
103,4,0.0713342329119149
104,0,0.0710656130127834
104,1,0.0724184232256134
104,2,0.0701883192394389
104,3,0.0698530043273413
104,4,0.0710599883721801
105,0,0.0727692847463693
105,1,0.0706615964104148
105,2,0.0703410734105655
105,3,0.0704212438759683
105,4,0.07156476546307
106,0,0.0718067479677418
106,1,0.071253261085318
106,2,0.0705100165981921
106,3,0.0708927242924759
106,4,0.0703642392931294
107,0,0.0711456448576745
107,1,0.0695027492655999
107,2,0.069319434973086
107,3,0.0692033661456526
107,4,0.0692925212077018
108,0,0.0707302561069593
108,1,0.0710884739027448
108,2,0.0704624638093763
108,3,0.0702169439858464
108,4,0.0710739059723011
109,0,0.0699605509470636
109,1,0.0705817266787087
109,2,0.0707503683541289
109,3,0.0706449269160789
109,4,0.0712399308020328
110,0,0.0695012130828894
110,1,0.0709205146597214
110,2,0.0708368908629125
110,3,0.0702960488547225
110,4,0.0709138409544727
111,0,0.0687566978390477
111,1,0.0713497386717138
111,2,0.0701755455905507
111,3,0.0702431164726633
111,4,0.0713527511834812
112,0,0.0711442965705571
112,1,0.070122083547164
112,2,0.0705914869457305
112,3,0.071072567073094
112,4,0.0705985183532643
113,0,0.0711042603839632
113,1,0.0714268299024932
113,2,0.0712504044586585
113,3,0.0712477547781808
113,4,0.0713791737092786
114,0,0.0713016780656355
114,1,0.0721768177943786
114,2,0.0708805236266871
114,3,0.0712610620267395
114,4,0.0722868871517112
115,0,0.071682613551402
115,1,0.0718020467311682
115,2,0.0699770731198974
115,3,0.070105091887219
115,4,0.0706144787169017
116,0,0.0703523421545132
116,1,0.0709198941417387
116,2,0.0698365055097967
116,3,0.0696469399680038
116,4,0.0698715007090482
117,0,0.0705619049530213
117,1,0.0721887331592794
117,2,0.0724499767253093
117,3,0.0720186792673613
117,4,0.0719816627365057
118,0,0.0707443787756803
118,1,0.0724687824959085
118,2,0.0714021890647127
118,3,0.0713480036484809
118,4,0.0719759324933586
119,0,0.070937235947846
119,1,0.0710843296211308
119,2,0.0717517998868249
119,3,0.0716159517395827
119,4,0.0715255928726471
120,0,0.0716388950599772
120,1,0.0721070692376073
120,2,0.0725017281540302
120,3,0.0716965752518049
120,4,0.0722515792205554
121,0,0.0719314093435227
121,1,0.0706401232825894
121,2,0.0696077575775184
121,3,0.0705407430458757
121,4,0.0698249631426058
122,0,0.0647190193826554
122,1,0.0659785507678414
122,2,0.0660701720568598
122,3,0.0650542186631733
122,4,0.0652181786105555
123,0,0.0714136805540088
123,1,0.0714578565343375
123,2,0.0702596383707291
123,3,0.0702145715005973
123,4,0.0711156108714238
124,0,0.0715249167141223
124,1,0.0709875501103762
124,2,0.0697533934227988
124,3,0.069584475559633
124,4,0.070624670369857
125,0,0.0708967892119006
125,1,0.0710248326625572
125,2,0.0706046912936317
125,3,0.0704871466408829
125,4,0.0694088844949601
126,0,0.0714057064170884
126,1,0.0708405417067951
126,2,0.0688757899399994
126,3,0.0693292536283313
126,4,0.0714183786307492
127,0,0.0703817317637504
127,1,0.0693073037320398
127,2,0.0707435464114844
127,3,0.0698701707398046
127,4,0.0709137867793602
128,0,0.0704548936731674
128,1,0.071626233058531
128,2,0.0717074669681106
128,3,0.071821783736688
128,4,0.0704838799228188
129,0,0.0698829398092246
129,1,0.0712820535318619
129,2,0.069326273951353
129,3,0.069615771372636
129,4,0.0711714180148378
130,0,0.0717839162032001
130,1,0.0697485575956456
130,2,0.0710770979076445
130,3,0.0711491416482365
130,4,0.0716590761823529
131,0,0.0726092366725743
131,1,0.0720615225307654
131,2,0.0703200966055368
131,3,0.0705087831183499
131,4,0.0718551213973139
132,0,0.0735925838841395
132,1,0.0722613034013655
132,2,0.0715360001727743
132,3,0.0723256600003285
132,4,0.0717447954065659
133,0,0.0706241299467787
133,1,0.0697600642887771
133,2,0.0695548756612019
133,3,0.069310080721742
133,4,0.069889836900947
134,0,0.071759377395978
134,1,0.0705253885459213
134,2,0.0706058108820921
134,3,0.0708416262623213
134,4,0.0715315517228621
135,0,0.0705832716997933
135,1,0.0713061499624264
135,2,0.0708506111795304
135,3,0.0711674407006457
135,4,0.0713846744294642
136,0,0.0715141193806624
136,1,0.0725527143993584
136,2,0.0721460188537086
136,3,0.0717338816630169
136,4,0.0711640996578075
137,0,0.0706080150718735
137,1,0.0700988916074243
137,2,0.0703574225710792
137,3,0.0710606413585943
137,4,0.0705546270326978
138,0,0.0715049454229935
138,1,0.0715499567441723
138,2,0.0700427731059466
138,3,0.0702581450518441
138,4,0.07138491933944
139,0,0.0711772113172663
139,1,0.070752432824326
139,2,0.0692533427097646
139,3,0.0689059871843024
139,4,0.0701236422150647
140,0,0.0706953165940449
140,1,0.0710038951493684
140,2,0.0709949522258854
140,3,0.0704240110656079
140,4,0.0722387540984411
141,0,0.0720624212514597
141,1,0.0719449419477263
141,2,0.0710726878336784
141,3,0.0703569174099084
141,4,0.0712843921748386
142,0,0.0694410873174954
142,1,0.0701363348073605
142,2,0.0702172664262238
142,3,0.070603628170018
142,4,0.0702615985664286
143,0,0.0671375443182644
143,1,0.0667417944350592
143,2,0.0655326590475058
143,3,0.0655088635338169
143,4,0.0666543254875192
144,0,0.0698702525749069
144,1,0.0704260002035481
144,2,0.0692302310939023
144,3,0.0694025193542993
144,4,0.0700901401515195
145,0,0.0706506093495747
145,1,0.0711777653413661
145,2,0.0699757889453389
145,3,0.0697791942857465
145,4,0.0703476617545212
146,0,0.070718758297997
146,1,0.0714943777956739
146,2,0.0698049615811902
146,3,0.07004794186046
146,4,0.0705992351774695
147,0,0.0717291391196372
147,1,0.072181873573404
147,2,0.070422599719209
147,3,0.0704187283281233
147,4,0.0714431378477907
148,0,0.0711526238760885
148,1,0.0709638882255784
148,2,0.0699650434972574
148,3,0.0698990961741143
148,4,0.0696381087835527
149,0,0.0713982185281339
149,1,0.0701314454920153
149,2,0.070272886269376
149,3,0.0695746845185828
149,4,0.0707731896774823
150,0,0.070502022906941
150,1,0.0719565165543756
150,2,0.0716882078759239
150,3,0.0716907163255928
150,4,0.0713912886932118
151,0,0.0708372165547129
151,1,0.07063126855967
151,2,0.0704374212606185
151,3,0.0705659690481418
151,4,0.0702657759118052
152,0,0.0714907569015156
152,1,0.0715741957335913
152,2,0.0709315812201346
152,3,0.0709927978149268
152,4,0.0722324225710792
153,0,0.0715602409023914
153,1,0.071059774190438
153,2,0.071047129636767
153,3,0.0714504924742114
153,4,0.070192304888264
154,0,0.069508277233623
154,1,0.0714084319793591
154,2,0.0718427783558493
154,3,0.0716547304041246
154,4,0.0709219983159281
155,0,0.0706207197539661
155,1,0.0714876304525717
155,2,0.0708212313703558
155,3,0.0704217391912819
155,4,0.0717995131860118
156,0,0.0709562711498174
156,1,0.0709909945118184
156,2,0.0703204165272066
156,3,0.0705036206835029
156,4,0.0707902744838171
157,0,0.0707718023274984
157,1,0.0716643418842148
157,2,0.0707147570331845
157,3,0.0705544150491008
157,4,0.0711037381413748
158,0,0.0708641488669444
158,1,0.0715778226726484
158,2,0.0708995698193829
158,3,0.0713766316005163
158,4,0.0690460042506993
159,0,0.0720881240679867
159,1,0.0716865828515244
159,2,0.070786772472661
159,3,0.0703649808464645
159,4,0.0713681918690329
160,0,0.0715880880092516
160,1,0.0706902723094853
160,2,0.0705586388302881
160,3,0.0700850173290752
160,4,0.0704061963835827
161,0,0.0712731712405421
161,1,0.0706228883154825
161,2,0.0708564963918917
161,3,0.0708432164369654
161,4,0.0710441243147651
162,0,0.0701213863688786
162,1,0.0721608876552331
162,2,0.0711692298531962
162,3,0.070748232718991
162,4,0.0704862645436593
163,0,0.0711680325511551
163,1,0.0717199396085339
163,2,0.0701258423749139
163,3,0.0701840479233687
163,4,0.0711545630062329
164,0,0.0697830391159148
164,1,0.070172469149403
164,2,0.0702787672686262
164,3,0.0701338851122724
164,4,0.0698625525649713
165,0,0.0688880199143866
165,1,0.0701739523476627
165,2,0.0680394653741624
165,3,0.0685000981288511
165,4,0.0684791527389765
166,0,0.0700604684928171
166,1,0.0706397609550412
166,2,0.0701045962055476
166,3,0.069906238084223
166,4,0.0706054771762221
167,0,0.0696717368282763
167,1,0.0685982351772497
167,2,0.0697809557325128
167,3,0.0694591481001582
167,4,0.0694971509569404
168,0,0.0696338352235426
168,1,0.0699780782216452
168,2,0.0686250781898453
168,3,0.0683432249547769
168,4,0.0687622743494372
169,0,0.0681916677651285
169,1,0.0690844988050152
169,2,0.0676114487848362
169,3,0.0678787537353809
169,4,0.0677008555802692
170,0,0.0701071881847223
170,1,0.0700211336976198
170,2,0.0696250439262621
170,3,0.0698963933718019
170,4,0.0702584926792983
171,0,0.0698600159515711
171,1,0.0709719870156317
171,2,0.0702908960825541
171,3,0.070503844161566
171,4,0.0710308809955867
172,0,0.0705290768498561
172,1,0.0699254497331159
172,2,0.0703007519230836
172,3,0.0695065591544235
172,4,0.069531704558044
173,0,0.069036406325836
173,1,0.0704107036796653
173,2,0.0709804824792466
173,3,0.0703990078086899
173,4,0.0697576869492915
174,0,0.0698762530982852
174,1,0.0679551634038625
174,2,0.0685207891750451
174,3,0.0678544603418761
174,4,0.0684330928568938
175,0,0.069876811930827
175,1,0.0699555702713212
175,2,0.0697189005912424
175,3,0.0698215565675734
175,4,0.07034344800237
176,0,0.0700932485573576
176,1,0.0706158050683653
176,2,0.0697363525793617
176,3,0.070197174740868
176,4,0.069360462660406
177,0,0.0707758407318007
177,1,0.0702037956448449
177,2,0.0701352432452473
177,3,0.0698165327074433
177,4,0.0694627685363697
178,0,0.0707309634058702
178,1,0.0711066679937356
178,2,0.0695952973474548
178,3,0.069309978782773
178,4,0.0710120772857483
179,0,0.0709091058756268
179,1,0.0689081942591491
179,2,0.0688025082316863
179,3,0.0677109545447818
179,4,0.0695752541586704
180,0,0.0706647124181705
180,1,0.0699939570249487
180,2,0.0700856951820036
180,3,0.070025975890234
180,4,0.0703441761836571
181,0,0.0722298931932391
181,1,0.0702233510744386
181,2,0.0715318272694821
181,3,0.0711549026196173
181,4,0.0717318981578228
182,0,0.0686538143547213
182,1,0.0689680720921182
182,2,0.070040271296507
182,3,0.0700586947730753
182,4,0.0711998746489563
183,0,0.0711450035031103
183,1,0.071181747784563
183,2,0.0703102617847677
183,3,0.0699120390343637
183,4,0.0696410538397489
184,0,0.0691259207387791
184,1,0.0689844428677232
184,2,0.0684442083718253
184,3,0.0686364679233512
184,4,0.0689123300229515
185,0,0.070538048990348
185,1,0.0698782031275644
185,2,0.0696561558278098
185,3,0.0699016905804071
185,4,0.0702404615257968
186,0,0.0705000961871565
186,1,0.0706487662508852
186,2,0.0699931360178349
186,3,0.0701714208174727
186,4,0.0702251433410279
187,0,0.070273679753884
187,1,0.0697035991673281
187,2,0.0692773945363057
187,3,0.0693441195905852
187,4,0.0700479702989594
188,0,0.0691426900655282
188,1,0.069691504104083
188,2,0.0684662362564655
188,3,0.0690262605591555
188,4,0.0697707293213917
189,0,0.0699337323888297
189,1,0.0696445898305613
189,2,0.067257336894719
189,3,0.0681091063134238
189,4,0.0686519340707474
190,0,0.0685829259224443
190,1,0.0678794775661729
190,2,0.0668983464968019
190,3,0.0674851486920452
190,4,0.0675594991109237
191,0,0.0692205388777826
191,1,0.0705561804342099
191,2,0.0701089606680075
191,3,0.0698088735921615
191,4,0.0696338333917552
192,0,0.0681313333591494
192,1,0.0673725462017082
192,2,0.06629391334781
192,3,0.066620989796065
192,4,0.0682695177680447
193,0,0.068616037769478
193,1,0.0681943068212393
193,2,0.0672933916913935
193,3,0.0676214095867839
193,4,0.0681400384708329
194,0,0.0699058755734961
194,1,0.0690368600137809
194,2,0.0681854660199041
194,3,0.0681044700137135
194,4,0.069028718451492
195,0,0.0686340618248032
195,1,0.0696006843594373
195,2,0.0687758204172782
195,3,0.0693009240744639
195,4,0.0687527165865127
196,0,0.0621345190297799
196,1,0.0622046742891495
196,2,0.0630407094783714
196,3,0.0630262199484287
196,4,0.0624445613206219
197,0,0.0650253694312198
197,1,0.0654247018326374
197,2,0.0636116038822756
197,3,0.0636028282925718
197,4,0.0653605758557084
198,0,0.065782292424416
198,1,0.067398628289817
198,2,0.0661340387442819
198,3,0.0661738477892379
198,4,0.0663984912812781
199,0,0.0658386875715864
199,1,0.0678282639044387
199,2,0.0675903580884259
199,3,0.0675889078623394
199,4,0.0673883241193206
200,0,0.0653556257708164
200,1,0.0659436210549894
200,2,0.0660560678433971
200,3,0.0663004474250639
200,4,0.0663295508175195
201,0,0.0660607505789181
201,1,0.0669510494016943
201,2,0.0667154843810083
201,3,0.0668955967549375
201,4,0.0667114427252835
202,0,0.0652266110606842
202,1,0.0673089305149549
202,2,0.0658167803101466
202,3,0.0659985790733531
202,4,0.0668993073608838
203,0,0.0640345616701272
203,1,0.0657737682475334
203,2,0.0663747018124878
203,3,0.0661733530234604
203,4,0.0658235265999712
204,0,0.0660630148055318
204,1,0.0663219301697731
204,2,0.066979319880418
204,3,0.0669040684511109
204,4,0.0663692835685301
205,0,0.063866668966781
205,1,0.0649936831269373
205,2,0.0653485034608326
205,3,0.0654101420994424
205,4,0.0655699452174669
206,0,0.0656373339741171
206,1,0.0657721104799343
206,2,0.0669817456706804
206,3,0.0667896538650862
206,4,0.0661481769374011
207,0,0.0651249094913845
207,1,0.0654587198648993
207,2,0.0642438794670702
207,3,0.0640447609707945
207,4,0.065150684068183
208,0,0.0658737627283579
208,1,0.0664614354805643
208,2,0.066157948057763
208,3,0.0663583472024064
208,4,0.0665586543455275
209,0,0.0640133592346852
209,1,0.0638553992153502
209,2,0.0643788467077503
209,3,0.0644713656183909
209,4,0.0638219639204559
210,0,0.0646722725802968
210,1,0.0658240968353895
210,2,0.0647585978971666
210,3,0.0646524490228221
210,4,0.065315517961335
211,0,0.0646895225680605
211,1,0.0646613815051167
211,2,0.0653269282108595
211,3,0.0651782243048587
211,4,0.0648452216122045
212,0,0.0635340487513366
212,1,0.0645468977691172
212,2,0.0642918201826631
212,3,0.0651803734952233
212,4,0.0648870692991554
213,0,0.0649921074692084
213,1,0.0653023057825427
213,2,0.0662316303321867
213,3,0.0660956916946466
213,4,0.0653516312378223
214,0,0.0625890005965767
214,1,0.0635073199506854
214,2,0.0646611237726292
214,3,0.0649120400876415
214,4,0.0639623755538594
215,0,0.0642995779854911
215,1,0.0643653577916761
215,2,0.0644691177404801
215,3,0.0649796052912131
215,4,0.0648986284272009
216,0,0.0638627058489412
216,1,0.0652207286875933
