mean,std,variance,skew,kurtosis,rms,zcr,delta_power,delta_relative_power,theta_power,theta_relative_power,alpha_power,alpha_relative_power,beta_power,beta_relative_power,gamma_power,gamma_relative_power,epoch
"[-3.45680705e-07 -3.15664230e-07 -2.08987030e-07 -2.39835744e-07
 -3.37669504e-07]","[3.04789789e-05 3.57835052e-05 3.60228479e-05 4.17031489e-05
 4.25891919e-05]","[9.28968157e-10 1.28045925e-09 1.29764557e-09 1.73915263e-09
 1.81383926e-09]",[-0.00682538 -0.00302276 -0.00923228 -0.00943299 -0.00361909],[-0.42976049 -0.48243579 -0.50702877 -0.50693239 -0.49541649],"[3.04809392e-05 3.57848975e-05 3.60234541e-05 4.17038385e-05
 4.25905305e-05]",[0.00657552 0.00670573 0.00820313 0.00807292 0.00716146],"[8.59023540e-11 1.14553991e-10 1.22592108e-10 1.64552459e-10
 1.63483084e-10]",[0.79629611 0.81403484 0.8178972  0.81782318 0.81704887],"[2.74316950e-11 3.33173488e-11 3.49353164e-11 4.69123353e-11
 4.67824853e-11]",[0.25428584 0.2367572  0.23307779 0.23315358 0.23380753],"[4.81160864e-12 5.57923722e-12 5.63778168e-12 7.56820381e-12
 7.72373679e-12]",[0.04460256 0.03964675 0.03761356 0.03761386 0.03860137],"[9.70230329e-13 1.30218189e-12 1.65176555e-12 2.22456398e-12
 1.93337890e-12]",[0.00899382 0.00925347 0.01102008 0.01105605 0.00966256],"[1.62826396e-14 1.65419680e-14 1.72167056e-14 2.31572261e-14
 2.25785282e-14]",[0.00015094 0.00011755 0.00011486 0.00011509 0.00011284],184
"[7.56828260e-07 8.58570401e-07 7.94580223e-07 9.18244750e-07
 1.00127518e-06]","[2.84094822e-05 3.27515647e-05 3.34430988e-05 3.87354521e-05
 3.90103199e-05]","[8.07098681e-10 1.07266499e-09 1.11844086e-09 1.50043525e-09
 1.52180506e-09]",[0.23543177 0.1961145  0.11690828 0.1156989  0.17289708],[-0.01974613 -0.10665116 -0.22106243 -0.22229625 -0.14576259],"[2.84195614e-05 3.27628163e-05 3.34525367e-05 3.87463343e-05
 3.90231676e-05]",[0.00729167 0.0078125  0.00846354 0.00846354 0.00794271],"[7.63454232e-11 1.08758509e-10 1.32127551e-10 1.77725621e-10
 1.60886832e-10]",[0.76158904 0.78038091 0.79309661 0.79320885 0.78543222],"[3.05023777e-11 4.12818441e-11 4.72474976e-11 6.35012695e-11
 5.98922360e-11]",[0.30427858 0.29621189 0.28360346 0.2834131  0.29238746],"[5.32795956e-12 6.59442366e-12 7.01583563e-12 9.42236078e-12
 9.31156018e-12]",[0.05314943 0.04731733 0.04211261 0.04205303 0.04545804],"[9.63627212e-13 1.29417565e-12 1.56396972e-12 2.10442661e-12
 1.89952814e-12]",[0.00961273 0.00928617 0.00938774 0.00939229 0.00927329],"[1.29515458e-14 1.51512839e-14 1.88886264e-14 2.54601735e-14
 2.20227669e-14]",[0.0001292  0.00010872 0.00011338 0.00011363 0.00010751],185
"[-6.14311234e-07 -7.09858978e-07 -6.71042724e-07 -7.75765218e-07
 -8.33007494e-07]","[2.72543781e-05 3.21022124e-05 3.32860998e-05 3.85596134e-05
 3.84584038e-05]","[7.42801124e-10 1.03055204e-09 1.10796444e-09 1.48684379e-09
 1.47904882e-09]",[-0.19349787 -0.19074865 -0.08506818 -0.08293256 -0.16659709],[ 0.21491017 -0.18346016 -0.33119874 -0.33052289 -0.26831232],"[2.72613004e-05 3.21100598e-05 3.32928632e-05 3.85674163e-05
 3.84674242e-05]",[0.00891927 0.0077474  0.00644531 0.00644531 0.00761719],"[7.53094529e-11 1.05552530e-10 1.24066681e-10 1.66793037e-10
 1.54680106e-10]",[0.76670321 0.78844321 0.80733552 0.8075518  0.79520732],"[3.31042173e-11 4.01587135e-11 4.12331177e-11 5.53444980e-11
 5.61303629e-11]",[0.33702422 0.29997258 0.26831507 0.26795812 0.28856507],"[6.33805225e-12 7.30638347e-12 6.77739674e-12 9.08070855e-12
 9.93380612e-12]",[0.06452583 0.05457632 0.04410236 0.04396552 0.0510695 ],"[9.80943580e-13 1.38706622e-12 1.71630125e-12 2.30953981e-12
 2.05915980e-12]",[0.0099867  0.01036094 0.01116844 0.01118196 0.0105861 ],"[1.62396038e-14 1.92474109e-14 2.25275636e-14 3.03330185e-14
 2.76020832e-14]",[0.00016533 0.00014377 0.00014659 0.00014686 0.0001419 ],186
"[6.34107727e-07 8.74984135e-07 9.78971158e-07 1.13474074e-06
 1.08240311e-06]","[2.83101744e-05 3.34095086e-05 3.48552790e-05 4.03822480e-05
 4.00861102e-05]","[8.01465976e-10 1.11619526e-09 1.21489047e-09 1.63072596e-09
 1.60689623e-09]",[-0.07076323 -0.06948091 -0.10714179 -0.10756681 -0.08110391],[-0.39525205 -0.70634765 -0.66895424 -0.66645649 -0.72673341],"[2.83172751e-05 3.34209644e-05 3.48690243e-05 4.03981880e-05
 4.01007210e-05]",[0.00768229 0.00677083 0.00677083 0.00677083 0.00664062],"[9.23319878e-11 1.29629668e-10 1.51652438e-10 2.03857428e-10
 1.89795780e-10]",[0.78038134 0.78296184 0.78220709 0.78217197 0.78307847],"[3.24723144e-11 4.31186552e-11 4.90587972e-11 6.59382530e-11
 6.23342039e-11]",[0.27445297 0.26043623 0.25304004 0.2529957  0.25718471],"[5.75765493e-12 7.39569319e-12 8.12898345e-12 1.09211881e-11
 1.05670607e-11]",[0.04866316 0.04466991 0.04192843 0.04190305 0.04359864],"[1.10091228e-12 1.63435893e-12 2.16375361e-12 2.91446223e-12
 2.47908312e-12]",[0.00930481 0.00987151 0.01116041 0.01118238 0.01022845],"[1.41275121e-14 1.64205872e-14 2.03531648e-14 2.74248241e-14
 2.38128078e-14]","[1.19404413e-04 9.91801752e-05 1.04979451e-04 1.05225151e-04
 9.82492716e-05]",187
"[3.04804606e-07 2.31355377e-07 8.97135060e-08 1.01171686e-07
 2.24239483e-07]","[2.83880662e-05 3.27222904e-05 3.33761100e-05 3.86569666e-05
 3.89657604e-05]","[8.05882303e-10 1.07074829e-09 1.11396472e-09 1.49436107e-09
 1.51833048e-09]",[ 0.04044926 -0.00892026 -0.06849353 -0.06926238 -0.02848665],[-0.20678953 -0.34617909 -0.5395888  -0.54169259 -0.41149069],"[2.83897025e-05 3.27231082e-05 3.33762306e-05 3.86570990e-05
 3.89664056e-05]",[0.00664062 0.00572917 0.00507813 0.00520833 0.00559896],"[7.57989401e-11 1.00041677e-10 1.14572015e-10 1.54019704e-10
 1.44732524e-10]",[0.79359727 0.79112535 0.78524244 0.78514292 0.78949722],"[2.64500098e-11 3.33795857e-11 3.63438372e-11 4.88250809e-11
 4.74891460e-11]",[0.27692545 0.26396435 0.24908983 0.24889456 0.25904716],"[4.94502983e-12 6.18278851e-12 6.35593050e-12 8.52895330e-12
 8.67865490e-12]",[0.05177331 0.04889323 0.04356165 0.04347786 0.04734094],"[9.68800748e-13 1.27323231e-12 1.52127249e-12 2.04687421e-12
 1.85904510e-12]",[0.01014312 0.01006867 0.01042635 0.01043431 0.01014085],"[1.42293646e-14 1.49261952e-14 1.73644849e-14 2.33955627e-14
 2.10073957e-14]",[0.00014898 0.00011804 0.00011901 0.00011926 0.00011459],188
"[-4.13965930e-07 -4.65478602e-07 -4.26288831e-07 -4.92545025e-07
 -5.41202383e-07]","[3.15912206e-05 3.59344579e-05 3.55082588e-05 4.11015078e-05
 4.24447169e-05]","[9.98005221e-10 1.29128526e-09 1.26083644e-09 1.68933394e-09
 1.80155399e-09]",[0.11502948 0.10867072 0.10305539 0.1029271  0.1071885 ],[-0.25806821 -0.45998794 -0.46208209 -0.45980302 -0.48989889],"[3.15939328e-05 3.59374725e-05 3.55108176e-05 4.11044589e-05
 4.24481671e-05]",[0.00611979 0.00559896 0.00598958 0.00598958 0.00572917],"[9.44252654e-11 1.20347936e-10 1.24409998e-10 1.66933063e-10
 1.69546628e-10]",[0.80289065 0.81457161 0.81885615 0.81883894 0.81698113],"[3.00487946e-11 3.69456976e-11 3.73112955e-11 5.00555597e-11
 5.15551964e-11]",[0.25550255 0.25006591 0.24557981 0.24553219 0.24842501],"[5.08213573e-12 6.08815267e-12 5.99254465e-12 8.03694047e-12
 8.42126737e-12]",[0.043213   0.04120749 0.03944243 0.03942275 0.04057891],"[1.03362246e-12 1.33302894e-12 1.61679109e-12 2.17632625e-12
 1.94875232e-12]",[0.00878881 0.00902257 0.01064158 0.0106753  0.0093903 ],"[1.39563801e-14 1.55140018e-14 1.79673571e-14 2.41977767e-14
 2.19988020e-14]",[0.00011867 0.00010501 0.00011826 0.00011869 0.000106  ],189
"[-6.88830569e-07 -7.83719002e-07 -7.27797568e-07 -8.41116683e-07
 -9.14897571e-07]","[2.78775910e-05 3.20257747e-05 3.30063903e-05 3.82386708e-05
 3.82041493e-05]","[7.77160077e-10 1.02565024e-09 1.08942180e-09 1.46219594e-09
 1.45955703e-09]",[-0.09144665 -0.0716141  -0.01679629 -0.01573455 -0.057981  ],[-0.61305211 -0.63210426 -0.55030011 -0.54867729 -0.61378261],"[2.78860998e-05 3.20353626e-05 3.30144134e-05 3.82479205e-05
 3.82151026e-05]",[0.00690104 0.00716146 0.00807292 0.00820313 0.00755208],"[7.74192312e-11 1.05450584e-10 1.29105834e-10 1.73743893e-10
 1.55499597e-10]",[0.78082032 0.78630784 0.79080558 0.79085133 0.78799909],"[2.74648069e-11 3.67983324e-11 4.42643465e-11 5.95556201e-11
 5.39362529e-11]",[0.27699938 0.2743922  0.27113021 0.2710866  0.27332365],"[5.08610950e-12 6.21865784e-12 6.78538802e-12 9.11862782e-12
 8.81500186e-12]",[0.05129653 0.04637034 0.0415622  0.04150637 0.0446703 ],"[1.84493274e-12 2.43918305e-12 2.71057986e-12 3.64148932e-12
 3.50595974e-12]",[0.01860728 0.01818813 0.01660298 0.01657541 0.01776656],"[5.79860579e-14 8.11378952e-14 9.23838604e-14 1.24108769e-13
 1.18030865e-13]",[0.00058482 0.00060502 0.00056587 0.00056492 0.00059813],190
"[5.45106551e-07 5.94506812e-07 5.24235834e-07 6.05301461e-07
 6.83812251e-07]","[2.25019691e-05 2.59579339e-05 2.60258447e-05 3.01316819e-05
 3.08045297e-05]","[5.06338613e-10 6.73814333e-10 6.77344593e-10 9.07918253e-10
 9.48919050e-10]",[0.01881348 0.05676013 0.06669612 0.06657949 0.06346511],[-0.10107945 -0.18646303 -0.22332571 -0.22413085 -0.19717995],"[2.25085707e-05 2.59647409e-05 2.60311240e-05 3.01377611e-05
 3.08121185e-05]",[0.0093099  0.00872396 0.00872396 0.00885417 0.00872396],"[4.74807865e-11 6.64260882e-11 7.46628649e-11 1.00284110e-10
 9.63509235e-11]",[0.69936137 0.71518654 0.73169477 0.73191871 0.72061457],"[2.36824200e-11 3.11251372e-11 3.29298068e-11 4.41953680e-11
 4.42333503e-11]",[0.34882677 0.3351135  0.32271153 0.32255775 0.33082399],"[5.89309367e-12 7.31846456e-12 7.39400122e-12 9.91868932e-12
 1.02270289e-11]",[0.08680147 0.07879536 0.07246108 0.07239107 0.07648859],"[8.49682822e-13 1.06082625e-12 1.17591173e-12 1.58053878e-12
 1.51306762e-12]",[0.01251528 0.01142155 0.01152391 0.01153549 0.01131633],"[1.28201150e-14 1.58099449e-14 2.18720846e-14 2.95180014e-14
 2.37503916e-14]",[0.00018883 0.00017022 0.00021435 0.00021544 0.00017763],191
"[4.90896904e-07 5.76081520e-07 5.54009473e-07 6.40652671e-07
 6.79478514e-07]","[2.65075897e-05 3.08460728e-05 3.06063448e-05 3.54232556e-05
 3.65672004e-05]","[7.02652310e-10 9.51480210e-10 9.36748343e-10 1.25480704e-09
 1.33716014e-09]",[-0.30898924 -0.29639532 -0.238166   -0.23685018 -0.28367549],[-0.055969   -0.1175261  -0.20361695 -0.20494296 -0.14325584],"[2.65121348e-05 3.08514518e-05 3.06113585e-05 3.54290484e-05
 3.65735128e-05]",[0.00898437 0.00865885 0.00917969 0.00904948 0.00878906],"[5.27514765e-11 7.11031534e-11 7.99511415e-11 1.07419970e-10
 1.02701994e-10]",[0.72951949 0.74010986 0.74405418 0.74404891 0.74224997],"[2.42149291e-11 3.08115569e-11 3.39788383e-11 4.56565713e-11
 4.40040508e-11]",[0.33487713 0.32071626 0.31621933 0.31624215 0.31802698],"[6.56754366e-12 8.77776984e-12 1.00215369e-11 1.34697426e-11
 1.27091248e-11]",[0.09082497 0.09136745 0.09326404 0.09329874 0.09185165],"[1.37074882e-12 2.01774574e-12 2.63141494e-12 3.54356165e-12
 3.04659097e-12]",[0.01895659 0.02100263 0.0244889  0.02454463 0.02201838],"[1.40410146e-14 1.40103888e-14 1.50079656e-14 2.02007798e-14
 1.91915798e-14]",[0.00019418 0.00014583 0.00013967 0.00013992 0.0001387 ],192
"[-2.55803307e-07 -3.28334340e-07 -3.45330187e-07 -3.99913037e-07
 -3.98100523e-07]","[2.28953993e-05 2.64627708e-05 2.68977108e-05 3.11503417e-05
 3.14994611e-05]","[5.24199310e-10 7.00278240e-10 7.23486847e-10 9.70343787e-10
 9.92216047e-10]",[-0.11324957  0.09545212  0.25311031  0.25478332  0.15388757],[0.4383182  0.45684403 0.53239613 0.53323368 0.48088265],"[2.28968283e-05 2.64648076e-05 2.68999275e-05 3.11529087e-05
 3.15019766e-05]",[0.00911458 0.00950521 0.00950521 0.00950521 0.00898437],"[5.24239917e-11 7.13557497e-11 8.08609502e-11 1.08651458e-10
 1.03363516e-10]",[0.71245341 0.72336277 0.73461061 0.73475583 0.72713743],"[2.62884077e-11 3.44920462e-11 3.72738519e-11 5.00496098e-11
 4.92307014e-11]",[0.35726516 0.34966015 0.33862782 0.33846064 0.34632612],"[7.10028311e-12 8.72355064e-12 8.40680674e-12 1.12662355e-11
 1.20570678e-11]",[0.09649439 0.08843424 0.07637468 0.07618795 0.08481857],"[1.03339152e-12 1.51492289e-12 2.00713237e-12 2.70375245e-12
 2.29541051e-12]",[0.01404401 0.0153574  0.01823452 0.01828413 0.01614766],"[1.47747532e-14 1.52956045e-14 1.72058799e-14 2.31737597e-14
 2.13121867e-14]",[0.00020079 0.00015506 0.00015631 0.00015671 0.00014993],193
"[-1.57983196e-07 -1.76862944e-07 -1.61116765e-07 -1.86139217e-07
 -2.05320399e-07]","[2.71337163e-05 3.03219541e-05 2.98545071e-05 3.45603405e-05
 3.57076276e-05]","[7.36238558e-10 9.19420898e-10 8.91291595e-10 1.19441714e-09
 1.27503467e-09]",[-0.07653014  0.00157398  0.08339674  0.08457085  0.02778778],[-0.47379475 -0.56861157 -0.54547783 -0.54355271 -0.57889308],"[2.71341762e-05 3.03224699e-05 2.98549419e-05 3.45608418e-05
 3.57082179e-05]",[0.00716146 0.00716146 0.00794271 0.00794271 0.00755208],"[6.93206852e-11 8.59143932e-11 9.42723488e-11 1.26688380e-10
 1.22152982e-10]",[0.74561513 0.74825654 0.75256072 0.75262561 0.74954377],"[2.93703987e-11 3.74811216e-11 4.28116204e-11 5.75647182e-11
 5.39698268e-11]",[0.31590879 0.32643534 0.34175815 0.34197833 0.33116463],"[7.08220005e-12 9.06003778e-12 9.77171618e-12 1.31232997e-11
 1.28855620e-11]",[0.07617633 0.07890683 0.07800601 0.07796241 0.07906719],"[1.33108748e-12 1.81231761e-12 2.30530556e-12 3.10468447e-12
 2.69696960e-12]",[0.01431721 0.01578407 0.01840288 0.01844419 0.01654889],"[1.49336268e-14 1.60144977e-14 2.09971337e-14 2.83449060e-14
 2.32830167e-14]",[0.00016063 0.00013948 0.00016762 0.00016839 0.00014287],194
"[-7.70587207e-08 -9.25029427e-08 -9.11359137e-08 -1.05432915e-07
 -1.09902541e-07]","[1.51419519e-05 1.71802760e-05 1.79836611e-05 2.08436985e-05
 2.05319602e-05]","[2.29278706e-10 2.95161885e-10 3.23412065e-10 4.34459767e-10
 4.21561388e-10]",[-0.36242613 -0.16063769  0.03769382  0.03944277 -0.08554191],[0.6734121  0.35691629 0.58486244 0.59141633 0.37387089],"[1.51421479e-05 1.71805251e-05 1.79838920e-05 2.08439651e-05
 2.05322543e-05]",[0.01445313 0.01367188 0.01419271 0.01419271 0.01302083],"[3.69394016e-11 4.77103708e-11 5.45072752e-11 7.32839127e-11
 6.88047761e-11]",[0.67092817 0.6571066  0.65638678 0.65648511 0.65528415],"[2.34115538e-11 3.17195184e-11 3.60234995e-11 4.84081936e-11
 4.59454979e-11]",[0.42522267 0.43686738 0.4338017  0.43364576 0.43757655],"[5.83204181e-12 8.36357871e-12 1.00266498e-11 1.34827593e-11
 1.23431484e-11]",[0.10592703 0.11519011 0.12074279 0.12078    0.1175539 ],"[1.00102412e-12 1.46860215e-12 1.85364811e-12 2.49465238e-12
 2.19914232e-12]",[0.01818154 0.0202268  0.02232198 0.02234736 0.02094423],"[1.44614498e-14 1.74858643e-14 2.09374443e-14 2.81947415e-14
 2.52779689e-14]",[0.00026266 0.00024083 0.00025213 0.00025257 0.00024074],195
"[-6.97654380e-08 -7.09973980e-08 -5.68540909e-08 -6.55199350e-08
 -7.95573073e-08]","[2.16380671e-05 2.66582400e-05 2.76982246e-05 3.20765621e-05
 3.21079736e-05]","[4.68205947e-10 7.10661760e-10 7.67191644e-10 1.02890584e-09
 1.03092197e-09]",[-0.39599265 -0.39580787 -0.3438851  -0.34267903 -0.3850676 ],[0.81329036 0.62577234 0.488759   0.48745105 0.57361969],"[2.16381796e-05 2.66583345e-05 2.76982829e-05 3.20766290e-05
 3.21080722e-05]",[0.01438802 0.0139974  0.01386719 0.01386719 0.01386719],"[5.32299330e-11 7.83871104e-11 8.53216607e-11 1.14475447e-10
 1.13547905e-10]",[0.62357366 0.62284108 0.61606036 0.61591683 0.62130047],"[3.22385459e-11 4.83669411e-11 5.50442134e-11 7.39138169e-11
 7.08836469e-11]",[0.37766548 0.38430958 0.39744372 0.39768147 0.3878543 ],"[1.23778959e-11 1.90031591e-11 2.22362209e-11 2.98717630e-11
 2.80893495e-11]",[0.14500356 0.15099355 0.16055541 0.16072024 0.15369659],"[3.53650967e-12 4.67774804e-12 4.99699587e-12 6.70775313e-12
 6.66659480e-12]",[0.04142921 0.03716802 0.03608053 0.03608999 0.03647763],"[1.77429870e-13 2.23136064e-13 2.37840373e-13 3.19390087e-13
 3.15835432e-13]",[0.00207854 0.00177297 0.00171731 0.00171843 0.00172816],196
"[2.04655400e-07 2.47468279e-07 2.45662567e-07 2.84231105e-07
 2.94699553e-07]","[1.24682453e-05 1.45135543e-05 1.50388155e-05 1.74229092e-05
 1.73608404e-05]","[1.55457140e-10 2.10643258e-10 2.26165972e-10 3.03557766e-10
 3.01398781e-10]",[-0.25893909 -0.28076391 -0.20538599 -0.20344876 -0.26850331],[3.34064415 3.3238001  3.20348559 3.1992191  3.31257936],"[1.24699248e-05 1.45156639e-05 1.50408219e-05 1.74252275e-05
 1.73633415e-05]",[0.01790365 0.01738281 0.01816406 0.01829427 0.01777344],"[2.53454927e-11 3.50520500e-11 3.83604069e-11 5.14993737e-11
 5.04805252e-11]",[0.64157984 0.64578021 0.6438762  0.64379991 0.64585213],"[1.63706532e-11 2.15866525e-11 2.30894659e-11 3.09950244e-11
 3.07615815e-11]",[0.41439641 0.39770094 0.38755474 0.38747256 0.39356629],"[4.38937204e-12 6.55457022e-12 7.88564653e-12 1.06015238e-11
 9.72278530e-12]",[0.1111098  0.12075789 0.13235991 0.13253093 0.12439414],"[1.17544986e-12 1.66871520e-12 1.93146718e-12 2.59559995e-12
 2.44032052e-12]",[0.0297546  0.03074352 0.03241951 0.03244791 0.03122167],"[2.78191818e-14 3.62895705e-14 4.41847639e-14 5.94825867e-14
 5.31765361e-14]",[0.0007042  0.00066858 0.00074164 0.0007436  0.00068035],197
"[-8.34315394e-08 -6.70247736e-08 -3.19952728e-08 -3.63724557e-08
 -6.71623925e-08]","[1.03190568e-05 1.25230700e-05 1.37599438e-05 1.59557568e-05
 1.52473533e-05]","[1.06482934e-10 1.56827283e-10 1.89336055e-10 2.54586174e-10
 2.32481784e-10]",[-0.07362028 -0.08664259 -0.10708792 -0.10736741 -0.09311379],[0.94206626 0.96952876 1.01789228 1.01866246 0.98301388],"[1.03193941e-05 1.25232494e-05 1.37599810e-05 1.59557982e-05
 1.52475013e-05]",[0.01829427 0.01894531 0.01972656 0.01959635 0.01920573],"[2.04585565e-11 2.88505695e-11 3.41872581e-11 4.59659429e-11
 4.23858256e-11]",[0.5375807  0.50911319 0.49840847 0.49838666 0.50368016],"[1.96371575e-11 2.98283640e-11 3.69881713e-11 4.97513584e-11
 4.46369702e-11]",[0.51599715 0.5263679  0.53924236 0.53943011 0.53043101],"[8.88133629e-12 1.45901657e-11 1.78908673e-11 2.40471571e-11
 2.19420778e-11]",[0.23337106 0.25746618 0.260827   0.26073179 0.26074258],"[1.32950890e-12 2.05988684e-12 2.60863380e-12 3.50973878e-12
 3.10404591e-12]",[0.03493493 0.03634991 0.03803069 0.03805441 0.03688607],"[1.46494311e-14 1.72133560e-14 2.06153352e-14 2.77614648e-14
 2.47927754e-14]",[0.00038494 0.00030376 0.00030055 0.000301   0.00029462],198
"[ 6.34790778e-08  2.87080009e-08 -2.05116696e-08 -2.46510375e-08
  1.62313915e-08]","[1.16186781e-05 1.40738683e-05 1.51893057e-05 1.76070231e-05
 1.70620740e-05]","[1.34993681e-10 1.98073768e-10 2.30715009e-10 3.10007262e-10
 2.91114369e-10]",[-0.70801214 -0.49109584 -0.26632122 -0.26353956 -0.41386482],[2.75289016 2.13552391 1.77148696 1.76924778 1.97559969],"[1.16188515e-05 1.40738976e-05 1.51893196e-05 1.76070404e-05
 1.70620817e-05]",[0.01822917 0.01705729 0.01757812 0.01757812 0.01796875],"[2.17200525e-11 3.44281502e-11 4.41177153e-11 5.93632328e-11
 5.21429712e-11]",[0.60327386 0.61035775 0.61947332 0.61960687 0.61321833],"[1.78721802e-11 2.87129318e-11 3.65380847e-11 4.91536727e-11
 4.34697065e-11]",[0.49639931 0.50903579 0.51304489 0.51304405 0.51121791],"[5.14946504e-12 7.73571871e-12 9.43066972e-12 1.26815327e-11
 1.15172019e-11]",[0.14302625 0.13714231 0.13241956 0.13236417 0.13544605],"[1.21028536e-12 1.67203849e-12 1.96211174e-12 2.63807139e-12
 2.44535797e-12]",[0.03361564 0.02964265 0.02755074 0.02753501 0.02875821],"[1.63531135e-14 1.93158033e-14 2.31768621e-14 3.12162975e-14
 2.78482603e-14]",[0.00045421 0.00034244 0.00032543 0.00032582 0.0003275 ],199
"[-6.55174331e-08 -3.33350654e-08  1.37103000e-08  1.67416771e-08
 -2.25502016e-08]","[1.09094285e-05 1.27495506e-05 1.30686696e-05 1.51362943e-05
 1.52229445e-05]","[1.19015631e-10 1.62551040e-10 1.70790125e-10 2.29107406e-10
 2.31738039e-10]",[-0.33811847 -0.25594724 -0.22548193 -0.22553853 -0.23931872],[1.32411581 1.09195628 0.88072998 0.87811786 1.01856085],"[1.09096253e-05 1.27495942e-05 1.30686768e-05 1.51363036e-05
 1.52229612e-05]",[0.01822917 0.01953125 0.02044271 0.02044271 0.01940104],"[1.82477814e-11 2.63192339e-11 2.99929099e-11 4.02878260e-11
 3.84221131e-11]",[0.58688386 0.57450359 0.56187065 0.56169961 0.57034431],"[1.46137144e-11 2.30328069e-11 2.85363461e-11 3.83734364e-11
 3.45865918e-11]",[0.47000525 0.50276654 0.53458419 0.53500887 0.51340919],"[5.07826220e-12 8.19223562e-12 1.03081697e-11 1.38638923e-11
 1.23741254e-11]",[0.16332671 0.17882241 0.19310757 0.1932927  0.1836836 ],"[1.13137690e-12 1.48626154e-12 1.61115547e-12 2.16346767e-12
 2.12307029e-12]",[0.03638726 0.03244253 0.0301825  0.03016343 0.03151521],"[1.63107468e-14 1.82027651e-14 2.11129865e-14 2.84241051e-14
 2.58333025e-14]",[0.00052459 0.00039734 0.00039552 0.00039629 0.00038347],200
"[2.65299496e-08 2.41849587e-08 1.59535598e-08 1.83054412e-08
 2.58467828e-08]","[1.30810260e-05 1.52576018e-05 1.54892012e-05 1.79361548e-05
 1.81767626e-05]","[1.71113242e-10 2.32794413e-10 2.39915355e-10 3.21705649e-10
 3.30394700e-10]",[-0.11948085 -0.01526869  0.08824712  0.08979491  0.01766771],[1.03471871 0.63872495 0.57487661 0.57653219 0.5801943 ],"[1.30810529e-05 1.52576210e-05 1.54892094e-05 1.79361641e-05
 1.81767810e-05]",[0.01529948 0.01647135 0.0172526  0.01738281 0.01751302],"[2.32573641e-11 3.21068462e-11 3.45643287e-11 4.63872831e-11
 4.60664341e-11]",[0.60231668 0.58476714 0.56717527 0.56693315 0.57898165],"[1.83062810e-11 2.76884390e-11 3.21194685e-11 4.31452696e-11
 4.07857765e-11]",[0.47409407 0.50429398 0.52705691 0.52731012 0.5126122 ],"[6.02955446e-12 9.03335267e-12 1.06093321e-11 1.42559362e-11
 1.33303628e-11]",[0.15615274 0.1645259  0.17409135 0.1742323  0.16754141],"[1.17094431e-12 1.58344949e-12 1.81548375e-12 2.44019537e-12
 2.29800084e-12]",[0.03032499 0.02883962 0.02979076 0.02982342 0.02888221],"[1.27723023e-14 1.59122005e-14 2.15580049e-14 2.90862745e-14
 2.38044594e-14]",[0.00033078 0.00028981 0.00035375 0.00035548 0.00029918],201
"[4.55482725e-08 4.97126681e-08 4.38803407e-08 5.06663308e-08
 5.71986634e-08]","[9.09397054e-06 1.07570105e-05 1.16370748e-05 1.34923790e-05
 1.30142078e-05]","[8.27003003e-11 1.15713276e-10 1.35421511e-10 1.82044292e-10
 1.69369606e-10]",[ 0.11182547 -0.04410135 -0.14729514 -0.1481224  -0.0862433 ],[0.53950085 0.16270841 0.11698291 0.11958182 0.09947157],"[9.09408461e-06 1.07571254e-05 1.16371576e-05 1.34924742e-05
 1.30143335e-05]",[0.01920573 0.01933594 0.01777344 0.01764323 0.01855469],"[1.38454200e-11 2.02483561e-11 2.63981675e-11 3.55496795e-11
 3.05500427e-11]",[0.5705638  0.56466369 0.57693897 0.57720858 0.56702309],"[1.22530328e-11 1.90014154e-11 2.51272761e-11 3.38349364e-11
 2.89392188e-11]",[0.5049422  0.52989039 0.5491633  0.54936685 0.53712545],"[4.14855715e-12 6.12025864e-12 7.14223119e-12 9.59688892e-12
 9.00408451e-12]",[0.17096025 0.17067498 0.15609536 0.15582156 0.16712002],"[8.06999048e-13 1.07608374e-12 1.29773007e-12 1.74618653e-12
 1.57731086e-12]",[0.03325608 0.03000863 0.02836224 0.02835226 0.02927563],"[1.58473705e-14 1.93302739e-14 2.38022390e-14 3.20620049e-14
 2.81621092e-14]",[0.00065306 0.00053906 0.0005202  0.00052058 0.0005227 ],202
