epoch,stft_mean_power,wavelet_mean_power
27,"[1.7283690785102627e-07, 1.8788683773806828e-07, 1.8256272922022458e-07, 1.954680683591348e-07, 2.0629641484703385e-07]","[1.1613332675390045e-05, 1.2693808789215031e-05, 1.2198789369182399e-05, 1.3315422680415368e-05, 1.3786386775463277e-05]"
28,"[2.1985029366432988e-07, 2.392289407037157e-07, 2.31887597943253e-07, 2.4898363121518807e-07, 2.6204293201999917e-07]","[1.3042243401812148e-05, 1.4296157005538268e-05, 1.3647563840510704e-05, 1.5045403443217677e-05, 1.542539167896076e-05]"
29,"[2.1813028699006154e-07, 2.3603098511578898e-07, 2.316465225673788e-07, 2.4393356501830703e-07, 2.6172384496282686e-07]","[1.2750673393525216e-05, 1.3966303286768466e-05, 1.3358183063780284e-05, 1.468683280017246e-05, 1.5097682915400822e-05]"
30,"[1.831929330171542e-07, 1.9873254488488015e-07, 1.939926136198514e-07, 2.06092109244384e-07, 2.1919679845654907e-07]","[1.2018952851348878e-05, 1.3159922952728549e-05, 1.2601510714309866e-05, 1.3836646853063825e-05, 1.4242180602889183e-05]"
31,"[1.8468829675662974e-07, 2.011283423170317e-07, 1.947455465161903e-07, 2.097431835835647e-07, 2.200708296295455e-07]","[1.1553550339604042e-05, 1.2637416535773356e-05, 1.2128588860165793e-05, 1.3271589853254826e-05, 1.3707218473441242e-05]"
32,"[2.0812308452262677e-07, 2.2552747610906538e-07, 2.2054693613512682e-07, 2.3360457821051258e-07, 2.49198742271e-07]","[1.1859238569689758e-05, 1.2915281805898159e-05, 1.2511941462302209e-05, 1.3485597065444183e-05, 1.413879560647756e-05]"
33,"[2.1469030482511284e-07, 2.3380198494612824e-07, 2.2642963562487566e-07, 2.4379666234619016e-07, 2.5587416179253107e-07]","[1.2936223126729703e-05, 1.4140632291508958e-05, 1.3595032727280083e-05, 1.484326883774786e-05, 1.5364044818831606e-05]"
34,"[2.2855576637291726e-07, 2.4777099807318653e-07, 2.421101124726037e-07, 2.566378607558795e-07, 2.7356529345593524e-07]","[1.3564029343963751e-05, 1.4833433141406543e-05, 1.4231548357958557e-05, 1.555920259547358e-05, 1.6084272473507604e-05]"
35,"[2.0063353404247415e-07, 2.1791345422911162e-07, 2.1211738032144542e-07, 2.2634121127510802e-07, 2.3968702313757107e-07]","[1.1771616197353528e-05, 1.2851535900978315e-05, 1.238138574049151e-05, 1.3456459220368412e-05, 1.3992353654914138e-05]"
36,"[1.6783964556012344e-07, 1.8145771775674343e-07, 1.7851020745122778e-07, 1.875057563211551e-07, 2.016805751975089e-07]","[1.096786057327922e-05, 1.1901667354851241e-05, 1.1613310966129004e-05, 1.2354309609978162e-05, 1.3122181697217448e-05]"
37,"[2.0961617976026567e-07, 2.2794597397794377e-07, 2.212409968355831e-07, 2.3699745616509398e-07, 2.5000928513374947e-07]","[1.3048766558768941e-05, 1.4271641071432194e-05, 1.3687536988099136e-05, 1.497015942712126e-05, 1.54695957775094e-05]"
38,"[2.78875644721112e-07, 3.0203327432413286e-07, 2.9545711500431266e-07, 3.1203170194617953e-07, 3.3384618503854346e-07]","[1.4064945162752698e-05, 1.5275136415539708e-05, 1.4864392674351936e-05, 1.5854746283141137e-05, 1.67965877406037e-05]"
39,"[3.0089902834314885e-07, 3.25879015701545e-07, 3.188634770039201e-07, 3.367497061976355e-07, 3.6029224068931206e-07]","[1.6316540821139216e-05, 1.7805698574709275e-05, 1.7147740106883877e-05, 1.860276366348581e-05, 1.937952379485477e-05]"
40,"[2.1271387038360067e-07, 2.311068153390537e-07, 2.2475110137107512e-07, 2.4017107150439497e-07, 2.5396909294971354e-07]","[1.313454904234592e-05, 1.4309731243103244e-05, 1.3845205661152929e-05, 1.4935484339894666e-05, 1.5645774531867008e-05]"
41,"[1.7448470631927754e-07, 1.9044286512493558e-07, 1.8365915334651635e-07, 1.9926368469604617e-07, 2.0754784201799165e-07]","[1.1267622030480496e-05, 1.237008329387141e-05, 1.178153489297259e-05, 1.3059884607090726e-05, 1.3316260996239228e-05]"
42,"[1.6711654621652417e-07, 1.8287333090070787e-07, 1.755016377549116e-07, 1.9224528655592966e-07, 1.9834096986602658e-07]","[1.1055084625418066e-05, 1.2136604460559377e-05, 1.156895401256916e-05, 1.2823511409770803e-05, 1.3075585182383447e-05]"
43,"[2.557669773842745e-07, 2.767193093587123e-07, 2.714474960739936e-07, 2.8567384343462564e-07, 3.0670290112000594e-07]","[1.4408122725508506e-05, 1.562259713551346e-05, 1.5261393859920198e-05, 1.6186412994831578e-05, 1.724415794530552e-05]"
44,"[2.4006953929909636e-07, 2.5988093641309853e-07, 2.546475734535966e-07, 2.68460667646489e-07, 2.877232204791563e-07]","[1.3519926950342773e-05, 1.4681091570335745e-05, 1.4301402762334305e-05, 1.5249456248437696e-05, 1.615989152394744e-05]"
45,"[2.4501031098509917e-07, 2.656826834994988e-07, 2.593881211613755e-07, 2.753017598298775e-07, 2.9309493065952884e-07]","[1.3593844111104679e-05, 1.4794430420238684e-05, 1.4344821389078243e-05, 1.5418306880459972e-05, 1.6209950430329738e-05]"
46,"[2.9447711679221413e-07, 3.1836497788528924e-07, 3.1265998168398327e-07, 3.2805456104827855e-07, 3.5326309913085097e-07]","[1.6633765763762887e-05, 1.803055829130355e-05, 1.762283720237053e-05, 1.8671510053943354e-05, 1.9912388057135818e-05]"
47,"[2.0892182266904082e-07, 2.2628637515373301e-07, 2.2152072050693877e-07, 2.339807703564672e-07, 2.5029517461452825e-07]","[1.2121692281111837e-05, 1.316080104055212e-05, 1.2823341451443313e-05, 1.366502964108443e-05, 1.4489812690206409e-05]"
48,"[1.8471404050903655e-07, 2.0037464943747557e-07, 1.9558426234567683e-07, 2.0782996129758302e-07, 2.2099721768578347e-07]","[1.0968361351384096e-05, 1.1955880269819086e-05, 1.1560118323664959e-05, 1.2496837458783136e-05, 1.3063555092763247e-05]"
49,"[1.6770176294054323e-07, 1.8208359378094964e-07, 1.7759680260385262e-07, 1.8949551661024744e-07, 2.0066850408159678e-07]","[1.0754444020017742e-05, 1.17696700723652e-05, 1.1278407989033731e-05, 1.2366048816406915e-05, 1.2746782140516615e-05]"
50,"[2.524723021220345e-07, 2.733238541105171e-07, 2.677403296154822e-07, 2.823094286989205e-07, 3.0251976560299156e-07]","[1.3421873691043655e-05, 1.458878809741891e-05, 1.417701919809057e-05, 1.5168349967825627e-05, 1.602006183873726e-05]"
51,"[2.7298368536560533e-07, 2.954170807169704e-07, 2.894863393275089e-07, 3.047712685016714e-07, 3.270934578261859e-07]","[1.4769422280339252e-05, 1.604298376799139e-05, 1.5603883561745466e-05, 1.6653219186234187e-05, 1.76324158637978e-05]"
52,"[3.229072633766822e-07, 3.496976438192538e-07, 3.423115538422752e-07, 3.616556707546808e-07, 3.8678352516482663e-07]","[1.583943217939149e-05, 1.7186985990255562e-05, 1.6759123050179997e-05, 1.7820830718709945e-05, 1.8937165517376384e-05]"
53,"[2.4058617164165927e-07, 2.6007952102651133e-07, 2.555139714971427e-07, 2.681019941438836e-07, 2.886960244414375e-07]","[1.3421366119955654e-05, 1.454789971139308e-05, 1.4221352731077485e-05, 1.5065703699841102e-05, 1.6068883186536396e-05]"
54,"[2.617197502394788e-07, 2.838039773700563e-07, 2.770864405488897e-07, 2.93852720406028e-07, 3.1309321596522715e-07]","[1.3276826057672077e-05, 1.447615884405011e-05, 1.3984468349342768e-05, 1.5132406082705904e-05, 1.5803410732324794e-05]"
55,"[3.3526207969648853e-07, 3.6254571420358325e-07, 3.5596368856086345e-07, 3.739196699041588e-07, 4.0219316846119116e-07]","[1.5640608806620845e-05, 1.7006225242362467e-05, 1.6531736739112105e-05, 1.771143706475376e-05, 1.8680352970056453e-05]"
56,"[3.535816179753584e-07, 3.827310233070263e-07, 3.748932582820868e-07, 3.9523636269505334e-07, 4.2359461315951303e-07]","[1.7148745941351357e-05, 1.8626410633562426e-05, 1.812647852239211e-05, 1.933823811561577e-05, 2.0482539892573598e-05]"
57,"[3.6330805011372286e-07, 3.9295518145454597e-07, 3.8538054608712125e-07, 4.049914438384486e-07, 4.354416208094256e-07]","[1.8393930671320464e-05, 1.992111387227476e-05, 1.9491304382078526e-05, 2.058326061985226e-05, 2.2023698262528923e-05]"
58,"[3.925192890087593e-07, 4.246602477774464e-07, 4.162549380065364e-07, 4.3790055600479815e-07, 4.7032915008165937e-07]","[1.941794254786671e-05, 2.1074352768007204e-05, 2.0528419010147844e-05, 2.184110415329572e-05, 2.3196966414426372e-05]"
59,"[4.3649379820264975e-07, 4.7149932894849363e-07, 4.6374982200589746e-07, 4.85232926302391e-07, 5.23971116779385e-07]","[2.2945934154208118e-05, 2.4856940161185923e-05, 2.4307809247530355e-05, 2.5689275649482746e-05, 2.7466214796331872e-05]"
60,"[3.9089675053826747e-07, 4.2222363708720457e-07, 4.1543711911067745e-07, 4.345246466595735e-07, 4.6937884708472874e-07]","[1.8782749753363527e-05, 2.035632177430872e-05, 1.9901440552519373e-05, 2.1072394626980535e-05, 2.248698764112898e-05]"
61,"[4.37555804702589e-07, 4.7246474413767265e-07, 4.6510641213741317e-07, 4.859379744410712e-07, 5.254966942849536e-07]","[2.143601124731548e-05, 2.3204393057169152e-05, 2.272826358996027e-05, 2.3958632599939032e-05, 2.5680794339456775e-05]"
62,"[4.3472920912113277e-07, 4.701880480653787e-07, 4.612125792855772e-07, 4.846421951608959e-07, 5.211235284186885e-07]","[2.087537366947711e-05, 2.2644027198988896e-05, 2.2087381066471415e-05, 2.3454447550923164e-05, 2.4957918607006585e-05]"
63,"[4.159497419581493e-07, 4.499799604927866e-07, 4.411914103899247e-07, 4.640043839283061e-07, 4.98504910352126e-07]","[2.1209341623323153e-05, 2.2997464125530065e-05, 2.2442434722680356e-05, 2.379805985103021e-05, 2.5359229933973034e-05]"
64,"[4.5889732068157457e-07, 4.958075439595792e-07, 4.873500228515277e-07, 5.101812543622708e-07, 5.506434119334736e-07]","[2.277120884236015e-05, 2.4618894925373618e-05, 2.4171372392819194e-05, 2.5364924914328425e-05, 2.731070011748969e-05]"
65,"[4.800695877500377e-07, 5.182196088404588e-07, 5.10377781241879e-07, 5.326744985556498e-07, 5.766447362473709e-07]","[2.1654495970349442e-05, 2.3434733613641612e-05, 2.296801253848386e-05, 2.4189608305544962e-05, 2.595152205865009e-05]"
66,"[3.449725766027403e-07, 3.7280829285891593e-07, 3.664403377276373e-07, 3.839953237976211e-07, 4.140258279496181e-07]","[1.7565834812553716e-05, 1.901878091954156e-05, 1.862724195897061e-05, 1.965241078913446e-05, 2.104692451446624e-05]"
67,"[4.17550650834921e-07, 4.514712524231576e-07, 4.4317430131275485e-07, 4.6516985419777163e-07, 5.007344810033066e-07]","[1.9527793788847093e-05, 2.1173907215944046e-05, 2.067216357052893e-05, 2.1920932666001227e-05, 2.3358418167969953e-05]"
68,"[4.298446474986235e-07, 4.6438872099830637e-07, 4.566030782179063e-07, 4.779834956306226e-07, 5.158986826786118e-07]","[2.102672055512377e-05, 2.2761356573899284e-05, 2.2299051569369375e-05, 2.350736835749142e-05, 2.5195638589614946e-05]"
69,"[4.6148968767094e-07, 4.987754651679737e-07, 4.898858681713909e-07, 5.134973937978197e-07, 5.535152893784593e-07]","[2.3017693175836233e-05, 2.4928857043949738e-05, 2.4387266576304168e-05, 2.5750353410978592e-05, 2.755597778159991e-05]"
70,"[4.1522755388216243e-07, 4.495728232227914e-07, 4.401014753733685e-07, 4.6416883164226903e-07, 4.972791672097782e-07]","[2.076143994480062e-05, 2.2544140741795473e-05, 2.194341733152013e-05, 2.3389449846154348e-05, 2.47957353739486e-05]"
71,"[3.855876228648261e-07, 4.1715600757468457e-07, 4.0911311760228084e-07, 4.304746916674199e-07, 4.622485649363691e-07]","[2.0236465186756192e-05, 2.1992524513925107e-05, 2.1375568217051205e-05, 2.2854272342796256e-05, 2.4154485143601297e-05]"
72,"[3.1302864635997683e-07, 3.382063984139877e-07, 3.325893327767999e-07, 3.4820062300418396e-07, 3.7577640314426927e-07]","[1.769634173409794e-05, 1.9218948438416086e-05, 1.8697036632467002e-05, 1.9940254092341886e-05, 2.1127747935073253e-05]"
73,"[3.6590402264504523e-07, 3.957431196984801e-07, 3.882823176949083e-07, 4.0792241937875597e-07, 4.387151578048318e-07]","[1.8680413632514288e-05, 2.026220102327266e-05, 1.9761709930926267e-05, 2.0980887674707827e-05, 2.2330157631562637e-05]"
74,"[3.7459759321503857e-07, 4.061545253408207e-07, 3.965805439413275e-07, 4.20457133796045e-07, 4.481123422034062e-07]","[1.800340023388085e-05, 1.9601352848990248e-05, 1.8992145320360306e-05, 2.0445359823534302e-05, 2.1461707898180514e-05]"
75,"[2.5876615150009423e-07, 2.798601857245717e-07, 2.747569168635573e-07, 2.88899948974823e-07, 3.104373773929842e-07]","[1.4414873515335553e-05, 1.56413879733901e-05, 1.5258958396950203e-05, 1.6226451920731807e-05, 1.7241622653950873e-05]"
76,"[2.5400287782671425e-07, 2.7473959612443327e-07, 2.695767976677174e-07, 2.833758606042736e-07, 3.045878156080381e-07]","[1.5032888614688627e-05, 1.6316698375871162e-05, 1.5896869330524466e-05, 1.6920225389503984e-05, 1.796310630292171e-05]"
77,"[1.84509951213493e-07, 2.01082575289955e-07, 1.9441604119634849e-07, 2.099241856524176e-07, 2.1970263188909767e-07]","[1.1500804911547089e-05, 1.2541870863155902e-05, 1.2113801121199485e-05, 1.3115620918154784e-05, 1.3689350404609802e-05]"
78,"[2.0867613282557415e-07, 2.274037622368703e-07, 2.197811871695085e-07, 2.3725958993932824e-07, 2.483691477337305e-07]","[1.2261163316617339e-05, 1.338426619493738e-05, 1.2901340639772065e-05, 1.4013757482027206e-05, 1.4579669734131211e-05]"
79,"[3.118197260707732e-07, 3.3805558249807905e-07, 3.2995094503618175e-07, 3.4968302882786043e-07, 3.728350756113169e-07]","[1.7472770033072775e-05, 1.899118921333169e-05, 1.8444453366399427e-05, 1.9726994663981995e-05, 2.084288608555407e-05]"
80,"[3.7998458639470015e-07, 4.1060838773197784e-07, 4.035711844074886e-07, 4.22761893752136e-07, 4.559822253002018e-07]","[1.9237340351021698e-05, 2.08048677578012e-05, 2.0423333051646125e-05, 2.145865581531221e-05, 2.307578316098449e-05]"
81,"[3.8122264530901624e-07, 4.124539133661795e-07, 4.043274956130494e-07, 4.2547758504194126e-07, 4.568509326583429e-07]","[1.8340198975684457e-05, 1.9915623154260887e-05, 1.9382532183507866e-05, 2.0661913587766772e-05, 2.190212675692042e-05]"
82,"[4.4743644209675234e-07, 4.837741598083021e-07, 4.7488937216705765e-07, 4.986190314411262e-07, 5.365703732014488e-07]","[2.1867115494176244e-05, 2.3644053195827157e-05, 2.3211274895957355e-05, 2.4367758749008527e-05, 2.6225933165738472e-05]"
83,"[4.4291801929557523e-07, 4.788535776777234e-07, 4.7008540113500333e-07, 4.932608946267831e-07, 5.311440749148074e-07]","[2.172330432364775e-05, 2.354957980472712e-05, 2.2991777139527586e-05, 2.436087935930771e-05, 2.5979820986159067e-05]"
84,"[4.2131147503982183e-07, 4.5568045718603155e-07, 4.470630417396276e-07, 4.6972196059348445e-07, 5.051333144795933e-07]","[2.0249688846933984e-05, 2.1957322749879235e-05, 2.1428897227494516e-05, 2.2725914989127617e-05, 2.4213919415054432e-05]"
85,"[4.5426707534772755e-07, 4.913742713159994e-07, 4.818617152301349e-07, 5.064483111662023e-07, 5.444572351090361e-07]","[2.0932378684310457e-05, 2.2683563579287282e-05, 2.2167939956435226e-05, 2.3457952961605368e-05, 2.5048536150835854e-05]"
86,"[4.898748628234765e-07, 5.291358868345332e-07, 5.205070991581974e-07, 5.443341663879795e-07, 5.880972774000274e-07]","[2.338325733351039e-05, 2.5276876962460305e-05, 2.4830353716131696e-05, 2.604340515386174e-05, 2.8054988690279812e-05]"
87,"[4.655303576562323e-07, 5.038529977988789e-07, 4.933503153802116e-07, 5.19787473190208e-07, 5.574537573886383e-07]","[2.3472210864429363e-05, 2.5449819035816307e-05, 2.483341708528469e-05, 2.632742201669744e-05, 2.8061166519675284e-05]"
88,"[4.227385266183929e-07, 4.5736504638056137e-07, 4.4838437911171205e-07, 4.716565664111399e-07, 5.066310684188702e-07]","[2.075457165230773e-05, 2.2516153346826542e-05, 2.1952299957159235e-05, 2.3322504512302728e-05, 2.480555654471003e-05]"
89,"[4.730128269866936e-07, 5.112003856138956e-07, 5.023160370266288e-07, 5.262332603492036e-07, 5.675514438023579e-07]","[2.3758932411649188e-05, 2.5769276034885626e-05, 2.5129096588964463e-05, 2.666965135072875e-05, 2.839540213186607e-05]"
90,"[4.680762044935119e-07, 5.057849520473114e-07, 4.970185920069516e-07, 5.206170124544697e-07, 5.615685064416437e-07]","[2.28494370389718e-05, 2.4752184006373617e-05, 2.4198754468746532e-05, 2.5571843169356536e-05, 2.734336614127435e-05]"
91,"[3.350141076963979e-07, 3.6321758304455485e-07, 3.546156786906531e-07, 3.759630864634655e-07, 4.0069981405534116e-07]","[1.763258154614333e-05, 1.9203154509454915e-05, 1.85707802911122e-05, 2.0003428938956746e-05, 2.098673634288019e-05]"
92,"[2.433922714175848e-07, 2.632781702501231e-07, 2.5835375757007255e-07, 2.7174649879386367e-07, 2.919072508238871e-07]","[1.54926003104226e-05, 1.6825457857973488e-05, 1.637746121404515e-05, 1.746856157246204e-05, 1.8506249178841672e-05]"
93,"[4.376512635057598e-07, 4.7323081877638046e-07, 4.643932388186473e-07, 4.875958339014493e-07, 5.247155214723264e-07]","[2.082075057886057e-05, 2.2578509348967893e-05, 2.2027273589025483e-05, 2.3365999787227783e-05, 2.489020458229294e-05]"
94,"[4.7503868327407846e-07, 5.129259813818824e-07, 5.047932259415548e-07, 5.273644385410294e-07, 5.703445536979877e-07]","[2.2346392116064027e-05, 2.4165520702703462e-05, 2.3716062073055312e-05, 2.4908727650381172e-05, 2.6796414714993363e-05]"
95,"[5.149476428491057e-07, 5.561660018460784e-07, 5.470917772894995e-07, 5.719706930858056e-07, 6.181378222534109e-07]","[2.4487398191220452e-05, 2.6539641547939743e-05, 2.591924465318325e-05, 2.7438103671252766e-05, 2.9287784261093092e-05]"
96,"[5.364046537658231e-07, 5.800475131529783e-07, 5.691706233731223e-07, 5.976357199780263e-07, 6.43100808640753e-07]","[2.5080183428980186e-05, 2.7166789921691314e-05, 2.6566623729796916e-05, 2.8067882671807042e-05, 3.001862625063177e-05]"
97,"[5.794955934098364e-07, 6.269107911610832e-07, 6.145063547972296e-07, 6.461338777646433e-07, 6.94338418201357e-07]","[2.7894307922821384e-05, 3.0251220641396188e-05, 2.9504450326400513e-05, 3.130341655045134e-05, 3.333959368449377e-05]"
98,"[5.788781199635482e-07, 6.258601551813602e-07, 6.143023889042146e-07, 6.445608182699947e-07, 6.940964370693928e-07]","[2.9541243010940622e-05, 3.194029569715936e-05, 3.1358558011994685e-05, 3.291489820234872e-05, 3.543134724038575e-05]"
99,"[4.4932651490318485e-07, 4.853615281791268e-07, 4.773565994534224e-07, 4.993552684366273e-07, 5.393461071575965e-07]","[2.343082880478831e-05, 2.536001014517257e-05, 2.4844669525712467e-05, 2.6174852285622144e-05, 2.8072183608371713e-05]"
100,"[5.124571869358135e-07, 5.538564395888893e-07, 5.441224649406303e-07, 5.702917620657048e-07, 6.147867426116779e-07]","[2.2954189240996457e-05, 2.4873894655520176e-05, 2.4313103573309193e-05, 2.572581018679879e-05, 2.7472195404332472e-05]"
101,"[5.084315948607094e-07, 5.498462793928592e-07, 5.394678821389973e-07, 5.6683081989444e-07, 6.095431152360189e-07]","[2.340201269060533e-05, 2.5342524858282028e-05, 2.4806296043893944e-05, 2.618841979548191e-05, 2.8028984563981677e-05]"
102,"[5.317150990088283e-07, 5.746142243044725e-07, 5.645063898080309e-07, 5.91345786778957e-07, 6.378264670304926e-07]","[2.7551252667001892e-05, 2.9796509156053596e-05, 2.9227369685695362e-05, 3.0703482189401865e-05, 3.3024031814824397e-05]"
103,"[5.30906275863022e-07, 5.73585874898801e-07, 5.637636606894281e-07, 5.900663780685829e-07, 6.3698311305717e-07]","[2.6758049723982046e-05, 2.8921091152338017e-05, 2.8410630172574222e-05, 2.9783680822171933e-05, 3.210050422959957e-05]"
104,"[2.2620178125469598e-07, 2.4500774815744805e-07, 2.3990900673555153e-07, 2.533251944955878e-07, 2.71070194000002e-07]","[1.2020548907715271e-05, 1.302904495452425e-05, 1.2743092240124814e-05, 1.3498927571956209e-05, 1.4398320464019857e-05]"
