epoch,stft_mean_power,wavelet_mean_power
45,"[1.6190497666063113e-07, 2.3697607263538743e-07, 2.843714159530012e-07, 2.9793340773649255e-07, 1.97768356098823e-07]","[6.8607304936738695e-06, 1.0619825071824084e-05, 1.352666430526201e-05, 1.3076436969884674e-05, 9.3376813479013e-06]"
46,"[1.7762440194681618e-07, 2.50334934073536e-07, 2.8457420495539955e-07, 3.1932919098743005e-07, 1.9976870192796593e-07]","[7.226969916297772e-06, 1.0712646319121571e-05, 1.2945673293327247e-05, 1.340934370045791e-05, 9.006239008381493e-06]"
47,"[7.834405063436894e-08, 1.2126026037354352e-07, 1.542013905039673e-07, 1.4931704636522162e-07, 1.0650158590318772e-07]","[5.649514083332109e-06, 8.75643199353214e-06, 1.1102305613986766e-05, 1.0781922146501654e-05, 7.672650030047698e-06]"
48,"[9.587649487377883e-08, 1.4766897454735572e-07, 1.857722172737769e-07, 1.822661812820007e-07, 1.2853919276321464e-07]","[6.287753926117041e-06, 9.725878885716452e-06, 1.2282979445379073e-05, 1.198646029379133e-05, 8.494447074469764e-06]"
49,"[8.066660177905711e-08, 1.2456502184511744e-07, 1.5734363463277205e-07, 1.5357750827099934e-07, 1.0879301103005326e-07]","[6.008714602333297e-06, 9.266783470992133e-06, 1.1665733269737614e-05, 1.1432934357277659e-05, 8.071367361201991e-06]"
50,"[1.0307104756945894e-07, 1.5369692213825704e-07, 1.8949262353907485e-07, 1.9175801157268324e-07, 1.3128866965295578e-07]","[5.778241856423582e-06, 8.877360835309923e-06, 1.1273446012110718e-05, 1.0955054771909294e-05, 7.78326832445631e-06]"
51,"[9.632946409162431e-08, 1.4614993335789915e-07, 1.8153288966169024e-07, 1.8134955745773356e-07, 1.2579752253115606e-07]","[5.917340063218564e-06, 9.032883373203208e-06, 1.12674951303837e-05, 1.118468756397562e-05, 7.804517063478144e-06]"
52,"[1.1694882578866581e-07, 1.7398848176598434e-07, 2.1128728811716696e-07, 2.1749767999597658e-07, 1.4679769478521478e-07]","[6.433488290560454e-06, 9.880155327656958e-06, 1.2395261604933956e-05, 1.2207298605956674e-05, 8.579460736813846e-06]"
53,"[8.442201959076553e-08, 1.2784977551694116e-07, 1.5862470318231652e-07, 1.5869588380064085e-07, 1.0992360292945288e-07]","[4.962592421866043e-06, 7.645950370977845e-06, 9.639791804048415e-06, 9.434362439934097e-06, 6.666900475791467e-06]"
54,"[8.420403948653123e-08, 1.293286890084314e-07, 1.6314743850806058e-07, 1.5964516387467746e-07, 1.1279695950749246e-07]","[5.510715649184755e-06, 8.562453644403301e-06, 1.0898935411047341e-05, 1.0532631465600304e-05, 7.526935464868474e-06]"
55,"[1.2459212639469593e-07, 1.8191584532511183e-07, 2.1582772120619922e-07, 2.2908510433151543e-07, 1.5061960748798766e-07]","[6.446967624595018e-06, 1.0015189763391984e-05, 1.2708065963464614e-05, 1.232336148965836e-05, 8.782591049767346e-06]"
56,"[1.0790808638973523e-07, 1.675911510828712e-07, 2.1353407440053566e-07, 2.0615424822154875e-07, 1.4740177418182556e-07]","[6.0535133570293546e-06, 9.36450596138792e-06, 1.184515697425e-05, 1.1539147342463386e-05, 8.188984463063865e-06]"
57,"[9.481486273351447e-08, 1.473746114190405e-07, 1.8732495788397406e-07, 1.8128818858225423e-07, 1.2941251027065934e-07]","[6.120939460796011e-06, 9.500042141281122e-06, 1.204737669738153e-05, 1.1693065025714488e-05, 8.32638492532342e-06]"
58,"[1.1310101696923866e-07, 1.7367441697853312e-07, 2.1829368336360403e-07, 2.1458470434320817e-07, 1.5102567904625276e-07]","[6.729191915175189e-06, 1.0480631915990017e-05, 1.334131507582818e-05, 1.2883705372781269e-05, 9.215608778343963e-06]"
59,"[1.0184662203813009e-07, 1.5784913581086288e-07, 1.9984209891320907e-07, 1.943827844923981e-07, 1.381510595984341e-07]","[6.562900957590069e-06, 1.0172868493457974e-05, 1.2878531846296832e-05, 1.2527443112272698e-05, 8.903187845771955e-06]"
60,"[1.1070038786191335e-07, 1.688355298334728e-07, 2.0969822744113019e-07, 2.0917791324770128e-07, 1.4538832509739706e-07]","[6.690980368614088e-06, 1.0403924069721702e-05, 1.3217276869021354e-05, 1.279724055361432e-05, 9.132745613378832e-06]"
61,"[9.853118503669719e-08, 1.5323516368598728e-07, 1.9478405982789965e-07, 1.884744036031256e-07, 1.3457852034192172e-07]","[5.987633770896727e-06, 9.314867532092305e-06, 1.1846508615422844e-05, 1.1455040306570283e-05, 8.184020796566409e-06]"
62,"[9.413864935470406e-08, 1.461669994342976e-07, 1.8559436375632197e-07, 1.798688159043804e-07, 1.282461002456993e-07]","[6.224441640461754e-06, 9.687885325451109e-06, 1.2328703825645343e-05, 1.1911580924520189e-05, 8.5162966280752e-06]"
63,"[9.813302080301388e-08, 1.521736768882035e-07, 1.929396189062967e-07, 1.8734715166353568e-07, 1.3334209219119002e-07]","[6.514216051309516e-06, 1.0113096624931819e-05, 1.2826012473685535e-05, 1.2446709758881792e-05, 8.864555612611238e-06]"
64,"[1.1171764848453149e-07, 1.702559689960873e-07, 2.11884807719725e-07, 2.109541884372929e-07, 1.4680505798906864e-07]","[6.895000001803942e-06, 1.0686490319980534e-05, 1.3515843957766838e-05, 1.3161638234574428e-05, 9.345637238099744e-06]"
65,"[1.3782559039922402e-07, 2.0490428986465913e-07, 2.5285308888704506e-07, 2.5573928139496296e-07, 1.7508620194965927e-07]","[6.455735176940825e-06, 9.811922557613455e-06, 1.2373079518576948e-05, 1.2156773296605156e-05, 8.545272376859965e-06]"
66,"[9.297007141515554e-08, 1.4159018124251147e-07, 1.7604591331198896e-07, 1.7547671818795077e-07, 1.2198553809280954e-07]","[6.091143357609018e-06, 9.406224628138734e-06, 1.185803766203938e-05, 1.1599340976117857e-05, 8.202630702907181e-06]"
67,"[8.854002078800013e-08, 1.3424149895170644e-07, 1.661297337217134e-07, 1.6664094227581565e-07, 1.1518579796844738e-07]","[6.046295735236491e-06, 9.321752488358746e-06, 1.1737787243088214e-05, 1.1501539843885957e-05, 8.120495072700046e-06]"
68,"[9.667394041166991e-08, 1.4719214587660457e-07, 1.8476648925543224e-07, 1.8223097442909694e-07, 1.2775890765690193e-07]","[5.836191527950551e-06, 8.98992688655366e-06, 1.1318892675293735e-05, 1.1094825778052889e-05, 7.83035733375317e-06]"
69,"[8.470561930011191e-08, 1.3058689041850948e-07, 1.6476064173992282e-07, 1.611025581907472e-07, 1.1393475967549514e-07]","[5.75118151274848e-06, 8.920653902203544e-06, 1.131861677120762e-05, 1.0981131381899702e-05, 7.821356199043131e-06]"
70,"[1.4321953464539383e-07, 2.1140920915959297e-07, 2.546930455964809e-07, 2.6498027100214957e-07, 1.7726327304069753e-07]","[6.119614086707975e-06, 9.450513707985561e-06, 1.1971562732224897e-05, 1.1648913825375518e-05, 8.27254741228621e-06]"
71,"[1.1538327621692891e-07, 1.6851267346150323e-07, 1.996424917706277e-07, 2.1213594436876897e-07, 1.3928390903253703e-07]","[6.0314213423924084e-06, 9.25968730812909e-06, 1.1612801365377424e-05, 1.1441971282656777e-05, 8.038342214473298e-06]"
72,"[8.468391062528311e-08, 1.304707581458704e-07, 1.6492259222979242e-07, 1.6096946254463123e-07, 1.1399130497655133e-07]","[6.07465218511442e-06, 9.382154255044635e-06, 1.1844945274380708e-05, 1.1567678552230998e-05, 8.19128843636387e-06]"
73,"[9.770332766293086e-08, 1.4727920089250855e-07, 1.8366290447831897e-07, 1.8305182618458745e-07, 1.2710239367100372e-07]","[6.203007863930512e-06, 9.485670966917614e-06, 1.1887827190012947e-05, 1.1736033352650534e-05, 8.226135639848686e-06]"
74,"[8.183762199019971e-08, 1.2560136227616334e-07, 1.577058105929911e-07, 1.552031799729317e-07, 1.091319398620386e-07]","[5.7111994660726035e-06, 8.777271451735983e-06, 1.101492734911236e-05, 1.0842196317150074e-05, 7.624007236781235e-06]"
75,"[8.566836756965393e-08, 1.2917580956175552e-07, 1.601318450063195e-07, 1.6057490285105512e-07, 1.1089730318417034e-07]","[5.593619193676624e-06, 8.652469071079851e-06, 1.0947691840663206e-05, 1.0661627032841585e-05, 7.5679650564236966e-06]"
76,"[1.196621887727382e-07, 1.8313715385339552e-07, 2.31211290493878e-07, 2.2643062990165495e-07, 1.5974643955656122e-07]","[6.654119682231451e-06, 1.026347377051178e-05, 1.3004487030054804e-05, 1.2653538192879848e-05, 8.985936864255734e-06]"
77,"[9.079605117420915e-08, 1.4023605362642837e-07, 1.7727502045629606e-07, 1.7288224629087052e-07, 1.22559217335518e-07]","[6.2612943847769906e-06, 9.698484028356827e-06, 1.2277428769195897e-05, 1.194563692108287e-05, 8.487130011601344e-06]"
78,"[8.67241554772734e-08, 1.3338461656922836e-07, 1.6807027142139378e-07, 1.6467008618574366e-07, 1.1623931789624076e-07]","[5.925127012727991e-06, 9.153349125768521e-06, 1.1564209501296016e-05, 1.1284056699293905e-05, 7.995919592549292e-06]"
79,"[1.3025115815579793e-07, 1.9473120835204104e-07, 2.3974759351093156e-07, 2.4279365210217137e-07, 1.6627895790591577e-07]","[5.520717038799824e-06, 8.400928711629387e-06, 1.060832212099985e-05, 1.040204523694696e-05, 7.326029671152911e-06]"
80,"[2.4800881246720065e-07, 3.5119713269861276e-07, 4.1040620507318495e-07, 4.46734854461987e-07, 2.864901258730587e-07]","[7.728221773661474e-06, 1.151738731528418e-05, 1.4290730794444547e-05, 1.4357822199432025e-05, 9.893910148148921e-06]"
81,"[4.413687861993656e-07, 5.927678570761886e-07, 6.277356351979887e-07, 7.709940590325812e-07, 4.453603772988347e-07]","[1.0834412520475092e-05, 1.600652159736955e-05, 1.9461245885577997e-05, 2.0041908806522747e-05, 1.3517558812754931e-05]"
82,"[1.59925133117798e-07, 2.448156178872887e-07, 3.097408793282617e-07, 3.0253631136360665e-07, 2.138474258300143e-07]","[7.0303871888297545e-06, 1.0818887750215985e-05, 1.3613272081640526e-05, 1.3356511405879313e-05, 9.417823730906973e-06]"
83,"[2.0325431183759397e-07, 3.084877279013106e-07, 3.853076864211446e-07, 3.8246117990295214e-07, 2.6664260688464183e-07]","[7.781336589251216e-06, 1.2002967835237619e-05, 1.5163554068034006e-05, 1.48026909825802e-05, 1.0483726972161318e-05]"
84,"[1.1356008227286142e-07, 1.7517911219814877e-07, 2.2105552615779672e-07, 2.160737874914116e-07, 1.5286404541569777e-07]","[7.166547626850255e-06, 1.100741484427322e-05, 1.3796421920929074e-05, 1.3600690764963569e-05, 9.551465296943486e-06]"
85,"[1.2852209083408486e-07, 1.9369256023799188e-07, 2.438772767172666e-07, 2.402497833204933e-07, 1.685719172081875e-07]","[6.93821589249947e-06, 1.055537949136451e-05, 1.31272231306687e-05, 1.3085423450578681e-05, 9.096114240161426e-06]"
86,"[1.9957801877097958e-07, 2.6506669550770107e-07, 2.8184477726951996e-07, 3.4593696608360135e-07, 1.9954168795260666e-07]","[7.588115233173831e-06, 1.1057467541696411e-05, 1.3130886315103028e-05, 1.3927125333687224e-05, 9.15641758650753e-06]"
87,"[2.5030054390926755e-07, 3.488262784846353e-07, 3.918364216712395e-07, 4.470491544109268e-07, 2.754690308034625e-07]","[7.667802761807994e-06, 1.1560812781135731e-05, 1.4378386142377278e-05, 1.4366472928889792e-05, 9.955031981736787e-06]"
88,"[1.0028375976532293e-07, 1.5266290710664754e-07, 1.9017138055976801e-07, 1.8917241368416335e-07, 1.3173572186292096e-07]","[6.053682932362341e-06, 9.286679648826975e-06, 1.1631485486927275e-05, 1.1479127664040014e-05, 8.053094362040873e-06]"
89,"[9.396762698858101e-08, 1.4307181242919358e-07, 1.7867636260512526e-07, 1.7720834976818697e-07, 1.2372166687239685e-07]","[6.08262732655615e-06, 9.267973222098626e-06, 1.153267993487156e-05, 1.1483631837303482e-05, 7.991507619785099e-06]"
90,"[9.89007125032642e-08, 1.4948214900005424e-07, 1.8488523749832644e-07, 1.856869943045449e-07, 1.281880945256654e-07]","[5.808074600916292e-06, 8.8429901842556e-06, 1.099070805689431e-05, 1.0960361211526278e-05, 7.6175043885855816e-06]"
91,"[8.728666673311375e-08, 1.3409896771390722e-07, 1.6865480891731295e-07, 1.6563069767553143e-07, 1.1667361425599897e-07]","[5.538022408250619e-06, 8.522318453305737e-06, 1.07264534373903e-05, 1.0520724171080675e-05, 7.420540808332943e-06]"
92,"[2.2425662519439465e-07, 3.040960707802588e-07, 3.2874435766526454e-07, 3.9406825954751073e-07, 2.32197587158506e-07]","[7.684107108875191e-06, 1.1174129814722568e-05, 1.336038462985206e-05, 1.4077943274780497e-05, 9.299208777456454e-06]"
93,"[1.190276146712029e-07, 1.796641716250976e-07, 2.2570586178347614e-07, 2.2325821555659518e-07, 1.5593416691446227e-07]","[6.154080692223989e-06, 9.542031552571817e-06, 1.2167516304285165e-05, 1.1742121891788443e-05, 8.400461965530573e-06]"
94,"[9.889626344243309e-08, 1.530041369174239e-07, 1.9460333347446532e-07, 1.883611324160803e-07, 1.34398285220986e-07]","[5.734386980712034e-06, 8.903439534719462e-06, 1.1327704782799416e-05, 1.095411266735401e-05, 7.823718400993141e-06]"
95,"[1.396331507277055e-07, 1.9489743859567778e-07, 2.228689852665785e-07, 2.496114205694089e-07, 1.5602023287436174e-07]","[5.914163166898996e-06, 8.977465124086647e-06, 1.1183167913983402e-05, 1.1134420523826844e-05, 7.744894369163243e-06]"
96,"[1.1401097055250315e-07, 1.7400066788222463e-07, 2.1852583519678719e-07, 2.153228120196833e-07, 1.5111686929403512e-07]","[5.870222578976966e-06, 9.115068679685008e-06, 1.1590460194167113e-05, 1.1215281805239312e-05, 8.006020610552657e-06]"
97,"[9.219245648634261e-08, 1.4203682780463603e-07, 1.7906691140571318e-07, 1.7526375408378197e-07, 1.2383305628628063e-07]","[5.7235275612245085e-06, 8.85836874545826e-06, 1.1202181532746384e-05, 1.0914273134759653e-05, 7.745189865988492e-06]"
98,"[1.0041367875639535e-07, 1.5520524289865894e-07, 1.9654383255575548e-07, 1.912739191297702e-07, 1.358396394718886e-07]","[6.383106730679649e-06, 9.858975032203498e-06, 1.243997308258288e-05, 1.2156090053950945e-05, 8.603634097299923e-06]"
99,"[1.490231350418086e-07, 2.245315015234916e-07, 2.7787484580842676e-07, 2.792392749906956e-07, 1.9263587071589415e-07]","[5.956427669595499e-06, 9.182502306612796e-06, 1.1692302572464548e-05, 1.1321234115275679e-05, 8.069450371268194e-06]"
100,"[1.7680085565485245e-07, 2.481075608353624e-07, 2.8174836252424053e-07, 3.164489784807473e-07, 1.9790953809190622e-07]","[6.679998953366569e-06, 1.0114996397152967e-05, 1.2565291876703742e-05, 1.2557660875782261e-05, 8.704474302849752e-06]"
101,"[1.4282920852657227e-07, 2.0959971915326641e-07, 2.487053669923761e-07, 2.6344946523675345e-07, 1.73623011346189e-07]","[6.3790315442855555e-06, 9.886086128785664e-06, 1.252336154711562e-05, 1.2174303551821287e-05, 8.656241903632847e-06]"
102,"[8.921880121103554e-08, 1.375195998567883e-07, 1.7331162181031853e-07, 1.6967091823321443e-07, 1.1988142838216377e-07]","[6.205809361733853e-06, 9.625022257405615e-06, 1.2204849283240932e-05, 1.184922057280746e-05, 8.434864316627291e-06]"
103,"[9.312538234250863e-08, 1.4305753734270728e-07, 1.797558541397791e-07, 1.767044737726841e-07, 1.2437606944709016e-07]","[6.162209815185176e-06, 9.471824126690337e-06, 1.190572102657924e-05, 1.1697926440567277e-05, 8.237789227745985e-06]"
104,"[8.734267011505149e-08, 1.3129119558654112e-07, 1.6148758456264907e-07, 1.634602465409158e-07, 1.1203564342283398e-07]","[4.854929466620042e-06, 7.531496841794918e-06, 9.566331985925253e-06, 9.269775320478464e-06, 6.609145862442405e-06]"
105,"[9.580725808359297e-08, 1.4725103302076365e-07, 1.85354369736551e-07, 1.8183830570942682e-07, 1.282155506802561e-07]","[6.708765898417878e-06, 1.0383364008490756e-05, 1.3148708572937484e-05, 1.2791424468224245e-05, 9.088306067737239e-06]"
