mean,std,variance,skew,kurtosis,rms,zcr,delta_power,delta_relative_power,theta_power,theta_relative_power,alpha_power,alpha_relative_power,beta_power,beta_relative_power,gamma_power,gamma_relative_power,epoch
"[-6.82811118e-09  3.77408118e-08  9.51790645e-08  8.23939762e-08
  8.98923066e-08]","[8.03992499e-06 6.37609116e-06 1.60917579e-05 2.10475144e-05
 2.23914254e-05]","[6.46403938e-11 4.06545384e-11 2.58944672e-10 4.42997863e-10
 5.01375930e-10]",[-0.19204803 -0.22154537  0.34734761 -0.1491244   0.10589839],[8.68659598 3.26240621 4.4111852  5.15020833 5.44392555],"[8.03992789e-06 6.37620285e-06 1.60920394e-05 2.10476757e-05
 2.23916058e-05]",[0.03339844 0.02981771 0.02376302 0.0219401  0.0202474 ],"[4.54309960e-12 4.10503516e-12 1.60352248e-11 2.89906986e-11
 2.99394500e-11]",[0.51287982 0.46933765 0.48549661 0.52050462 0.52529025],"[3.29220120e-12 3.68133597e-12 1.39183145e-11 2.35654244e-11
 2.40852853e-11]",[0.37166334 0.42089519 0.42140317 0.4230982  0.42257842],"[1.72895069e-12 1.87524005e-12 7.53033025e-12 1.24290162e-11
 1.28702454e-11]",[0.19518478 0.2144003  0.22799492 0.22315297 0.22580957],"[1.23988295e-12 1.05908017e-12 3.06164462e-12 3.11904939e-12
 2.94046517e-12]",[0.13997293 0.12108695 0.09269705 0.05600002 0.05159072],"[6.23336648e-14 6.24250660e-14 1.83374648e-13 1.33825909e-13
 1.24749721e-13]",[0.00703698 0.00713719 0.00555201 0.00240274 0.00218874],361
"[ 2.33991165e-08 -3.08650297e-08 -9.69444090e-08 -8.11602735e-08
 -9.50106326e-08]","[3.70595059e-06 4.00788597e-06 7.56126808e-06 9.34867247e-06
 9.36946659e-06]","[1.37340698e-11 1.60631499e-11 5.71727749e-11 8.73976769e-11
 8.77869042e-11]","[2.38665828e+00 4.60962877e-01 1.08056898e-03 1.23872354e-01
 8.56377097e-02]",[34.9468233   5.55912693  0.6961969   0.74055071  0.69645957],"[3.70602446e-06 4.00800481e-06 7.56188952e-06 9.34902476e-06
 9.36994830e-06]",[0.04088542 0.03522135 0.02708333 0.02643229 0.025     ],"[2.06214046e-12 2.12926131e-12 8.37000715e-12 1.28654470e-11
 1.33462504e-11]",[0.33979403 0.34889628 0.42069338 0.40943603 0.42883141],"[2.46578445e-12 2.60307407e-12 9.28540611e-12 1.50102309e-11
 1.51263134e-11]",[0.40630542 0.42653424 0.46670317 0.47769264 0.48602702],"[1.47723436e-12 1.66790253e-12 5.32531137e-12 9.54653010e-12
 9.27431220e-12]",[0.24341476 0.273299   0.26766085 0.30381326 0.29799504],"[1.37245306e-12 1.14640022e-12 2.36724478e-12 3.06586732e-12
 2.56903210e-12]",[0.22614917 0.18784673 0.11898248 0.0975696  0.08254616],"[5.72374861e-14 4.43204335e-14 6.53706552e-14 7.51335069e-14
 4.66442758e-14]",[0.00943144 0.00726225 0.00328566 0.00239108 0.00149874],362
"[-2.24792685e-08  3.48842207e-08  1.05692592e-07  1.06078556e-07
  1.19727061e-07]","[3.29226926e-06 3.44637955e-06 6.44173638e-06 8.18923691e-06
 8.14862808e-06]","[1.08390369e-11 1.18775320e-11 4.14959676e-11 6.70636011e-11
 6.64001396e-11]",[ 0.0216448   0.03537549  0.09043897 -0.03068422  0.01770992],[0.84443481 0.76947823 0.33994213 1.11441814 0.95234286],"[3.29234600e-06 3.44655609e-06 6.44260340e-06 8.18992392e-06
 8.14950760e-06]",[0.04023438 0.03535156 0.02786458 0.028125   0.02630208],"[1.80367246e-12 1.89455150e-12 7.19749815e-12 1.19773406e-11
 1.19860734e-11]",[0.39223888 0.38142298 0.43515901 0.44732455 0.45947833],"[2.15857234e-12 2.42929839e-12 8.53074498e-12 1.37375995e-11
 1.35144251e-11]",[0.46941782 0.48908158 0.5157668  0.51306593 0.5180667 ],"[9.83428587e-13 1.22615951e-12 4.24125189e-12 7.02705773e-12
 6.91236047e-12]",[0.21386307 0.24685812 0.25642507 0.26244352 0.26498085],"[8.70315474e-13 7.89107817e-13 1.70642101e-12 2.13315907e-12
 1.81254344e-12]",[0.18926472 0.15886813 0.10316981 0.0796683  0.06948267],"[4.51071826e-14 3.44039499e-14 4.86699440e-14 5.79610793e-14
 3.42039779e-14]",[0.00980931 0.00692642 0.00294257 0.00216471 0.00131119],363
"[-1.94439991e-08 -1.14957722e-08 -5.69723314e-09  1.63942056e-09
  8.51253632e-09]","[4.83745044e-06 5.20017242e-06 9.79987623e-06 1.73697109e-05
 1.74068661e-05]","[2.34009267e-11 2.70417932e-11 9.60375742e-11 3.01706857e-10
 3.02998988e-10]",[ 0.38993345 -0.5344086  -0.13543458  1.05343215  1.17421534],[11.25932321  5.8535863   2.98880031  7.64500591  7.91590695],"[4.83748951e-06 5.20018513e-06 9.79987789e-06 1.73697110e-05
 1.74068682e-05]",[0.0358724  0.03496094 0.02890625 0.0234375  0.02252604],"[3.47989659e-12 3.20664643e-12 1.05367086e-11 2.58135098e-11
 2.51355510e-11]",[0.490105   0.36825529 0.33901754 0.44310089 0.43479901],"[2.67633744e-12 4.50797244e-12 1.78150809e-11 2.86920070e-11
 2.91644159e-11]",[0.37693257 0.5177012  0.57319844 0.49251163 0.504491  ],"[1.27010440e-12 2.62487442e-12 1.08484156e-11 1.64765119e-11
 1.69545298e-11]",[0.17888018 0.30144386 0.34904668 0.28282698 0.29328232],"[9.52423974e-13 9.81076632e-13 2.60787393e-12 2.99869224e-12
 2.74255768e-12]",[0.1341384  0.11266807 0.08390808 0.05147394 0.04744123],"[4.77031570e-14 4.31773916e-14 1.10510422e-13 1.22439424e-13
 1.12917338e-13]",[0.00671846 0.00495855 0.00355566 0.00210173 0.00195326],364
"[1.78605022e-08 2.24513158e-08 3.30730023e-08 2.96552891e-08
 2.46651975e-08]","[4.03422737e-06 5.48471248e-06 1.19644977e-05 1.38947780e-05
 1.44089594e-05]","[1.62749905e-11 3.00820710e-11 1.43149206e-10 1.93064856e-10
 2.07618112e-10]",[-0.00590886 -0.40364146  0.01483828  0.07399265  0.18508294],[2.99737533 3.65884781 5.18009595 3.95643993 4.45500594],"[4.03426691e-06 5.48475843e-06 1.19645434e-05 1.38948097e-05
 1.44089806e-05]",[0.03645833 0.03203125 0.02708333 0.02421875 0.02161458],"[2.82582950e-12 3.74658799e-12 1.73101508e-11 2.27120103e-11
 2.44092774e-11]",[0.45142683 0.44164917 0.50206473 0.48748864 0.50425451],"[2.77501083e-12 4.11508928e-12 1.62983252e-11 2.21372845e-11
 2.27724835e-11]",[0.44330854 0.48508824 0.47271767 0.47515277 0.4704411 ],"[1.07203548e-12 2.00088399e-12 7.95640283e-12 1.11624596e-11
 1.13265610e-11]",[0.17125788 0.23586494 0.23076802 0.23959007 0.23398765],"[1.14127751e-12 1.08392485e-12 2.81717952e-12 3.44833285e-12
 3.15044166e-12]",[0.18231931 0.12777346 0.08170966 0.07401472 0.06508281],"[4.88906645e-14 3.58812360e-14 5.37733487e-14 6.77002180e-14
 4.57499255e-14]",[0.00781029 0.00422969 0.00155965 0.00145311 0.00094512],365
"[ 1.43439374e-08  2.27229131e-09 -1.04059609e-08 -2.06759876e-08
 -2.63792210e-08]","[3.60853857e-06 4.22835818e-06 8.96891830e-06 1.02406231e-05
 1.05648045e-05]","[1.30215506e-11 1.78790129e-11 8.04414955e-11 1.04870362e-10
 1.11615093e-10]",[-0.0183972   0.07527626  0.0805501   0.12023718  0.12796755],[0.92242862 3.50822874 4.66897827 4.42600249 4.73820001],"[3.60856708e-06 4.22835879e-06 8.96892434e-06 1.02406440e-05
 1.05648374e-05]",[0.03645833 0.0358724  0.03079427 0.02636719 0.02597656],"[2.68338793e-12 3.34176612e-12 1.65162935e-11 1.93784700e-11
 2.11531033e-11]",[0.47389739 0.45204957 0.52718818 0.49904221 0.52030699],"[2.36441296e-12 3.39729995e-12 1.32448444e-11 1.78045256e-11
 1.79099637e-11]",[0.41756509 0.45956178 0.42276588 0.45850936 0.44053486],"[1.02270863e-12 1.55395060e-12 5.67802032e-12 8.47243115e-12
 8.36159162e-12]",[0.18061457 0.21020702 0.18123831 0.21818548 0.20567169],"[9.19468077e-13 1.12672285e-12 3.34887077e-12 3.56191338e-12
 3.36480889e-12]",[0.16238186 0.15241479 0.10689354 0.09172784 0.08276486],"[4.60688642e-14 3.60488571e-14 5.22318991e-14 5.84816307e-14
 3.46716318e-14]",[0.00813595 0.00487642 0.0016672  0.00150604 0.00085282],366
"[-9.41585286e-09 -1.00768138e-08 -1.31461447e-08 -3.15041380e-09
 -4.53905586e-10]","[6.38035539e-06 7.10666554e-06 1.55151052e-05 2.00962421e-05
 2.07963781e-05]","[4.07089349e-11 5.05046951e-11 2.40718489e-10 4.03858948e-10
 4.32489342e-10]",[-1.2550746   0.6744395   1.16788507  1.17009996  1.27430759],[16.68392064  5.58263688  5.81152562  7.08950058  7.76870928],"[6.38036234e-06 7.10667268e-06 1.55151107e-05 2.00962424e-05
 2.07963781e-05]",[0.0311849  0.02877604 0.02239583 0.021875   0.02161458],"[1.00212091e-11 7.94297981e-12 3.35056600e-11 5.77158068e-11
 6.08360926e-11]",[0.66900691 0.54611161 0.55335505 0.59063483 0.59412734],"[6.39045493e-12 6.50476768e-12 2.49704174e-11 3.87240773e-11
 3.97429489e-11]",[0.42662103 0.44722878 0.41239321 0.39628293 0.38813099],"[1.70302437e-12 2.44052166e-12 1.00522262e-11 1.52609679e-11
 1.57515922e-11]",[0.11369238 0.16779562 0.16601524 0.15617315 0.15383058],"[1.02524433e-12 1.10259697e-12 3.06165241e-12 3.87441588e-12
 3.65573403e-12]",[0.06844439 0.07580795 0.05056402 0.03964884 0.03570202],"[4.01297347e-14 3.31184898e-14 5.37748674e-14 5.64571569e-14
 3.68718957e-14]",[0.00267903 0.00227703 0.00088811 0.00057775 0.00036009],367
"[ 9.52256018e-10 -1.99121344e-08 -4.78173017e-08 -6.22318231e-08
 -6.47051319e-08]","[3.48248106e-06 4.26617813e-06 8.83060998e-06 9.98872490e-06
 1.02422121e-05]","[1.21276743e-11 1.82002758e-11 7.79796727e-11 9.97746252e-11
 1.04902910e-10]",[-0.07547364  0.75636204  0.97071552  0.96277692  0.93255227],[0.85565548 4.17467299 7.55874839 7.33414196 8.05060504],"[3.48248119e-06 4.26622460e-06 8.83073945e-06 9.98891876e-06
 1.02424165e-05]",[0.03730469 0.03489583 0.028125   0.02617188 0.02473958],"[2.33773815e-12 3.38343339e-12 1.44791587e-11 1.87928755e-11
 1.94033677e-11]",[0.46405    0.48715573 0.54433865 0.53757135 0.54955492],"[2.07874518e-12 3.01067515e-12 1.18765872e-11 1.55734927e-11
 1.57036253e-11]",[0.4126389  0.43348501 0.44649593 0.44548071 0.44476838],"[8.35138308e-13 1.24118796e-12 4.47310859e-12 6.05176775e-12
 6.07041579e-12]",[0.16577816 0.17870954 0.16816487 0.17311119 0.1719303 ],"[8.72846599e-13 8.86081814e-13 2.11233400e-12 2.63237240e-12
 2.30783072e-12]",[0.1732634  0.12758041 0.07941242 0.07529917 0.0653639 ],"[4.39854360e-14 3.42838689e-14 4.93557520e-14 5.45658684e-14
 3.22043874e-14]",[0.00873128 0.00493628 0.00185551 0.00156086 0.00091211],368
"[-1.53318865e-08  4.36721848e-09  2.71194857e-08  4.47003867e-08
  5.14772664e-08]","[5.92126541e-06 6.69135359e-06 1.20682183e-05 1.75231332e-05
 1.69507290e-05]","[3.50613840e-11 4.47742128e-11 1.45641893e-10 3.07060198e-10
 2.87327212e-10]",[-0.01236527  0.88553604  0.51239727  1.25495679  1.07035466],[10.44932273  9.22399468  7.19216799 11.02794388  9.84054486],"[5.92128526e-06 6.69135501e-06 1.20682488e-05 1.75231902e-05
 1.69508071e-05]",[0.03632813 0.03235677 0.0249349  0.02233073 0.02050781],"[8.23798469e-12 9.50242599e-12 3.22356485e-11 6.03041063e-11
 5.71470595e-11]",[0.64876392 0.62470631 0.63117784 0.66552512 0.66310694],"[4.56292190e-12 7.14046842e-12 2.57900637e-11 4.17318736e-11
 4.05179411e-11]",[0.35934263 0.46942704 0.50497252 0.46055919 0.47015066],"[1.16441762e-12 1.69506706e-12 6.31685741e-12 9.57796157e-12
 9.62103406e-12]",[0.09170109 0.11143671 0.12368482 0.10570381 0.11163784],"[1.01366619e-12 9.48611069e-13 2.21171734e-12 2.77541090e-12
 2.39659073e-12]",[0.079829   0.06236337 0.04330569 0.03062985 0.02780888],"[4.28042385e-14 3.23626831e-14 4.56849352e-14 5.42526631e-14
 3.22489322e-14]",[0.00337095 0.00212758 0.00089452 0.00059874 0.0003742 ],369
"[ 4.56540714e-09 -2.25666168e-08 -5.80843616e-08 -8.02097155e-08
 -8.44009733e-08]","[6.58146235e-06 6.14447567e-06 1.15738511e-05 1.50159908e-05
 1.48721382e-05]","[4.33156467e-11 3.77545812e-11 1.33954028e-10 2.25479979e-10
 2.21180495e-10]",[0.81465571 1.36302399 0.57897567 1.24569963 0.84873969],[14.83389065 11.42083828  2.10032224  9.40334318  5.15334317],"[6.58146394e-06 6.14451711e-06 1.15739968e-05 1.50162050e-05
 1.48723777e-05]",[0.02845052 0.02747396 0.02369792 0.02148438 0.02109375],"[1.10914025e-11 7.99987629e-12 2.39236611e-11 4.32493916e-11
 3.95136092e-11]",[0.72735019 0.59417703 0.5379094  0.60201831 0.58039967],"[5.08121146e-12 5.11989460e-12 1.90286289e-11 2.99556749e-11
 2.94097254e-11]",[0.33321486 0.38027135 0.42784749 0.41697384 0.43198774],"[1.15795118e-12 2.08183243e-12 8.62082750e-12 1.12015070e-11
 1.15031651e-11]",[0.07593593 0.15462452 0.19383422 0.15592155 0.16896541],"[9.04873073e-13 1.06037455e-12 3.22261580e-12 3.75013971e-12
 3.58917527e-12]",[0.05933962 0.07875749 0.07245861 0.0522008  0.05271997],"[4.12374010e-14 3.32484174e-14 5.05403774e-14 5.83931360e-14
 3.67420413e-14]",[0.00270426 0.00246947 0.00113637 0.00081281 0.00053969],370
"[-9.94072539e-09 -3.04532807e-09  3.30882046e-09 -1.07250513e-08
 -6.59360048e-09]","[3.60874149e-06 4.36495320e-06 9.03653823e-06 1.02592988e-05
 1.05274149e-05]","[1.30230152e-11 1.90528164e-11 8.16590231e-11 1.05253212e-10
 1.10826464e-10]",[-0.04263446  0.02994942  0.10181223 -0.13874888 -0.11171209],[0.45081777 2.01789852 3.0754125  3.04025612 3.1784783 ],"[3.60875518e-06 4.36495426e-06 9.03653883e-06 1.02593044e-05
 1.05274170e-05]",[0.03567708 0.0327474  0.02766927 0.0280599  0.02597656],"[2.40194640e-12 2.80771922e-12 1.22335501e-11 1.40652109e-11
 1.48964877e-11]",[0.45136496 0.3879835  0.41241298 0.37087957 0.37825317],"[2.34313373e-12 3.40086517e-12 1.44222793e-11 2.02339607e-11
 2.10183586e-11]",[0.4403131  0.46994712 0.48619861 0.53354071 0.53370036],"[1.05016461e-12 1.99138049e-12 8.15683427e-12 1.19719041e-11
 1.22674968e-11]",[0.19734308 0.27517808 0.27498022 0.31568205 0.31149756],"[8.98897157e-13 1.08181893e-12 3.30362454e-12 3.44912837e-12
 3.30495562e-12]",[0.16891746 0.14949069 0.11137058 0.0909486  0.08391978],"[3.90445485e-14 3.19942176e-14 4.93115642e-14 5.05432511e-14
 3.12294732e-14]",[0.00733711 0.00442111 0.00166237 0.00133275 0.00079298],371
"[1.00143812e-08 2.51973480e-08 4.83893443e-08 6.56775841e-08
 6.40199149e-08]","[5.03268976e-06 5.93727501e-06 1.39677428e-05 1.87876348e-05
 1.95967256e-05]","[2.53279662e-11 3.52512345e-11 1.95097840e-10 3.52975223e-10
 3.84031654e-10]",[-0.73100333  0.58062296  0.13866185  0.15875823 -0.01138831],[12.80544076  3.43642328  2.91234832  4.86859651  4.8509454 ],"[5.03269972e-06 5.93732847e-06 1.39678267e-05 1.87877496e-05
 1.95968302e-05]",[0.03580729 0.03105469 0.02376302 0.02246094 0.02102865],"[4.25014060e-12 3.90721577e-12 1.98997353e-11 3.75052784e-11
 4.03238034e-11]",[0.51466024 0.40018328 0.45282976 0.50062234 0.51025812],"[3.56002683e-12 4.77947636e-12 2.29210666e-11 3.56091497e-11
 3.86977485e-11]",[0.43109262 0.4895216  0.52158187 0.47531272 0.48968199],"[1.24957325e-12 2.48393684e-12 1.09780008e-11 1.66176764e-11
 1.74855153e-11]",[0.15131397 0.25440878 0.24981063 0.22181358 0.22126202],"[9.95959164e-13 1.01693183e-12 2.60705734e-12 2.95311050e-12
 2.59731841e-12]",[0.12060321 0.10415578 0.05932507 0.03941827 0.03286651],"[5.13881452e-14 5.33605829e-14 1.63124260e-13 1.45897405e-13
 1.42229762e-13]",[0.00622272 0.00546528 0.00371199 0.00194745 0.00179978],372
"[-9.42862467e-09 -7.81270998e-08 -1.72658753e-07 -1.93949312e-07
 -1.98596268e-07]","[6.36602624e-06 6.99678224e-06 1.39075158e-05 1.64977567e-05
 1.64630193e-05]","[4.05262901e-11 4.89549618e-11 1.93418996e-10 2.72175976e-10
 2.71031003e-10]",[1.65596833 0.75969405 0.633367   0.41448861 0.4662481 ],[16.70141202  9.79408535  6.27138132  9.17060257  7.73754527],"[6.36603322e-06 6.99721842e-06 1.39085875e-05 1.64988967e-05
 1.64642171e-05]",[0.03196615 0.02753906 0.02089844 0.02259115 0.02154948],"[6.77437347e-12 6.98619081e-12 2.94250137e-11 3.50704911e-11
 3.56774326e-11]",[0.63847943 0.59473357 0.66743822 0.60512476 0.62175515],"[3.38615547e-12 4.47188599e-12 1.61653578e-11 2.36169255e-11
 2.31698804e-11]",[0.31914252 0.38069111 0.36667367 0.4074989  0.40378445],"[1.23593156e-12 1.94928019e-12 6.39868621e-12 1.01499802e-11
 9.73607388e-12]",[0.11648559 0.16594198 0.14513936 0.17513311 0.1696718 ],"[8.79183850e-13 8.38715724e-13 2.11567307e-12 2.66260483e-12
 2.41818493e-12]",[0.08286239 0.07139977 0.04798914 0.04594199 0.04214202],"[4.69295493e-14 3.82744445e-14 5.77024936e-14 6.04994808e-14
 3.61697841e-14]",[0.00442307 0.0032583  0.00130885 0.00104389 0.00063034],373
"[6.90375692e-08 9.61178221e-08 1.50727780e-07 1.90142028e-07
 1.71054710e-07]","[3.97793114e-06 4.14541147e-06 7.93392036e-06 9.51554283e-06
 9.59398885e-06]","[1.58239362e-11 1.71844363e-11 6.29470923e-11 9.05455554e-11
 9.20446221e-11]",[ 0.83932689  0.2013295   0.01766668 -0.11147931 -0.12672866],[7.85954485 2.58906469 1.83265599 1.65230966 1.47023582],"[3.97853018e-06 4.14652564e-06 7.93535198e-06 9.51744238e-06
 9.59551363e-06]",[0.03893229 0.0343099  0.02923177 0.02884115 0.02740885],"[2.24681059e-12 2.55944658e-12 1.05284751e-11 1.35642086e-11
 1.40582162e-11]",[0.35588177 0.369037   0.42556815 0.3920785  0.4058968 ],"[2.59766441e-12 3.28590012e-12 1.27448894e-11 1.84112080e-11
 1.86116966e-11]",[0.41145498 0.47378161 0.51515713 0.53218281 0.53736747],"[1.60082913e-12 2.06028352e-12 7.14531553e-12 1.09462291e-11
 1.08072883e-11]",[0.25356205 0.29706455 0.28881853 0.31640482 0.31203417],"[1.36402407e-12 1.07860049e-12 2.31941398e-12 3.04035593e-12
 2.59167184e-12]",[0.21605351 0.15551936 0.0937523  0.08788262 0.07482822],"[5.97965437e-14 4.08475846e-14 5.64248963e-14 6.67862596e-14
 4.06731346e-14]",[0.00947143 0.00588966 0.00228073 0.00193048 0.00117434],374
"[-8.43706479e-08 -2.91169613e-08  2.29610657e-08  1.78121392e-08
  5.06375489e-08]","[3.61431126e-06 4.54501401e-06 9.67698631e-06 1.17622753e-05
 1.21514572e-05]","[1.30632459e-11 2.06571524e-11 9.36440640e-11 1.38351121e-10
 1.47657912e-10]",[-0.14086582 -0.28771309  0.20012543 -0.28761553 -0.10281485],[ 3.55908427  8.32141113 10.49149236 12.00299881 12.03072347],"[3.61529588e-06 4.54510728e-06 9.67701355e-06 1.17622888e-05
 1.21515627e-05]",[0.03938802 0.03496094 0.02714844 0.02753906 0.0249349 ],"[2.26999911e-12 2.77466507e-12 1.22346074e-11 1.67804901e-11
 1.77982818e-11]",[0.48233225 0.44874281 0.49234914 0.47552281 0.48765138],"[1.81535549e-12 2.57198248e-12 1.06520654e-11 1.56830727e-11
 1.62425917e-11]",[0.385729   0.41596323 0.42866396 0.44442437 0.44502736],"[7.36110023e-13 1.58332758e-12 6.89955663e-12 1.07759537e-11
 1.11506145e-11]",[0.15640958 0.25606942 0.27765425 0.30536723 0.30551334],"[8.56751352e-13 8.39956209e-13 1.97432086e-12 2.37966346e-12
 2.08240154e-12]",[0.1820436  0.13584498 0.07945128 0.06743452 0.05705528],"[4.45877201e-14 3.54888750e-14 5.22748087e-14 5.99173610e-14
 3.61168460e-14]",[0.00947405 0.00573957 0.00210366 0.00169793 0.00098956],375
"[ 3.11744151e-08 -2.70719934e-09 -4.01869554e-08 -5.08651939e-08
 -6.43421837e-08]","[5.19435836e-06 6.83710491e-06 1.54011244e-05 2.04738046e-05
 2.11655795e-05]","[2.69813588e-11 4.67460036e-11 2.37194633e-10 4.19176673e-10
 4.47981755e-10]",[-0.33914971  0.3426264   0.07974638  0.21760684  0.10982377],[8.27426615 6.15794386 5.62355524 6.34593319 6.65013715],"[5.19445191e-06 6.83710545e-06 1.54011768e-05 2.04738677e-05
 2.11656773e-05]",[0.03626302 0.02936198 0.02389323 0.02200521 0.02018229],"[5.24337001e-12 4.85964718e-12 1.99279205e-11 3.82045192e-11
 3.94773827e-11]",[0.53496636 0.52549169 0.57580323 0.62013604 0.62798445],"[4.02921583e-12 3.88525745e-12 1.45262425e-11 2.25555769e-11
 2.33720377e-11]",[0.41108961 0.42012731 0.41972555 0.36612229 0.3717895 ],"[1.40102826e-12 1.41658631e-12 5.17648826e-12 7.93933500e-12
 8.20531748e-12]",[0.14294299 0.15318074 0.14957098 0.12887135 0.13052567],"[1.00941677e-12 9.33571104e-13 2.23962957e-12 3.08829104e-12
 2.79025232e-12]",[0.10298797 0.10095051 0.06471252 0.05012916 0.0443858 ],"[4.30903630e-14 3.10160558e-14 4.56430461e-14 5.58821289e-14
 3.75979995e-14]",[0.00439639 0.00335388 0.00131882 0.00090708 0.00059809],376
"[ 6.62088611e-09  2.73189469e-09 -5.72498247e-10  8.31087625e-09
  5.64789049e-09]","[5.20225166e-06 6.66894497e-06 1.14742754e-05 1.26236318e-05
 1.20556397e-05]","[2.70634223e-11 4.44748270e-11 1.31658995e-10 1.59356079e-10
 1.45338449e-10]",[-0.99689977  0.14534487  0.75197495  1.19332359  1.27243087],[12.8243456  14.73943304 12.90205959 12.51493351 11.82156884],"[5.20225587e-06 6.66894553e-06 1.14742754e-05 1.26236345e-05
 1.20556410e-05]",[0.03691406 0.03313802 0.0249349  0.02460937 0.02304688],"[4.18770172e-12 5.05897444e-12 1.44260522e-11 2.10755655e-11
 1.94871563e-11]",[0.57517129 0.58516193 0.58866384 0.59413709 0.59254758],"[2.51579383e-12 2.75800414e-12 8.44029370e-12 1.25457882e-11
 1.21784057e-11]",[0.34553855 0.31901308 0.34441132 0.35367583 0.37030979],"[9.27991946e-13 1.11438929e-12 3.40244026e-12 4.83225922e-12
 4.64791747e-12]",[0.12745758 0.12889929 0.13883865 0.13622526 0.14132961],"[8.81806700e-13 8.13990926e-13 1.82440299e-12 2.16496510e-12
 1.84176415e-12]",[0.12111414 0.09415278 0.07444587 0.0610321  0.05600268],"[4.47383249e-14 3.43166880e-14 4.94324383e-14 5.91932064e-14
 3.52051997e-14]",[0.00614471 0.00396935 0.00201712 0.0016687  0.00107049],377
"[ 9.90484868e-09  6.06242670e-09  3.40710767e-09  8.84651727e-10
 -2.61529653e-09]","[5.74341376e-06 4.76695807e-06 1.11387691e-05 1.50644528e-05
 1.61513646e-05]","[3.29868016e-11 2.27238893e-11 1.24072177e-10 2.26937739e-10
 2.60866577e-10]",[-3.60407411  0.91964105  1.18047974  1.03698995  1.43365914],[42.09195144 15.75262576 14.61299059 19.21095162 21.72794949],"[5.74342230e-06 4.76696193e-06 1.11387696e-05 1.50644529e-05
 1.61513648e-05]",[0.03704427 0.03235677 0.0265625  0.02480469 0.02298177],"[7.72390682e-12 5.06176841e-12 2.13223935e-11 3.56301759e-11
 3.91138185e-11]",[0.66006268 0.63696704 0.74481108 0.76125959 0.7884201 ],"[3.53714632e-12 3.34444395e-12 1.03516446e-11 1.64237117e-11
 1.61416973e-11]",[0.30227427 0.42086093 0.3615926  0.35090223 0.32536937],"[8.80982769e-13 7.65774051e-13 1.99529411e-12 3.18558151e-12
 3.07065245e-12]",[0.07528623 0.09636411 0.06969748 0.06806182 0.06189537],"[8.78489528e-13 7.59502348e-13 1.68382756e-12 2.03468461e-12
 1.75418593e-12]",[0.07507317 0.09557489 0.05881767 0.04347223 0.03535925],"[4.84094792e-14 3.87793235e-14 5.52291643e-14 6.18230206e-14
 3.62180918e-14]",[0.00413693 0.00487994 0.00192921 0.00132089 0.00073005],378
"[ 3.88219787e-08 -3.70722215e-08 -1.28818137e-07 -1.46998837e-07
 -1.67592974e-07]","[5.86182496e-06 5.58997367e-06 1.17925439e-05 1.50986263e-05
 1.58981775e-05]","[3.43609919e-11 3.12478057e-11 1.39064093e-10 2.27968517e-10
 2.52752048e-10]",[ 0.23517193  0.4154515   0.13030696 -0.20928036 -0.32074789],[7.99793149 7.60876328 7.22702887 7.41339983 8.1336349 ],"[5.86195352e-06 5.59009660e-06 1.17932475e-05 1.50993419e-05
 1.58990608e-05]",[0.03242188 0.03085938 0.0235026  0.02109375 0.0186849 ],"[6.64594338e-12 4.97738177e-12 2.18001837e-11 3.24956206e-11
 3.61513006e-11]",[0.68412693 0.57359199 0.62271983 0.62425918 0.64350163],"[2.93149820e-12 2.55533420e-12 1.01224175e-11 1.44647063e-11
 1.55470048e-11]",[0.30176556 0.29447595 0.28914574 0.27787516 0.27674033],"[1.00810502e-12 1.25941805e-12 3.80973240e-12 5.77189322e-12
 5.57022089e-12]",[0.10377335 0.14513496 0.10882458 0.11088132 0.09915124],"[9.72745786e-13 9.74905958e-13 2.41268059e-12 3.00391637e-12
 2.67500095e-12]",[0.1001335  0.11234787 0.06891795 0.05770693 0.04761564],"[4.68615075e-14 3.63348564e-14 5.13094170e-14 5.84073046e-14
 3.47233090e-14]",[0.00482388 0.00418722 0.00146565 0.00112204 0.00061808],379
