epoch,stft_mean_power,wavelet_mean_power
14,"[1.8285587538051883e-07, 2.333269353816456e-07, 2.5789440172504026e-07, 2.5240569747955774e-07, 2.1809000652455828e-07]","[1.172065762350761e-05, 1.4769994926161443e-05, 1.6538375543998588e-05, 1.6203262016904586e-05, 1.3871499259437252e-05]"
15,"[2.0714269665856203e-07, 2.5823436645885227e-07, 2.84435903368778e-07, 2.785699566569975e-07, 2.3979148373194863e-07]","[1.3931162429118293e-05, 1.6720744267195968e-05, 1.8763222734373212e-05, 1.8404832166258637e-05, 1.560554846868879e-05]"
16,"[2.58576299029923e-07, 3.0933687013042456e-07, 3.125382661800479e-07, 3.049397215654838e-07, 2.731631315120038e-07]","[1.553521792092728e-05, 1.8821968278580066e-05, 1.917801859535208e-05, 1.871421743647188e-05, 1.6721516227240847e-05]"
17,"[1.887794786391997e-07, 2.2502612949653462e-07, 2.269852167774864e-07, 2.214927075130032e-07, 1.982538299135766e-07]","[1.1758928876752684e-05, 1.4106303492939772e-05, 1.4059817399279256e-05, 1.370552814482754e-05, 1.2374116131091845e-05]"
18,"[2.179535546929696e-07, 2.672508685702328e-07, 2.941626862762143e-07, 2.88188224467841e-07, 2.477468215899521e-07]","[1.4798890486011582e-05, 1.754294341014149e-05, 2.004109147866256e-05, 1.9665018395317115e-05, 1.6591962433914232e-05]"
19,"[2.0634114884460703e-07, 2.466807432176049e-07, 2.553055568130548e-07, 2.4941245412567636e-07, 2.2062559869439311e-07]","[1.3531835961678242e-05, 1.639674546988338e-05, 1.7025632859857517e-05, 1.6632300746575382e-05, 1.470567917893794e-05]"
20,"[2.052517981415159e-07, 2.488399770007381e-07, 2.653412916150982e-07, 2.5953229282322613e-07, 2.2640049297409205e-07]","[1.2610215226874112e-05, 1.5302545430442514e-05, 1.7325824548966883e-05, 1.6983690408860622e-05, 1.4466930420961391e-05]"
21,"[2.010351118300117e-07, 2.473063744332622e-07, 2.6259975370856814e-07, 2.567458416010612e-07, 2.249265422473302e-07]","[1.4280921114871932e-05, 1.7313330860856472e-05, 1.850462932754095e-05, 1.8102169676137632e-05, 1.577887877372799e-05]"
22,"[2.0490020939871774e-07, 2.517944502057936e-07, 2.670420698058333e-07, 2.6104032596367566e-07, 2.2900568622336654e-07]","[1.2886417453350354e-05, 1.560795104118632e-05, 1.6406338584076566e-05, 1.6038642823576885e-05, 1.4083216510734563e-05]"
23,"[2.0520278551724205e-07, 2.471592920549565e-07, 2.5673649124144344e-07, 2.5075606792061457e-07, 2.2183246054865506e-07]","[1.3793907956751935e-05, 1.6131753620460235e-05, 1.7202087550261724e-05, 1.6833633687609554e-05, 1.4639313118655141e-05]"
24,"[2.8547036336738103e-07, 3.3552589892854296e-07, 3.3859881358761276e-07, 3.304002585479966e-07, 2.9568697400666107e-07]","[1.886092303645983e-05, 2.2344645485804772e-05, 2.298392068345467e-05, 2.2446163350443762e-05, 1.990721866295528e-05]"
25,"[1.8843391793113175e-07, 2.3126644982110875e-07, 2.431409010369255e-07, 2.375391663694038e-07, 2.0951210437038978e-07]","[1.2537199235590095e-05, 1.5201190024434267e-05, 1.5868885390308746e-05, 1.5501994296059562e-05, 1.368991188929777e-05]"
26,"[2.2001900495401712e-07, 2.657626064544273e-07, 2.8009943949596797e-07, 2.73881274922938e-07, 2.40242216591341e-07]","[1.3601645232571229e-05, 1.6487016153240376e-05, 1.7386345756458406e-05, 1.6994100024187714e-05, 1.4927895681974208e-05]"
27,"[2.2011836082507687e-07, 2.638613835533411e-07, 2.7470740947053615e-07, 2.6844527429317595e-07, 2.3664539402314627e-07]","[1.4715848341371137e-05, 1.7709037040234723e-05, 1.8706277862537565e-05, 1.829166779632869e-05, 1.6015369776669542e-05]"
28,"[2.4659145540552356e-07, 3.042287169224768e-07, 3.264938703607367e-07, 3.1931551729562733e-07, 2.7859112558279034e-07]","[1.5527960840312573e-05, 1.8867868065194905e-05, 2.0485202032733687e-05, 2.0054081584359702e-05, 1.7362751836096785e-05]"
29,"[2.532788722997145e-07, 3.0113394798655205e-07, 3.0662947600693603e-07, 2.992907411149848e-07, 2.670269456838019e-07]","[1.6742818934153353e-05, 2.024166572970442e-05, 2.0957822581319428e-05, 2.047172064403364e-05, 1.8119602796751446e-05]"
30,"[2.512337260129831e-07, 3.041534322693258e-07, 3.161650262680842e-07, 3.0877492115108716e-07, 2.733899786214365e-07]","[1.5300206039871663e-05, 1.890159004621887e-05, 2.0148505547287648e-05, 1.9701012966204367e-05, 1.723530488507756e-05]"
31,"[2.3009382238720283e-07, 2.718086111207179e-07, 2.734988465492003e-07, 2.668087103152385e-07, 2.391754043597025e-07]","[1.4219274387985873e-05, 1.6990550918423018e-05, 1.7125209749185908e-05, 1.670637338579482e-05, 1.4980701285502268e-05]"
32,"[2.2750369400866478e-07, 2.73820057975471e-07, 2.8002268698404894e-07, 2.734049644648941e-07, 2.432571146168251e-07]","[1.3899453307903282e-05, 1.6769907900534936e-05, 1.7121067564604598e-05, 1.67112686993327e-05, 1.4902190678743342e-05]"
33,"[2.3176964063663307e-07, 2.7134892382897586e-07, 2.741506493139758e-07, 2.675384061676259e-07, 2.391130383452667e-07]","[1.3909440137319494e-05, 1.6782590899118596e-05, 1.7274991153381467e-05, 1.6863994067797408e-05, 1.5001305659181208e-05]"
34,"[2.386801312211763e-07, 2.8971442108539666e-07, 3.049257525917216e-07, 2.980607688172446e-07, 2.616675884223443e-07]","[1.5171695522745073e-05, 1.8222029138105736e-05, 1.9215968457961278e-05, 1.8789462108142326e-05, 1.645892344113024e-05]"
35,"[2.6633129583026653e-07, 3.163986920994892e-07, 3.178232011110959e-07, 3.099349451486654e-07, 2.7855436210754646e-07]","[1.5485377629275162e-05, 1.8762366020098952e-05, 1.9323427574549545e-05, 1.8867544181213838e-05, 1.6760418166002085e-05]"
36,"[2.930751982348998e-07, 3.4947794709116324e-07, 3.621041168786349e-07, 3.5392369932000927e-07, 3.122439983231234e-07]","[1.6188974569749552e-05, 1.9957892146581476e-05, 2.1301990469739566e-05, 2.0829576046096054e-05, 1.82187065456287e-05]"
37,"[2.846767371242079e-07, 3.4268615700770497e-07, 3.503166204006154e-07, 3.4201690865369074e-07, 3.045919846560697e-07]","[1.6876581553404238e-05, 2.001602831377022e-05, 2.0030405785885413e-05, 1.9538410367552332e-05, 1.755210021628685e-05]"
38,"[2.785592496001085e-07, 3.3109888899417166e-07, 3.358904843678576e-07, 3.278006919519862e-07, 2.9286480865892357e-07]","[1.746565108069059e-05, 2.08245068404938e-05, 2.089710243856451e-05, 2.038066514936645e-05, 1.8318106983580655e-05]"
39,"[2.458250420072575e-07, 2.986409311565184e-07, 3.0814674311345674e-07, 3.009223091673941e-07, 2.668079902527713e-07]","[1.5221865484080602e-05, 1.8372955686095822e-05, 1.8600997070997802e-05, 1.8147926946066824e-05, 1.6251464645394935e-05]"
40,"[2.9000497914992466e-07, 3.403842586361281e-07, 3.4076533301412746e-07, 3.3239964632538773e-07, 2.9839226125801625e-07]","[1.6256095811190346e-05, 1.9419106547836683e-05, 1.9813844430453328e-05, 1.9340868157914174e-05, 1.723763539623812e-05]"
41,"[2.857402908601596e-07, 3.4169566407654403e-07, 3.509359790221119e-07, 3.426454327227093e-07, 3.0464189381199966e-07]","[1.6068077371654415e-05, 1.8841373124337103e-05, 1.8795424422008337e-05, 1.8336744194290432e-05, 1.6465953797384046e-05]"
42,"[2.85747272535719e-07, 3.4646224493951855e-07, 3.5836736677672495e-07, 3.5005577561324897e-07, 3.0987825004456253e-07]","[1.5784439111231812e-05, 1.8803160001456887e-05, 1.9441983049115346e-05, 1.8993750711008588e-05, 1.6795501349202897e-05]"
43,"[3.3617429170425684e-07, 3.9729098807096486e-07, 4.0053447533760556e-07, 3.909210353471662e-07, 3.495545435389276e-07]","[1.6853882108894595e-05, 1.9410535491070437e-05, 1.901150798457218e-05, 1.8539899717869837e-05, 1.6751436875285015e-05]"
44,"[3.01976545471519e-07, 3.479945666481711e-07, 3.4119289554391296e-07, 3.327588215965547e-07, 2.998578491734569e-07]","[1.64296046907465e-05, 1.9344477341430847e-05, 1.9052386044246693e-05, 1.857286716101284e-05, 1.6804201702735874e-05]"
45,"[3.2704975243949713e-07, 3.8247482875057104e-07, 3.8312228284875764e-07, 3.737606784090097e-07, 3.351410848172217e-07]","[1.6718265394903033e-05, 2.0546020149679925e-05, 2.160383982207771e-05, 2.111113521199179e-05, 1.8590814979618835e-05]"
46,"[2.708870822717515e-07, 3.305795914055247e-07, 3.458982173466504e-07, 3.3801073436447294e-07, 2.9810573452300197e-07]","[1.586604415025852e-05, 1.904615987753312e-05, 2.0032026331016164e-05, 1.9584643295735793e-05, 1.71873296665549e-05]"
47,"[3.725286900497015e-07, 4.285914498399458e-07, 4.0866918647771915e-07, 3.9796178924171173e-07, 3.6486049010871544e-07]","[2.2264200595050172e-05, 2.566439520236072e-05, 2.4489297240884455e-05, 2.3839834326802077e-05, 2.1873148534035944e-05]"
48,"[3.0806247143346396e-07, 3.702591908243773e-07, 3.6912768102870126e-07, 3.5987187993879827e-07, 3.245844397708617e-07]","[1.7056900276810475e-05, 2.0492577264811276e-05, 2.019632012491098e-05, 1.967238500859378e-05, 1.7884321976636888e-05]"
49,"[3.4091382182306566e-07, 4.060411220783513e-07, 3.9715249913674864e-07, 3.868056710719337e-07, 3.5226477911656754e-07]","[2.0666744154803752e-05, 2.5524378723052995e-05, 2.5590915609291345e-05, 2.493227385629177e-05, 2.2571899378464994e-05]"
50,"[2.8673949898600524e-07, 3.5008350155763823e-07, 3.544099495785801e-07, 3.4554178121683033e-07, 3.1069868296635255e-07]","[1.674138388835398e-05, 2.0623906991319085e-05, 2.083271817974647e-05, 2.03059187315738e-05, 1.8302841265168166e-05]"
51,"[2.9501209025535466e-07, 3.5603180154129896e-07, 3.4757209456806017e-07, 3.382938175454793e-07, 3.0965416360823926e-07]","[1.5771240269386867e-05, 1.9415479310509763e-05, 1.938510736126069e-05, 1.888321363919848e-05, 1.712555725867676e-05]"
52,"[3.2595541792557015e-07, 4.032006431944757e-07, 4.0287219380505814e-07, 3.924073011335814e-07, 3.5608322050863495e-07]","[1.817622799434253e-05, 2.2429647741894425e-05, 2.2385446478721456e-05, 2.1804015630040017e-05, 1.9786577135953936e-05]"
53,"[2.968383641052058e-07, 3.5609329506038286e-07, 3.4753478414661757e-07, 3.3832188046083253e-07, 3.090640050367281e-07]","[1.3606058180430925e-05, 1.6552870159342977e-05, 1.653067084705667e-05, 1.6108447453851378e-05, 1.4572419487851303e-05]"
54,"[2.4662802709946445e-07, 3.008814771182743e-07, 3.0175459415156824e-07, 2.940739996011553e-07, 2.65667519559033e-07]","[1.4952298070353935e-05, 1.8352495055639972e-05, 1.843316830326435e-05, 1.7964097035023777e-05, 1.622727457661683e-05]"
55,"[1.8868605517654953e-07, 2.312534573560427e-07, 2.3330559260751587e-07, 2.2741643302421825e-07, 2.049919168012251e-07]","[1.1884013233947871e-05, 1.4626791505948755e-05, 1.4745592668916225e-05, 1.4372242141991697e-05, 1.2963475547955443e-05]"
56,"[3.0652037324368587e-07, 3.6804800323750044e-07, 3.6078294351304273e-07, 3.512680802923468e-07, 3.204817022073637e-07]","[1.5033656676295914e-05, 1.7983343236875314e-05, 1.7564621083001957e-05, 1.710193091218834e-05, 1.5611857221430846e-05]"
57,"[2.7283749564155945e-07, 3.270403266111308e-07, 3.1775677227097875e-07, 3.092993129758274e-07, 2.833095191936298e-07]","[1.268292388362845e-05, 1.5087503640100493e-05, 1.4628921197104625e-05, 1.4240679872437329e-05, 1.3035058087754407e-05]"
58,"[2.831822868076557e-07, 3.400507059648e-07, 3.348462919417556e-07, 3.261640485782182e-07, 2.9650704599009403e-07]","[1.441436247930986e-05, 1.7569775969410974e-05, 1.7702840610894048e-05, 1.7259902482055374e-05, 1.553678103808549e-05]"
59,"[2.6807717553677677e-07, 3.163409247916318e-07, 3.039136621855853e-07, 2.957289468107595e-07, 2.718517947334067e-07]","[1.3596524253033624e-05, 1.646727620113437e-05, 1.643159428688817e-05, 1.601427140213972e-05, 1.4475740087989978e-05]"
60,"[2.3615175312051814e-07, 2.7937286290986797e-07, 2.714741834360612e-07, 2.643315286650654e-07, 2.415256925767947e-07]","[1.1996962618679309e-05, 1.4416658405852898e-05, 1.4183791020073724e-05, 1.3814681335047517e-05, 1.256947352215432e-05]"
61,"[2.124089355814027e-07, 2.520304861294237e-07, 2.446230677059722e-07, 2.3818976640565267e-07, 2.1764518527618422e-07]","[1.0583714065564551e-05, 1.25411850531122e-05, 1.224272799081341e-05, 1.1923513904073143e-05, 1.0865104596376318e-05]"
62,"[2.768936296425452e-07, 3.3706364542830514e-07, 3.363639377260738e-07, 3.2778610269133055e-07, 2.9658486377943843e-07]","[1.3417016278484596e-05, 1.634722884565722e-05, 1.635870818857565e-05, 1.594511325909711e-05, 1.4402071010191481e-05]"
63,"[3.139486369995155e-07, 3.823741739306253e-07, 3.799634800224376e-07, 3.7010139755076544e-07, 3.3601115296473146e-07]","[1.4372307091530843e-05, 1.7692408254617483e-05, 1.7839838315092142e-05, 1.7388450585097042e-05, 1.568191329546705e-05]"
64,"[2.460880102700619e-07, 3.0289869682222116e-07, 3.089120207884215e-07, 3.012903865780117e-07, 2.7007229583247843e-07]","[1.834900575996475e-05, 2.2763482478238923e-05, 2.3360594243430735e-05, 2.2789191949975352e-05, 2.037749565579262e-05]"
65,"[2.4482907717114474e-07, 2.9796849417755214e-07, 2.9761608806518785e-07, 2.90040395523015e-07, 2.622482790185852e-07]","[1.4802529111070048e-05, 1.8013393506593113e-05, 1.8020312457157116e-05, 1.75616567579473e-05, 1.5873836017246654e-05]"
66,"[2.6995467859101166e-07, 3.2689305621989765e-07, 3.2527894758458694e-07, 3.1694337113824846e-07, 2.871199779271469e-07]","[1.7199515411780715e-05, 2.101070658728398e-05, 2.1260585483080667e-05, 2.073120867565602e-05, 1.863307856330412e-05]"
67,"[2.1728720466930741e-07, 2.67526971912643e-07, 2.746586418876477e-07, 2.679968436728236e-07, 2.3924729105091673e-07]","[1.5749916958044974e-05, 1.9582727519480914e-05, 2.006300855546108e-05, 1.9568857022154293e-05, 1.7522585404546693e-05]"
68,"[3.332874186902514e-07, 3.883960619262182e-07, 3.6191852429325535e-07, 3.5167079690985855e-07, 3.2792687721629113e-07]","[1.5456703357263127e-05, 1.8150292667368233e-05, 1.7251339298632764e-05, 1.6778551251565158e-05, 1.5497089799281334e-05]"
69,"[2.4112145695413843e-07, 2.9235643472065027e-07, 2.9208184947256094e-07, 2.846384864567487e-07, 2.5732439329994636e-07]","[1.5689944083101285e-05, 1.9087123070608458e-05, 1.905216584407076e-05, 1.8564873653887153e-05, 1.680071346714593e-05]"
70,"[2.72824046503531e-07, 3.2347243701909765e-07, 3.1173803646078754e-07, 3.0335912026522753e-07, 2.784656430041359e-07]","[1.3517885975633791e-05, 1.6177266269309794e-05, 1.59087065914609e-05, 1.5495960475097513e-05, 1.4091520286465401e-05]"
71,"[2.148868714865505e-07, 2.655858435858326e-07, 2.7250100983722943e-07, 2.658578548047793e-07, 2.3757102028523167e-07]","[1.3834750172080262e-05, 1.7016438146926558e-05, 1.726587124151096e-05, 1.6836297707464213e-05, 1.5125966421863915e-05]"
72,"[1.9007194369414553e-07, 2.3744055953685793e-07, 2.5172321750676367e-07, 2.4595707804179377e-07, 2.164406315253619e-07]","[1.405716461437039e-05, 1.773470094427338e-05, 1.8798185888314326e-05, 1.8365122125774847e-05, 1.6178987585299167e-05]"
73,"[2.0841807033845345e-07, 2.533832802769868e-07, 2.5514572794421205e-07, 2.48766021177631e-07, 2.239139714539769e-07]","[1.405638769500471e-05, 1.7165675306077042e-05, 1.7305486882977567e-05, 1.6872165488917583e-05, 1.5189859737977809e-05]"
74,"[1.9611986294202546e-07, 2.4022869403524504e-07, 2.426655955138447e-07, 2.3657211022237784e-07, 2.1302523550558245e-07]","[1.3562457094445754e-05, 1.6577436177084645e-05, 1.6684026570060105e-05, 1.626366675949e-05, 1.4661451382082357e-05]"
75,"[1.9062829588775185e-07, 2.3264783719407666e-07, 2.365673891683484e-07, 2.3076261732837903e-07, 2.0675911522991785e-07]","[1.373727908072562e-05, 1.705974618739268e-05, 1.7680997126268723e-05, 1.7257272922331325e-05, 1.5352793092556158e-05]"
76,"[1.9106726110102246e-07, 2.3373665582594947e-07, 2.3940806851475445e-07, 2.3360029612020183e-07, 2.0863856090125096e-07]","[1.3179468102798253e-05, 1.6244921539264737e-05, 1.675516568074347e-05, 1.6353143412614318e-05, 1.4564571726696948e-05]"
77,"[2.0700930369220402e-07, 2.494220237989067e-07, 2.5057292429953686e-07, 2.443213961557646e-07, 2.1994406062042461e-07]","[1.5774802029894983e-05, 1.8998307868330987e-05, 1.8874384256221567e-05, 1.8392386410276236e-05, 1.6653718321097246e-05]"
78,"[1.9884930175984275e-07, 2.4053130597086325e-07, 2.3965834485855534e-07, 2.3361497054290793e-07, 2.1103087326570462e-07]","[1.3371622027438742e-05, 1.6383344764727203e-05, 1.6509399807987993e-05, 1.6094023159954632e-05, 1.4501922656218585e-05]"
79,"[1.8339382871153808e-07, 2.2108617794702527e-07, 2.2172271378815682e-07, 2.1616086745970314e-07, 1.9477071390936908e-07]","[1.2925429709060426e-05, 1.581562400806716e-05, 1.6155504047864415e-05, 1.5761574373891714e-05, 1.409521896963992e-05]"
80,"[1.6683560643545747e-07, 2.0532661051912215e-07, 2.1309394199899406e-07, 2.080739920694265e-07, 1.8458885820555047e-07]","[1.265803859204486e-05, 1.581261385043676e-05, 1.6357710277920904e-05, 1.5962149354186117e-05, 1.4228104850209745e-05]"
81,"[1.5532769306802495e-07, 1.9059500235466215e-07, 1.9727980520876838e-07, 1.9260710968609933e-07, 1.7110778261770804e-07]","[1.1060660633279387e-05, 1.4027278631796099e-05, 1.4926860317691247e-05, 1.458324203693416e-05, 1.2837377408908829e-05]"
82,"[1.249250586829113e-07, 1.496365471332684e-07, 1.5423191614812157e-07, 1.5066224063838674e-07, 1.3336971908443274e-07]","[8.086866339025995e-06, 9.777526193970493e-06, 1.01213076195386e-05, 9.88532819027767e-06, 8.755757170588111e-06]"
83,"[1.2768967613203848e-07, 1.5395571941782774e-07, 1.5826685812375708e-07, 1.545367292403313e-07, 1.3732408294733605e-07]","[8.358643713815757e-06, 1.0231383434027985e-05, 1.0492281386141342e-05, 1.0237985499957594e-05, 9.139772566414029e-06]"
84,"[1.3648162552895514e-07, 1.630009773458932e-07, 1.6672138610098647e-07, 1.6276958892949924e-07, 1.4479335734559036e-07]","[8.995164993671287e-06, 1.085160319629758e-05, 1.0938196513750587e-05, 1.0668183286880092e-05, 9.581201719392556e-06]"
85,"[1.499181962470178e-07, 1.805295699508374e-07, 1.8573884974974383e-07, 1.8133962250173135e-07, 1.6119187585763092e-07]","[9.806573888720197e-06, 1.187742209264196e-05, 1.2096018165087213e-05, 1.1803154392121468e-05, 1.0549101592315928e-05]"
86,"[1.49277575319269e-07, 1.7730619999860597e-07, 1.7862416960832607e-07, 1.7429757115420436e-07, 1.5600186354285847e-07]","[9.740024528357303e-06, 1.1719739608615128e-05, 1.1767664183791143e-05, 1.147538423205991e-05, 1.0322913427994962e-05]"
87,"[1.6235186957804805e-07, 1.9767614459522683e-07, 2.045426633498695e-07, 1.997574755506283e-07, 1.771324275476533e-07]","[1.0246529911802645e-05, 1.264122051495223e-05, 1.3137359824860715e-05, 1.28269153633915e-05, 1.1380297343004686e-05]"
88,"[1.5850131375712206e-07, 1.9040063506613883e-07, 1.9075261603827533e-07, 1.8599181244282435e-07, 1.6750481505229815e-07]","[1.1352007659689634e-05, 1.3910075049669288e-05, 1.4107938451928518e-05, 1.3757400610407503e-05, 1.2356227945535016e-05]"
89,"[1.368110951105374e-07, 1.625315858368622e-07, 1.6460617198985472e-07, 1.6063176960773366e-07, 1.435679623168781e-07]","[8.872508098482293e-06, 1.059569019832224e-05, 1.0642357087948534e-05, 1.0381799364849918e-05, 9.319002197926989e-06]"
90,"[1.5547425863492768e-07, 1.8225131593391805e-07, 1.8179056551734353e-07, 1.7736940014812076e-07, 1.590611582161899e-07]","[9.589679226430313e-06, 1.134909710538671e-05, 1.1442573568341454e-05, 1.1166876860564501e-05, 9.985383314273914e-06]"
91,"[1.587165569867252e-07, 1.86865308772979e-07, 1.868577500689648e-07, 1.8230424774237603e-07, 1.6351027554192652e-07]","[1.0377850231264422e-05, 1.228808205652394e-05, 1.217510176106021e-05, 1.1868748598671676e-05, 1.0721539024995101e-05]"
92,"[2.0300689671275348e-07, 2.4519186083354597e-07, 2.5824112614152017e-07, 2.524453901947194e-07, 2.2175227395488054e-07]","[1.2375250513348522e-05, 1.4535832199559483e-05, 1.5473572172111695e-05, 1.5140701542606e-05, 1.3178336934677476e-05]"
93,"[1.9833706767751989e-07, 2.3789474554020344e-07, 2.43659683735365e-07, 2.3784784328291823e-07, 2.1187355256160182e-07]","[1.2357606191856374e-05, 1.467110172591571e-05, 1.4888084079212168e-05, 1.4533610265382446e-05, 1.2957210622983276e-05]"
94,"[2.0154364918480493e-07, 2.392332340040882e-07, 2.4960529206169824e-07, 2.44050250683782e-07, 2.142303067087999e-07]","[1.3063431109078771e-05, 1.584375636754412e-05, 1.6651612826279303e-05, 1.6273688875398197e-05, 1.431566239774451e-05]"
95,"[1.9400780519744503e-07, 2.2931285580497875e-07, 2.2976830284452558e-07, 2.2416729228549793e-07, 2.012394218334618e-07]","[1.2679188479285998e-05, 1.511648567705285e-05, 1.53956214030409e-05, 1.502639444960824e-05, 1.3404949682305263e-05]"
96,"[2.1100056409189077e-07, 2.525777028574344e-07, 2.5845523840114245e-07, 2.5235214611649293e-07, 2.243985247120671e-07]","[1.3802720244488375e-05, 1.6669219827308597e-05, 1.74038576787438e-05, 1.7006577504067655e-05, 1.4992242273851747e-05]"
97,"[2.0431595692486489e-07, 2.442515411588989e-07, 2.487734258478358e-07, 2.4280708898271276e-07, 2.1651541401811562e-07]","[1.3690946065791655e-05, 1.641234165150135e-05, 1.656769116558754e-05, 1.616018303152039e-05, 1.449829874767273e-05]"
98,"[1.8279851335651172e-07, 2.1667141788834364e-07, 2.2415512624692063e-07, 2.1904682589787477e-07, 1.93465791501317e-07]","[1.204943135117206e-05, 1.4510791567011472e-05, 1.5066914147563927e-05, 1.4717326145359102e-05, 1.301635378718831e-05]"
99,"[3.0923636040339035e-07, 3.585900888720565e-07, 3.455174205071192e-07, 3.3644526222695966e-07, 3.0780642400782563e-07]","[2.025380108615657e-05, 2.4257788490541747e-05, 2.389763123522129e-05, 2.3279797053047626e-05, 2.115133159583313e-05]"
100,"[1.9657519260617628e-07, 2.365173835808913e-07, 2.4402253890511615e-07, 2.382995340580397e-07, 2.1136362094224213e-07]","[1.273175488408842e-05, 1.5417262886227535e-05, 1.5830476770240613e-05, 1.5454859151414137e-05, 1.3747473477678658e-05]"
101,"[2.1253247692825297e-07, 2.5917980699096974e-07, 2.782601123802601e-07, 2.722431169932701e-07, 2.3726062597473522e-07]","[1.5372818967916064e-05, 1.925460237814683e-05, 2.0700794306634533e-05, 2.0245735625920845e-05, 1.7667338247907496e-05]"
102,"[2.3372223290797943e-07, 2.8241887143518e-07, 2.851785402802491e-07, 2.7819837774757167e-07, 2.495035775010843e-07]","[1.497637035650488e-05, 1.7819662674886953e-05, 1.799491867588104e-05, 1.7558418492773296e-05, 1.5716547590216684e-05]"
103,"[2.468226268076287e-07, 2.9115561180584034e-07, 2.9299341737726565e-07, 2.859262723036543e-07, 2.556252873535617e-07]","[1.5815690063606277e-05, 1.881925771243546e-05, 1.911918719300783e-05, 1.8662489625929318e-05, 1.665022015705785e-05]"
104,"[2.715212955886725e-07, 3.20374949302024e-07, 3.212288415097833e-07, 3.1335474110960233e-07, 2.811730794360341e-07]","[1.5472043685379126e-05, 1.828590896537037e-05, 1.88064741573232e-05, 1.837035753410329e-05, 1.626863490533692e-05]"
